"","GSM372721","GSM372722","GSM372723","GSM372724","GSM372725","GSM372726","GSM372727","GSM372728","GSM372729","GSM372730","GSM372701","GSM372702","GSM372703","GSM372704","GSM372705","GSM372706","GSM372707","GSM372708","GSM372709","GSM372710"
"CALR3",2.61349195162394,0.566216106401759,3.71618950535678,5.379435093708,0.937537881514399,2.28487832585586,2.77192853427157,0.650678082983336,2.0769645956774,8.44380401805428,0.520321280169858,2.60130067450452,2.28422317852154,3.32414524108436,10.3477600434983,1.12621455926921,5.64654274277228,1.92947698522963,1.83143029638869,2.31898807760165
"C10orf25",5.25994969003975,5.21743640722602,2.28928732739562,4.28686814304795,2.45665653667267,6.68137922991141,5.66920214082087,9.5890928226489,6.01014977629169,5.90109332787125,8.92304908761526,3.70530262583354,3.64221246458056,3.1516240751906,11.4765419276382,7.8363332780377,6.07802464768844,11.4226196375591,5.67800829734066,5.47058191740248
"TM2D3",320.28081879551,512.247503941518,326.21481973776,407.179415498964,432.454918719994,439.610470129492,376.555863527621,457.747838342412,454.857983802575,267.547250796885,239.977517244542,198.377882367503,258.594340096185,256.542675454997,208.343653830351,280.540651127467,252.741992441091,251.561965520032,216.633695998481,246.119256202426
"ZNF485",33.6968870215948,34.8148353986888,51.0693034796113,42.873065608255,42.1799645385352,40.5865254000081,24.096185721004,51.0243129485261,49.8974690228234,31.6393366106772,29.1393944192641,26.3941920792637,35.1197841545031,15.6602648838215,21.022918374025,18.6196214819428,12.7323113125323,21.5633826937135,34.5432043505346,37.1274748169389
"MFSD6L",5.70945819744643,3.44882513893897,2.65853955909394,4.52430016076613,2.64122283261528,5.57481364835411,3.35886424621474,4.15270377995236,2.62607303421271,2.42654230786917,2.58862768369737,2.39283535835238,1.98391985724577,2.29904418476472,2.40754273589371,2.87932325629528,3.45226064233889,3.14484992326589,2.93530260350468,3.66339872320263
"ESX1",13.6412735874613,2.00703672687097,8.61846133418196,14.482148893068,27.0109598946825,1.47615820892336,10.894427691749,11.8600723600516,10.1925071672517,11.1694443102931,16.5260171788011,3.87937722268984,1.41511055087187,16.9467634842216,5.4532283831406,8.34530962517943,1.80921774761617,3.36177998477628,3.28291509588692,13.451266812647
"FAM167A-AS1",1.51207600935656,2.65090667004973,1.44154532106301,0.84396883899412,2.89912602394997,1.99052756097143,1.92434583344012,12.3734418094513,3.16049094508382,2.02244496829034,1.76296025294965,1.41056730632013,2.0193579407198,1.8392637309916,1.37524763820985,1.20747262826213,1.58753117208138,1.24455596157495,6.66739757473672,1.85784271991853
"DNAJC5G",9.30494123543645,3.98268504834423,13.3817076213039,10.6125248502965,5.88009707631147,7.34796916327747,6.86788362322324,7.21764488875293,14.936049197786,21.076267380724,5.79001209291008,3.33231647168644,16.6917482543918,21.4454769165977,7.20817849467378,37.7902266573742,6.26548353889179,40.3547689891664,29.5394337132589,20.5856823834761
"MBD3L2",4.67272885666472,2.33592141859162,3.76119794859307,3.04549937988065,5.42440474508799,5.21251667696336,3.47458775672204,3.16111854642319,23.1476681251338,3.36463952208038,27.1448036836751,4.86057800667468,2.89021353082582,13.2528292778359,3.2493140799502,4.95515149323418,3.03714423706075,3.26618527906541,2.15673152473313,3.07873453702044
"FAM46D",2.96038563660829,3.36925042495047,13.4453760256827,10.6491567177627,13.6240768887005,9.63899358317516,2.78450848461474,6.59935247214085,11.5694321075565,9.46522581345893,16.4769980950749,13.3522103704271,8.61917698667496,15.0040334305775,3.50792401475835,8.69600301119914,5.89437918112881,5.39502461280892,13.7010402971253,8.94008717523297
"SERPINB11",25.4875927778731,29.9206144970936,25.1051319182237,17.7855868320493,19.7328023817924,27.2526295319264,14.6866661021497,23.2081682880589,27.7224957826713,10.3066933488375,17.4882600286454,8.00447262438468,33.4868903345651,17.7637318529613,20.8428453407776,19.0103570458913,21.0785415797688,18.9765192156369,17.7330196953977,1.60907778651994
"LACTB",32.6026310602422,59.7619089573068,62.5418975474726,50.5126167280949,72.89502340375,81.508373548938,64.1088588797057,34.8238597365256,40.6104305865835,69.5436237785015,45.9345355919164,64.3080166088888,84.176840536173,157.859978416302,57.0316615164834,120.146938882234,58.8426400542621,73.545718956746,75.2067532475571,54.6812399294561
"IDI2",21.0952930639402,5.30060669123974,9.9308490379946,25.2798473998072,3.52740598828027,5.65169582839466,5.86814722325802,25.388260875399,16.4652233649452,15.7500862547829,11.7452836144072,25.3141774971186,18.7035165628819,16.6169646660231,13.4812983587774,7.74691968438335,2.77562034048231,4.34787594303875,12.4587613601193,10.5233603910345
"SLAMF6",320.078932366399,258.279547524618,461.568423283481,370.480427512972,346.769521021535,351.397555503262,360.086722112302,195.390138307703,193.169111984809,399.718793795431,272.786809901064,216.706420509686,257.906978815064,282.206560150807,498.880576719402,250.523654536245,318.717326761892,227.908173607278,237.781436785107,420.204209481152
"GPBAR1",37.4503885889038,8.82288776942591,31.8659744245054,20.8127731298602,54.9463780850488,31.0286183219931,24.8680132661035,15.0417313029393,15.9360738543156,21.0059864881541,17.8742904610584,106.934723757334,150.4793267382,119.847428018962,7.42175446505706,28.0619812687409,2.90737414292009,45.953290064308,125.402301184577,22.1492080333907
"BRSK1",29.2679496869918,28.9761701345373,36.5441505936746,13.0130979540058,10.1634478337418,40.3662273960401,55.8631542218498,14.6071947994861,28.7873769367496,38.6435376286991,8.36341336198208,31.9955520938625,27.126764557102,48.8095382927928,13.1843808009809,45.8709442026949,23.3768181993552,28.5962455237698,37.8615306049815,14.2241170763458
"CRB2",12.3215572434834,5.62141307289435,4.1956139351139,4.2121074279164,10.0960330958431,5.33611154678189,9.57021477500307,4.40504669557219,6.88283760690808,21.7999912063312,19.3044386228123,17.486669836034,7.74824502311212,14.9781497927989,33.5269621963868,17.8161450715387,19.7743256511679,15.6136083111206,3.69047994983343,15.1611281300932
"WBP2NL",23.6229210761015,19.4241757622012,18.9001401163462,23.5211343765148,3.37244090436407,19.8869947379062,22.052458836368,3.73524057751578,18.6228859572971,24.3571635309768,21.3003333789409,12.2288296833738,15.5298021866778,11.3873916293668,18.2768707924938,14.3963795743134,16.5885208936025,2.25062816494461,2.87776657602744,3.30605263411228
"ART5",5.8027524813846,5.2042544493866,7.40732737218187,8.03010548589569,3.8928170651188,4.60272136793513,7.24248769716786,6.82325172198304,12.599027743187,6.27909528068917,2.94070182775914,4.67230084834758,3.33516441347121,4.23354793864971,5.80877442104218,3.42784309333252,3.70134935474382,3.43950819559722,4.04595516930202,7.11093658437435
"FAM71C",2.36595453854847,1.71033307094437,4.23029653557355,2.09129723334908,5.36167331071397,3.54009796587442,6.48601245292478,2.50470455494387,4.49484213614764,2.38182858127869,1.63001450859069,4.3162552721914,1.86802057363824,1.01017784619446,1.68548727085941,1.53800501368761,2.62853682449079,1.67854082179781,1.07266024500095,1.36647106308679
"NLRP11",4.10720038001261,10.9057370423667,11.5097093284487,1.6173478886326,23.5145397296549,4.74675667199572,4.15396688644651,18.2264099822874,4.92277345448383,17.7418456930023,18.1898264205974,4.0996949732689,4.49325510640834,4.20801650659734,20.8159512186559,3.28799227899975,22.1217460126034,2.72424665718241,6.3806298848502,3.72790728406266
"IQCD",32.0918165191521,20.0845890755084,15.0034692999183,23.9476487029948,32.6531994766186,29.4536584087419,33.1780609467831,2.37721409722581,27.697597973705,18.0758391454565,7.15591119628897,12.6137546330009,18.9405244865946,3.16049094508382,12.0747239959978,19.6145724677119,2.43052892774694,15.2175266215592,22.0586032100508,20.4778596713495
"SERPINA12",13.7107121589132,25.7929020604441,26.4022234991641,22.9048181236531,23.1767805339987,26.2113254156488,26.0884615101223,22.8789284162409,66.395477338119,34.3456141535857,22.7374991401558,16.5874401784974,29.0092840993965,17.24837790058,25.3388971714772,15.5684902962788,52.8713636541569,19.4089765288269,19.2186140656554,9.34974422752366
"CLEC4C",43.8563551864573,21.4383172684342,167.49476854068,39.4975672112386,37.6864352218697,15.1524904858182,26.9259980195103,4.48130413436914,6.92965984698623,24.5783882430799,16.2914365528469,756.792507583714,107.113184708353,12.7551945142779,15.6341126643823,16.2557041637339,15.9024856190537,13.6846649430735,22.6488820519954,5.09262854378293
"PRSS36",6.64832813651431,29.2837062897619,49.1433186859551,7.33830893458017,22.0305745940769,38.7110252858181,28.6816655367935,25.5050558986853,44.136781825851,18.4173071086405,31.5258250563978,13.3389930894841,25.2592545883281,10.787340078067,42.5002061141132,26.9823591821875,76.5874076381937,29.8884760046996,48.5689351780768,13.7943844189576
"ZDHHC15",25.2319965937725,2.03201319542594,21.6489392074717,14.6521781634401,12.4274674341824,12.4552014233588,16.9800057170725,20.4855644444494,19.8000269685216,9.00811591105671,17.9272661297523,11.8198058942672,5.06472738675566,9.91854368872325,3.67818850738605,4.37071673837535,27.3049514713825,12.0878065002085,20.098072256055,9.79968113923255
"NUDT9P1",2.36659458657827,30.6573092954091,18.7956588686954,19.7387734471172,28.8166646465156,24.3589052214076,28.5867522950889,12.6337570377452,4.94585602305178,25.0351493604023,19.0019005861793,10.5066637752783,20.7191620891068,27.3964395444962,11.7770554775018,19.3220762343756,28.9005508499757,22.970408268619,20.3430511011437,23.3195616216381
"BTBD16",1.3642434719204,0.944348103723704,1.10726844377459,1.4915421421906,12.2036258236589,1.58843217620171,0.955415313079349,7.59065057210305,0.750746685123721,0.922116693170875,2.38740345780723,2.81137480343391,0.890439637617632,1.3122155794867,2.29986283382735,1.1572702783611,2.27675124547022,1.18185480984167,2.1391175787173,2.82028006045164
"ALMS1P1",30.6888038892171,39.9603382949346,39.607096471871,45.3566656008825,38.4175035783649,7.08020958307205,28.3098027218538,33.8601992252951,20.0319906912348,16.1388451067434,35.9081264471099,29.1822218705424,27.6448621694931,38.9243427392348,25.6962600039277,25.7549024309671,43.9514350496714,7.69198925329857,38.5477589412954,46.0488968049231
"TRIML2",18.0861203158485,1.4658564218529,1.07799456409463,20.3864381991001,18.3558513542701,2.58748123548927,0.921098083106059,1.75692143699406,1.03716588478412,12.884894957372,1.18219806825191,5.68921885942431,1.12950189634453,1.30534180334511,1.96791494065994,2.46692669305215,1.39347852953912,0.895309359700863,10.0642930343222,1.03771157706181
"GTF2A1L",5.76032235541249,2.79657530672175,7.13174065739388,12.1408205180179,7.1539886317378,5.78057159858977,2.986234375245,20.6020234388448,23.6529028786636,11.016512096894,14.1095553358497,17.7234300754008,10.0217880314911,8.48592042278944,12.8972668485459,21.1657613320098,2.22503097617883,3.30951127364584,19.5134189516762,14.2514542257233
"ABCC12",9.29201511824762,2.69994918312072,11.8860864804863,9.90920894586863,15.294726374378,12.5681364122837,9.5107107895909,9.86353539846974,0.608091002992774,10.9068291050791,2.24863511936467,17.5406818455829,7.53430336612436,7.13579142513861,5.4895763492387,3.80008938565909,12.4587613601193,2.69131707650998,13.4028158211693,11.6820844538968
"MMP21",9.24825458471399,0.892726433335823,14.931576188817,14.246174717221,1.63278379240706,8.89783161273944,2.09503758021676,6.40115683829742,2.16964987504591,20.0763459222222,1.13626628506642,19.4203623083668,10.8217611145655,0.830904238287801,2.46215003888793,8.23753864338521,3.18325867480753,11.3078967850891,9.72639553806383,2.66397775491321
"TMEM190",9.32475166621928,4.87665922143239,11.9211133413044,6.05306375472291,7.26883249975919,7.59512827388267,31.1784429580289,3.72239218008251,9.56412707029756,6.86940555711582,5.58203516714405,5.46271870255963,6.94067804658967,6.17424161632096,13.7352250602207,4.13796949942999,8.38913120599967,2.48559026268613,5.63444966048297,10.9694302683747
"GAS2L2",14.6340507162861,9.28091926729555,4.37322672112835,6.97772582252314,43.8022020764088,27.5453146839844,9.31849507544396,11.8299453919759,5.02156574280189,6.1232762892675,46.6958446590583,28.0936467224587,7.81349593404703,33.1501461193327,31.0596808168086,27.7166780911288,10.0867084730674,38.2115263175529,42.0478373535868,37.3942675868029
"KCNG4",6.00660396945967,9.83980401276293,11.3207904228197,8.41938848033346,22.7854166265038,26.7566666024677,23.1514854822784,28.9567941770233,59.9557218341642,30.8321271516388,37.3823745130338,24.1402303955497,37.0078556530545,45.6666778537651,39.6907937699944,47.1951694071484,43.1804748549128,22.578328171529,36.8544367758842,13.8570915755338
"PXT1",19.3283990170615,24.2303151123584,19.2361815545188,29.8768478479079,18.8467037622092,2.4811053981889,20.6714580851841,34.120460625758,19.7113982800055,17.5482745952191,15.7967538598758,21.0396080671121,32.3308954776733,32.4920467417044,22.652008480708,30.9249229060727,26.8523364442618,22.7419240835493,22.6215520077487,19.0480301658371
"WFDC11",1.55846927168898,5.36553242892409,3.94515876025031,3.31763814390277,2.40737745413038,2.51988563823008,1.82840446511692,4.05802231549705,12.3314042906606,4.27444270130831,3.0048015688775,2.40987268918766,3.15281403880998,3.05242137881164,4.25815402937782,3.2135048184913,3.70937286470629,3.89459343632672,2.67526386081969,16.8703098761094
"SPRR4",81.2871761596714,134.560601693234,116.281311937317,136.672533607797,76.5202604585378,171.142154859316,127.083532852236,125.002717091282,128.970365624479,99.9062104475957,143.612593860275,165.739364363585,170.026568950042,178.350304670418,212.311110826702,165.874112370807,159.299648185643,155.590976648235,106.855661435857,117.706274826808
"HSH2D",60.6391827086335,70.5550169367433,59.8325017671175,60.0035142362355,52.986802527933,43.4329349194257,71.2306872643067,37.4455491965411,38.2850250916631,65.3234199943416,149.337915458424,174.647203674694,60.2724227484764,51.2438274987362,130.022579592003,65.6090891388102,89.7935446589881,76.9283567937905,80.7301757435671,122.920177344092
"TXNDC2",26.3973401705532,6.8958354434674,33.4944582588442,30.948862548708,1.44357881924808,16.0919501663871,15.2312367867082,24.6617848435155,4.00126669502713,12.0214973202041,1.57254176189615,1.22578592503372,14.1508628625633,6.03411892449495,4.21636055188046,1.10087736131191,4.78609917174179,11.4776422471977,4.5628612707237,20.1021642158393
"JMJD1C-AS1",12.6106639973374,24.7414259527546,6.68801235034559,19.7785877633623,15.5836739624693,23.5306341822255,10.7209720542457,14.0343108522423,32.2022328784433,5.69605186593273,16.7864919850116,20.8666252383943,25.7243845480014,28.4337051883548,17.6453326059919,20.6671635841227,24.115671495785,13.8028788909821,23.6893924059112,13.937187786892
"RFX6",6.09779706414163,3.29574879279269,9.97517591350684,9.23459959687042,14.7842044923841,2.16852560869095,2.06250986265897,2.55198476430867,3.10839781704566,13.9996030902196,3.42180378611021,4.43402740808182,4.00126669502713,2.90214954401622,4.71843026415997,2.61756409305586,3.76404944096317,0.871175269453035,1.7839295315406,0.784055410275912
"DIRC1",11.6387491005276,2.2246666731227,2.74514969070298,17.8639190287923,1.49363277325718,5.10463174729779,2.76698092080137,10.0606882570969,24.3787248648537,3.77777730941673,14.3402733531544,5.19953748965053,3.626072976089,3.68067700201835,2.40261509141241,12.0574487234922,14.2407581608736,6.48823061030388,6.73924119141726,6.94818609718513
"DNAJB7",6.32154035616512,3.5710683366348,13.2955489165129,4.8745683534334,15.2022290875019,8.60365066752941,1.58962146786515,6.43674827916159,4.40338005077437,32.0299083402322,11.431205042414,10.6159369264648,13.9720864657072,14.5701049405327,30.143072362175,19.4981328245225,20.0662148066378,12.8730151903122,6.00168220058139,9.85688108515241
"UCN3",42.0973414897017,47.5894731670927,58.8098811653014,64.6866853445286,43.0910707856382,57.1731366795171,60.3115129456706,56.2527668980491,18.6151187387973,11.821931581268,53.1266516982152,53.9154434991031,60.4049470286818,49.2553327459552,75.9213105584981,59.148326459217,50.5875531739257,57.0085379374801,43.377885992579,52.6714849819444
"TUBA3FP",26.142618763407,48.5674254437166,52.0539169748809,38.4698968718373,13.7860390350591,37.7116241795989,47.3519946620338,55.2368780897306,21.8445509387836,21.5206011401284,27.9410214277447,16.932582237715,19.9736392654687,5.01329206173348,35.4903361707217,34.9933919842311,37.4908688494196,27.5709757225672,30.1723007935285,39.6545253260386
"DUSP19",18.1650369756595,1.40551150590996,8.02064059127648,3.47260416677428,12.5257955960998,7.80697830980279,2.77154634702339,16.9451594554687,0.873863060099908,2.08486127155009,10.1782494460012,5.68526874121515,2.43506150094552,1.17014199329626,1.22090453097547,3.07423326304943,2.21970953496604,9.00269317857607,1.03323956950696,16.819334846472
"NMNAT2",38.2351860743171,33.8377579777858,21.1329542142342,22.2771377938085,29.7112476634074,7.6817079597787,28.295269488248,16.2368186834569,56.3389203251067,3.59063153348434,43.6895913428682,18.22476958723,23.8087921484518,21.7818814425584,27.4793483817902,36.9089107647602,24.7253397349799,20.3267622489355,15.7268622000917,8.45572162982955
"ARPP21",11.1473856447435,2.99429016909407,4.32262378235425,4.97852999312031,6.40595660985822,10.2800471879559,8.86649576138447,6.14119156819379,4.50395791831608,5.02384115742774,7.98394210856133,0.229330797258287,7.63388744095997,7.66660982520074,6.7525685843547,6.80797271493864,4.29003753271877,5.98753405497566,3.37244090436407,1.51664253017384
"RHOXF1",32.6492994427376,60.2382151516298,47.3063262907605,43.525390593606,65.5466826416528,53.3729473409745,88.6542015764242,57.4940472151914,45.1897832310883,61.0199067088283,53.188105108063,53.3594717684628,32.1998683581399,41.2896476567659,35.7649669500248,35.6025605114939,37.8780908674584,29.3240397800129,55.110979506485,63.6029521702813
"DHH",5.12091724114685,15.50762696188,4.27398437261878,5.26650845069102,1.57027653066877,6.31768318141999,6.06477797374751,26.299523754903,4.68043320831332,19.3952227105422,6.23036163212376,3.10659395735411,13.2709692678584,15.7056705031733,5.74011188347988,13.5554292641817,24.131387906766,15.1484673589146,11.5934619335491,8.19362784083329
"ABRA",0.683945703250973,1.94097891711421,3.56061614276553,0.916246444437023,1.33017921531293,1.14807903128579,3.04587912723906,0.998510597005447,1.14099017535997,1.88249916595138,0.754559781297685,2.04077104530239,2.29106033624612,1.22771222436781,1.23221271880438,1.08949649893385,3.22588216008601,4.79768693590555,14.6553274642392,1.54064593994553
"C2orf15",25.5372856087662,34.0997471090183,16.907597054709,43.3509791761302,26.70203464591,41.5208688268204,33.3227851263709,23.3085832587482,37.2375502966337,16.6946029103695,29.3325436613209,16.1447363012089,4.07041259767556,12.8960852676207,19.0480301658371,7.61156444114171,1.34743713419891,12.0987894841146,2.30679662981506,10.4516746373304
"KCNH8",12.1954243001591,12.8034313768601,15.8799420207039,20.4541266856195,8.01450465734022,13.4998436493348,13.3639729526231,7.3737750467507,8.48691428308582,19.7224151586132,9.35922985130431,54.4350118065393,10.9236280961484,7.39654962970374,12.4063166340475,5.17684465681677,13.4781888820468,11.3431757808748,2.38056596838783,10.0642930343222
"SLCO6A1",9.49901695205027,11.4019789104909,14.4227748900079,8.04154468666969,22.2801085409825,18.187977592468,14.1168438360306,15.5184818781515,43.9666424911632,24.4001985053668,9.71440823006628,5.05188109152601,12.5091000004307,15.8813932629207,8.16318942868587,11.9739325739314,16.1242360377631,7.15017852588644,9.06918719631617,10.6383573204308
"PP2D1",9.89381475551125,11.3617419579279,18.7555344362037,10.1368006275354,11.6935064118603,12.670555505752,8.06068842239065,7.34015427697975,26.9509866262622,15.3741927384906,8.90399109411603,19.6338599782403,10.8491061026343,10.8542477376464,7.13099577349882,5.29995078905987,10.2179862366207,9.30130598280749,4.45497365735071,12.6068408235242
"SLC16A11",39.8256306358669,56.4004121010021,41.4416745752049,60.4930069884845,51.6999284239667,23.6617969609715,25.8955757556346,19.7006278791067,37.8746531818369,40.2572160110737,36.2850980637952,35.797596029336,32.7817491172071,43.3808298442346,44.2093922288134,40.7178527942568,46.3772574616063,27.4734221648319,25.7593994675643,29.4623135810708
"TMEM67",11.6839980027671,14.5144512149039,7.69524197989535,23.6169186641595,2.56644344291807,7.33237503378046,24.8609102244143,16.8262786369504,16.6725342825511,18.3632606461404,9.72050501905247,5.17739905311573,11.7160703790287,3.85459524308262,15.6232890549924,12.7757347364217,18.4288467498566,8.19451127243189,8.06863225607673,11.1287699923609
