"","GSM119615","GSM119616","GSM119617","GSM119618","GSM119619","GSM119620","GSM119621","GSM119622","GSM119623","GSM119624","GSM119625","GSM119627","GSM238790","GSM238791","GSM238792","GSM238793","GSM238794","GSM238795","GSM238796","GSM238797","GSM238798"
"MFSD6L",41.8890361189145,39.5769181143438,47.1870008724801,50.0988258017033,36.8991921251432,42.8639824031202,41.3578157723756,40.8530789099096,40.4906094486652,46.2386673951514,37.2115212176504,41.7786185933062,43.0440619668995,83.5360491754832,40.1921823670187,65.9193522482501,58.4211748917459,41.3578157723756,39.6338890557459,54.1366092932506,40.7334861286337
"ESX1",9.30063717912882,9.41074067831912,11.6985467142096,10.7395405783965,10.1184176406208,9.467716835861,11.2089078256465,10.474220770981,9.32395715844348,10.7753414220778,10.5194631875957,11.0738028659026,9.90549215424768,14.7537646498475,15.1427219593662,11.2475865502437,11.5692946289065,12.4882723666188,11.3637020876195,11.8036858300492,11.8582784422655
"FAM167A-AS1",7.45571762194007,9.1039492617263,17.171291921106,12.2736418706222,10.1586167258898,11.5158422461257,12.0169008083729,10.7366793051647,11.5660516268468,9.64402253268336,11.2614712235038,11.4430585317983,6.95298098125514,13.1981650942319,10.6974651119874,13.0892780350323,13.4095731648843,11.1834670939043,14.2677097693686,13.0641807381586,11.8536112707466
"DNAJC5G",39.2281282419442,28.5631087080974,53.9403983135628,41.6871155814837,21.7380801681098,35.4651688597622,51.4872997540016,35.6563219370126,30.8270478946006,32.211270127358,24.024026746019,36.9593388863718,32.2351601192645,42.7570139055237,35.5357380072602,37.6104316257126,49.2597565561061,41.4605702243726,56.9686027584308,41.8413570429125,44.5542126339899
"MBD3L2",25.3471989609193,20.1279325526362,30.4137435272186,33.8690974486676,19.4733894168196,23.1736290722706,28.3734128679295,24.0167911132572,30.2078105538288,21.7670666501628,21.997584536204,27.1934999108837,17.9335060697288,22.7824732700665,20.9629197715308,23.1736290722706,26.0443620531445,24.7040466816603,23.1736290722706,21.1928882322457,30.7859398629365
"FAM46D",7.62077936122509,7.43905746020052,8.47951523476726,7.62077936122509,7.35066261612088,7.56335069341226,6.93632477511524,7.12182184332971,7.63978662200026,7.85223286093152,7.13559465470902,6.89212104804698,6.59732595910468,7.79738569439657,8.31710845248078,7.62616573619889,7.57628037820772,7.33717756809386,8.45783386394061,8.31208146084229,7.48622339105392
"SERPINB11",9.89719509492152,7.25808090118625,10.4395437544291,10.3416678656152,9.63484765067143,7.54888316625684,9.63484765067143,8.20545734462025,8.55218269721557,9.81770485510898,8.85746050611431,10.3601538585322,8.82144592964002,12.7999263862608,12.9295029823842,10.200513974875,10.2950091022981,11.9506421129884,13.2008126023141,9.46520605306009,9.5232253975198
"ACAP2",14.9015718517304,13.2340548018971,13.8408990778535,14.834197858586,12.3032204774962,13.3165877013233,23.3581273057109,10.6665323120201,12.6109621238825,13.569924427415,13.51773344159,13.522444238366,17.7572495870358,18.5982276100685,22.6533181052477,20.7458851558091,16.7180259530188,16.8377630408934,14.2605724195159,20.7667794586622,20.5317236043581
"IDI2",27.2636250896429,25.9286178220954,33.9738916462809,28.908344633255,18.5506596824662,28.908344633255,36.2492986455856,28.397892311127,22.6104445081189,25.3965976680899,20.5679574865643,29.4942744845461,19.2299806082385,35.8086008144364,30.1486052659295,27.2099430556778,30.3244541644911,34.0882648549384,34.2481911737949,28.908344633255,33.5198922238321
"SLAMF6",48.5356255941598,48.3141900191309,71.0191406741527,75.8636801413577,26.8642945860729,78.3054013515122,102.291947106872,44.8725046379139,48.2851907665924,46.5213205960166,43.455335880707,70.4510886197338,26.959244107244,130.136472935155,99.2674098243882,114.370480893312,154.92165164121,120.366830231088,139.90047542033,119.203846463573,106.503215981595
"GPBAR1",46.5050188665096,33.8957486483428,68.5041706947801,51.5048893044141,21.622193451809,49.7467850403391,59.7829682925891,38.186737276418,40.1472685397889,41.8337874818562,30.5349207578451,41.9589194113336,16.9082536002209,76.442165941315,44.9938253136196,62.2374638628693,76.2024234570811,57.1317012216036,72.5654478112286,45.3484252438649,56.668602486311
"RHBDL2",8.73169580468907,10.0029471272528,14.9042844082454,13.9206035265434,11.7122822860136,10.567658265069,15.0297192701247,9.63052851527121,13.5469238943607,10.3205657173432,8.52982092132554,12.2040504308285,11.9974539975713,22.6218931837555,13.4372514837599,11.2224683203878,13.9096565619147,10.598300578646,10.7334438657548,15.6870667825287,11.0400385850313
"BRSK1",112.627533431062,171.20565313319,259.163428133955,232.19471272674,55.0998010721434,212.756265224649,211.923405752035,189.441838951587,178.568018992752,200.561858607603,140.00985832927,158.092410843851,160.060970144559,132.06363174742,129.601634775608,129.493549381007,150.035084729262,126.663715961203,119.114078712193,129.68416926977,104.653455263427
"CRB2",14.9342820531326,14.6249011753836,22.4619022173375,17.8445434507872,11.8622747908305,18.8747863723405,19.1092977036933,18.8747863723405,13.9129146343399,17.409787516805,12.9784755566994,15.3450161483479,13.0239445591457,29.1863921092939,32.3072025899925,28.908344633255,27.6892388326061,19.6915567122742,30.2507604940798,26.7540586564416,29.1177976317325
"WBP2NL",10.2984640517535,8.41958841855612,8.37690365447894,7.72618767837232,9.82217474686805,7.37165650170079,8.68138099672662,6.6379826492568,7.88014882616861,7.62951193811579,8.13081691655893,8.02334356788994,7.8615356575162,8.58786029554391,8.37086760428924,9.34292514445885,8.13081691655893,9.03187115281714,7.77954790750146,8.68036573487942,7.71196043835079
"HIPK1",11.5896387259577,12.5092084916784,15.1731661201752,13.5913818754239,12.95176800429,14.3816511942566,14.5303093665287,14.6186624072495,13.601031959918,14.5489173233824,11.4764088544443,15.3636729579256,13.6803982808616,13.601031959918,13.2362501175289,13.6419757703723,13.3029241831279,13.601031959918,12.9187645071782,12.6423325950111,14.8115329626514
"TIGD4",5.94405371843516,6.42538285958169,8.71668944112241,6.48370108987441,5.78863907599475,6.42538285958169,7.12581567232094,5.65377663582015,5.93302055763246,5.64340721650392,5.81832331573176,5.93238578792754,5.63912745670425,6.71302903165593,7.04626188194284,6.48830461466128,6.93387368954521,6.71786174384245,7.1370204722169,6.11365517704829,6.42538285958169
"ART5",50.0692270627985,37.2683857561334,66.0277396576535,47.3562129906144,33.0443039156723,46.8905134674574,48.5784749519477,43.6555584924607,43.556518120053,44.7191985368219,35.0095388065916,49.6804689091592,29.0267507961693,53.3843316358372,43.3604321831387,49.9675318381766,56.1649931122946,47.3937694037722,63.0045153955411,47.7020754888647,49.9675318381766
"FAM71C",15.6960649374094,14.3245559225109,12.7688907167163,16.5483109789139,12.1578985927057,15.7528690364099,12.7439696724359,12.7383987337443,13.9955439418775,15.1637022938152,15.465067405996,16.2245971743337,14.3090270177728,24.3132693411566,16.5483109789139,21.754308194506,21.3467532122469,16.6247553243429,19.5853390454953,17.35732795866,17.9017264307423
"NLRP11",12.0897892078183,11.6343174926005,15.3418925665124,11.6343174926005,9.42252497361787,11.8710774030506,17.3171362938594,9.3872958185469,11.3918365373338,10.1889447887917,9.18880223795212,10.8491477556558,9.2711421121557,13.3283961455772,12.2377499647008,11.8511579453391,14.3877639304148,11.6343174926005,12.5628430911133,12.2417463241637,11.6130238980613
"IQCD",26.9148656927651,25.2120548592097,29.5025973911616,34.2889756807057,19.2733707599907,29.9729977739213,25.967587678018,23.7223383682872,25.6357100376921,41.2506209651605,22.3339331540728,44.1825509824426,17.7780197689126,20.2479707923645,15.5451637621883,23.6012239843712,35.2072960308394,22.8112861648857,25.0371588079238,21.6650580623771,19.8834251048588
"TAGAP",58.7798892827903,51.5766626133405,59.5300483844968,60.9690017949058,46.0596447556813,58.287009399862,54.0618599313487,56.7455147417397,47.5875679898249,54.5534803887978,47.0108498941562,53.2575069815752,43.9940118960878,69.9289394952416,45.8326615152645,56.1442891823956,59.1762289508755,65.5264065230603,71.1827048310523,64.3450491019626,66.6708869551624
"SERPINA12",14.152216005243,10.7727199278111,17.5982390546906,15.986592127659,11.06969360246,14.7710892011825,15.4194503746136,15.748342595327,13.0731180503053,14.3743424545862,13.326376520607,11.9450671905037,10.5189343219651,18.7219739491064,16.1012182993057,16.3939253168563,18.5955728568559,16.6180301663798,16.3465832046948,18.4978491726613,15.4103054421682
"PRSS36",85.5303611954947,75.8492032930989,75.9407488957845,78.2231979766427,58.3357049747318,80.4618405862748,86.3366683208939,67.1833406513529,82.2740738312706,83.2199953729471,63.5890395435558,88.934877945594,76.1429521411338,90.3353651339116,77.4145984978907,73.654401433646,80.1621104459349,77.8701181023877,81.5848930535491,74.8770463476337,84.4542652258835
"ZDHHC15",10.5989120890891,13.668914414915,12.7389793109462,10.490097274202,20.2310791898099,10.4963473606083,11.0152548864257,12.3991023026167,16.354898049289,14.5784047549979,12.6002283285448,11.6292561441239,15.3235881768606,11.296347355954,10.9357095310775,10.4430881253909,9.69226297265258,11.2622056330811,9.34574148213613,12.3051731000555,9.56732031743107
"NUDT9P1",17.8461918597805,14.9207838103976,11.0805514296264,14.4471178240815,21.88586992682,13.4007708806074,13.7257811267375,12.3991023026167,13.1413251054854,13.2192761305634,9.83748167430584,14.2895694509039,25.7486409728257,18.2448359824622,15.1386371549354,18.9487216910504,14.6489772848937,13.8629415164979,16.2947987817803,14.4471178240815,14.4471178240815
"BTBD16",9.91815113547555,8.86486967218203,10.1365562018287,11.8570405801525,8.58856942675127,7.8887352450564,9.44468473640176,7.91189801203275,8.85746050611431,9.99099576512149,8.38494095903007,8.383931123388,9.18880223795212,12.2043788731241,9.15118066866046,10.0238769738311,10.2157516003563,9.80870184903939,10.2911168553748,9.90987593021437,10.4186225131918
"C6orf141",39.5150714106226,21.5113704173468,27.3817116722824,28.6015042864462,39.4475566201562,21.4507103394382,30.1014830126265,28.9526042023726,17.3139424518778,21.5102255415927,31.8936638283893,24.6602545159089,24.8189427589643,26.8976573266629,26.9307492757085,25.8791071718959,22.771446835774,24.9450619144487,28.8364575762455,24.7969232366838,21.8516247144636
"ALMS1P1",66.3341079481264,52.3292587724665,62.3392994909341,63.2924965629063,62.3392994909341,58.3855913978796,77.5650235827031,38.7303137431374,52.2967565564894,43.1447884225323,41.7915328070834,45.6025401529559,69.723235574578,77.9680265011852,78.1568371447474,164.161589603656,91.3569799130779,65.5264065230603,56.6103712610893,90.2162502662903,56.2914074116893
"TRIML2",24.7952952542022,23.9209138776041,26.886565803701,27.3139620596525,22.6305233207371,23.9209138776041,36.4561953716183,32.5971799056963,22.5970473568722,22.8630597458476,25.6045825551662,26.9965120631393,18.0221765931022,23.4747222222894,20.594628557533,23.6461824112195,25.0512430882455,21.8183816487157,22.5736967593293,18.4993192123182,23.8328545283816
"GTF2A1L",8.79951225443833,10.387639707787,12.9572656345523,10.5751436001112,9.21450086859418,10.0063004957832,9.85225824047605,9.88266522452126,10.6079120017828,8.73091980851283,9.2090187998243,8.59423042926615,9.60047480167442,13.4660479934893,10.4822824443862,10.4451646560261,13.4708753622352,11.292702325252,11.8780050246106,11.3798668827413,11.3083262720462
"MMP21",6.33327800240049,5.26172671673316,6.35064160857126,6.07783611910317,6.24013424107555,5.97732340697306,6.71681637433243,6.24013424107555,6.28646725762195,5.59699385943034,6.66804416063436,6.53635989660893,6.36400358281669,6.24013424107555,6.24013424107555,7.26944440456169,6.21073829064207,5.99735177029858,6.78400856068163,6.42733703000987,6.47667859473641
"TMEM190",34.4708112600194,29.0164474778369,43.8247161060767,43.9513878831052,19.9431081349339,55.7145884842367,63.632017398247,41.1951332798018,32.9220504836298,43.1404270684421,34.0549301039998,58.5205489329212,31.8921828951293,40.5287613676827,38.7021741261765,34.5120924628987,54.8157121409747,40.3267132254536,43.8352081011352,36.9017598229432,36.5610260421694
"GAS2L2",40.2104077538303,33.4477775912521,43.8786375080937,41.5284764546157,25.2752281851271,34.0771815518708,48.8206603904473,34.2946132093699,34.3366768631632,37.1454064555798,34.9526704542755,40.2104077538303,24.4862772166615,55.1213808015112,43.3429206972769,41.5134034748258,67.6621585120743,56.9087421214731,51.6380436460389,55.8872126710773,49.0297769448012
"KCNG4",15.6656898843166,11.5760668976156,21.5834239983579,19.2892538873806,12.3250576528192,19.4999187800466,19.6539819510029,14.8068184808246,14.2228125891568,16.1044083347078,11.8041610369768,17.9082862813224,15.2412925641293,24.6358594803388,16.6250807858247,20.0415750305776,20.337082589058,19.254556697089,21.1764451218897,18.6384169211857,20.6629177414692
"PXT1",8.62621433555682,8.45534646013149,9.98418334313727,9.1471170670507,8.82288001174502,10.6272274075721,12.3879273746714,8.86786289422261,11.8228277093179,10.3193943993511,9.21773353610124,10.9970687556324,10.279307610758,10.4247839776287,10.111647084358,10.5729155321359,9.91224117120844,10.3182725228195,11.1806483397328,10.111647084358,10.111647084358
"WFDC11",17.5954682923198,17.447979359052,18.3594618560307,18.6986399206937,14.6793153950092,19.6890874870638,18.8631658179687,16.9781086511314,17.1209814858288,19.0508017818467,17.4827550752912,21.740468735203,19.0384728214751,24.9902647870867,18.6986399206937,21.9793967401014,21.141613528464,18.4184286609534,16.9850761999649,21.4694193420947,18.6986399206937
"SPRR4",68.2054128932977,64.1179953554866,142.860260072321,112.758298796355,58.6361735576453,105.36598851004,126.064133048366,88.7591262110834,85.3299530851481,70.7747810704458,72.3067210974933,120.208947146413,55.9534991110961,148.425210042334,86.9057343006892,118.121633939458,183.207360524038,125.394814322437,183.35365925794,128.68403495245,136.788663016406
"HSH2D",39.0585833831738,40.3048596988146,55.1548968411815,42.9787177660814,33.3900769611547,50.5883745308345,51.718125976139,37.7556607141747,38.6260429698973,40.7634927100768,37.811971851787,45.1006836451694,33.0952021202723,49.4647553887668,42.5999602401659,40.9195144646851,48.5724313480274,42.2483585563637,46.1557952900525,44.7610483447332,41.6633459888924
"JMJD1C-AS1",33.1492741000933,27.7260997074114,29.563677661635,31.1115475263627,20.4272487513655,35.5676872163019,38.4258039210731,32.9002626367356,25.1579424573721,35.8042377492441,28.7330810260682,32.0783807325803,24.8458036698043,34.4380123727214,26.1861989782433,28.1207360824516,29.563677661635,30.0975098645899,31.4533106516366,22.6473670092367,30.0249847860009
"SLC9A7",18.0605729078111,13.2054410134753,11.6027243187394,11.7630392842795,17.43808200226,10.960590175931,10.9357098985233,11.9694532753606,10.5853157585811,11.7248568739561,10.6556819816269,12.1088004368712,12.9797928674272,12.1613667233356,11.3724611509175,11.1076141192902,11.7630392842795,11.1733895649642,11.8577628367067,11.4903255406686,10.9298026712302
"RFX6",8.56755367524879,10.111647084358,9.24786839102829,8.86439127211898,8.86439127211898,8.86439127211898,10.7208671308075,7.8734823024625,7.27708607316931,7.09438486286013,7.64678070851009,8.86439127211898,8.43880829696475,14.966040952004,9.68045518423927,10.8472973672939,9.40420660626428,7.68576152110148,9.06555746981709,8.2001248906771,8.95325470778411
"DIRC1",6.60580892101693,5.82393807605596,9.67300770272401,7.0268566174676,6.10360678173847,6.77684748522866,7.72247946274203,6.12348339269403,6.73586896805783,6.8701261023641,6.78993374901219,7.06559745876965,6.24503716505086,8.85746050611431,6.65616630141229,8.53954713200356,7.09430881970273,7.91912513433646,8.08614411090442,7.43812165384749,7.85874555152639
"DNAJB7",7.62390112432255,7.35391727438959,7.55346754372284,8.3889391800158,7.35391727438959,9.61755688088154,8.71323933830875,7.35391727438959,7.16450362765822,7.41065501823012,6.95584795720005,6.96239949720536,7.23340307067885,7.35978444769935,7.35391727438959,6.98404295495549,6.8825121487718,7.32532166220883,6.84782591552678,7.35391727438959,6.85365422806002
"UCN3",52.5117588686806,31.4378603748607,59.7404225459566,49.66180884117,24.2458404506342,38.1903291749912,48.2390826495989,33.3339774381059,34.1059833749454,41.1255640189887,29.2014385892282,41.0021618465603,21.6235068487911,51.1285649769573,41.1681310078894,41.0021618465603,66.6617310277608,49.3808803515635,59.6954555975583,58.5173811964268,46.0955532794929
"GRHL1",16.6639387753165,14.3709889452823,15.9030986699198,15.9030986699198,17.0958783526883,12.1183525075232,15.9030986699198,14.8537806483773,14.381017323198,15.3914355210216,12.8268712878347,14.6381020443309,15.6678997449018,16.4572245156298,12.0372737692898,21.6904270100568,21.7226183360357,18.4765425893607,16.1396304515653,21.5984338735802,15.069169852672
"CACNA2D4",23.9142637641779,17.9248803065158,23.8766716360604,19.2541944434251,15.7620905896977,19.7959757438245,16.5082954227487,16.8939744772858,18.4386137015365,22.9040878590377,17.40952232659,17.3969313673811,17.6853297547057,28.5825956196728,20.8359821549822,22.9326157026684,27.6664810286647,23.9588509296311,34.3714178595658,22.8019845257951,25.6472051939289
"TUBA3FP",21.1764451218897,26.7796726648352,47.3404706933338,41.5151273257078,18.3534328073092,32.8450226344029,41.1002927911471,27.7175254107636,32.1099077301941,34.9230955705279,26.2854589637454,32.8450226344029,17.219702072694,40.1362793175323,27.0389480855215,32.8450226344029,34.2006626557271,37.2265004097554,53.4618223860957,34.1516930376206,33.9314770636698
"SLC4A1",14.9799119480815,24.8890283449874,29.9520004314849,27.6430849270016,18.4963472726513,29.0283281740121,36.6904293371583,21.7842004506811,25.2421151479817,25.2110082980481,18.948981579832,24.4423694372483,16.6658061883302,30.6870746072989,27.9354839153058,26.75949069365,35.4782670412167,27.98611760315,35.92317656373,31.1514921756768,28.3465820922534
"CASC4",45.4615344086032,31.4814823740841,72.7876355082545,68.8315966404012,26.3429787715911,55.9773648779179,50.0023454058015,25.442530444288,23.8402980048027,25.4623730339349,23.8148428037972,22.8505677501645,40.9630758385227,51.9051739485863,38.2448626892834,34.9526704542755,37.0151815065463,23.9773912790963,29.8930892435295,57.546024399329,34.0549301039998
