"","GSM492649","GSM525014","GSM525015","GSM525016","GSM492653","GSM492654","GSM492655","GSM492656","GSM533622","GSM533623","GSM533624","GSM533625","GSM533626","GSM533627","GSM533628","GSM533629","GSM533630"
"SS18",31.4407762751927,113.479346613326,206.343848764891,184.431137510634,205.443434034351,151.718629563886,203.266518855092,224.318072290302,216.550733540156,280.668190086505,363.302039302687,448.679255122584,220.562061646291,256.773697090014,133.115462667022,298.405001036915,191.424032321076
"AHR",62.0420116659107,121.221677528167,143.353569806669,112.256270964322,205.53733342034,66.4313139372921,124.271896125539,108.784320437372,158.147029670541,68.4560854038555,432.830556176494,397.126609731615,83.8203283284484,54.5452431193459,100.718088588645,72.300707965328,78.2194916076234
"SPINT1",38.8151089122859,27.405530526682,31.6024006923162,30.8322843861573,36.1285302460903,35.9566626561961,32.219352784528,27.5640514593423,32.8767906939349,29.8541521609138,34.9194052897054,39.009960583493,30.6647050254171,30.7034697381092,33.0328855692152,33.970770938118,32.5089296548728
"MMP14",144.95011825597,66.1327528939899,82.156289047754,93.1248275029539,90.9538248032201,115.326062175052,150.605419532077,99.882192675148,100.540333831155,139.564383557697,399.077583097107,148.853182810963,112.712568006269,91.4833537998258,114.10478833327,109.74313194321,115.647200620545
"VAMP7",236.529192876228,741.973004715558,786.401584199025,866.630319994129,341.075506674773,288.159814097734,384.042894894675,492.073205080786,263.258942396396,403.946128724382,360.042482211396,249.302039302687,416.587475321685,359.619673065434,424.360862832099,448.139647666172,318.419686361511
"AGT",538.171172929487,1739.25559574265,2039.54444349589,2168.1086816251,3784.82387399437,5705.97470826896,4767.69995162864,5105.15726458087,4827.19215196085,3021.12787658688,1891.33134165459,10184.6936080314,6912.27979889751,1863.64158284806,4143.18439224386,2856.78696547275,2984.90303150296
"PCK2",50.7242947951494,78.8617671661561,119.703653522807,115.929533754132,75.6727533198225,60.8084208857721,86.8055419953078,56.9379423247865,65.0246748402379,76.1789547231653,65.471154905991,101.90769136764,78.4040847204015,50.3343941730311,53.1857908269338,76.0668568743489,108.244980183716
"GRK6",115.583495821568,154.680874912726,112.008934266698,110.773850108859,99.7009358596206,105.859720373542,129.255886449474,116.564074914317,112.377570104321,107.051873044689,109.407098541719,110.273942522398,112.008934266698,103.084206206415,109.77798522813,108.319287779836,136.124392150674
"CNPY2",434.771122857316,916.541593242274,746.772627537982,1137.47850989092,654.80027894495,497.222772582205,777.877312245384,833.679466654871,652.932770510327,778.67131017736,596.921567006106,1846.12520634857,678.917219193967,876.010746985721,675.180708461356,845.79356933084,1159.1596459488
"DENND4B",286.06674518504,249.024357803428,230.706487818406,249.287253337721,221.800519127212,269.052777670259,264.908507177808,247.184392243864,283.772627537981,222.540598206726,123.7139904409,193.472689773887,208.174100463089,249.895359630677,283.183430249347,166.832704775674,282.802960961933
"OAS1",163.040229815864,96.0155787243476,69.9536692414991,98.3896686647985,96.2503120561202,100.49697136977,158.434998646656,63.7589524855967,62.5433868262174,99.8144408949801,128.175928971013,289.036974521482,77.7137549612821,66.4481439970649,89.6118835964351,107.256606947432,96.2503120561202
"CDC20",30.1497077319902,36.4390190537106,27.6393650673618,63.1301363156118,25.7723106561825,31.2860470464481,46.3691006161161,31.7466355171956,37.1592522499896,35.6268960569122,49.5451091047759,91.7570797547583,29.4983219584694,32.907980668116,26.3991638569835,31.1898011444566,46.2971423581093
"ATP6V1C1",397.478509890923,1076.82009745166,961.537333420334,641.302039302687,431.036173537068,564.553554643842,524.007921655629,590.772627537981,428.88272664238,582.596156949746,452.28366575741,334.708568298024,521.824135665153,415.61101140437,611.478509890923,656.66343491069,421.903992674354
"CD93",124.359491787494,87.965502209824,75.4027508820076,59.7340594305678,115.818827776033,98.2531923942217,192.453841016972,77.0669000347961,150.682342508256,99.2852391683454,226.606581643544,126.140571715245,101.806414139952,60.7618815479636,80.7498368894216,106.586018600116,113.503453373666
"PPP2R1B",56.3558995819899,50.6154605868667,42.2342591069337,77.9409850955252,55.1585341421086,57.1979593953782,44.5350629967161,60.3257852165197,65.7768225627836,75.6973238177091,102.631053267198,80.2432337279591,66.3659627936926,50.4427772064648,65.7768225627836,86.0607217977921,77.0129467900998
"DDIT4",185.335812039459,1259.78616798315,531.588457977506,639.736780785288,1633.65862626466,1602.66162214116,599.540046154515,2347.9529350998,2882.99754367389,2353.46277808199,4387.5259145295,1296.53359786144,1721.62563425095,781.94283432617,1004.08459916797,2150.59934171688,2094.27262753798
