"","diseases","controls"
"GSM21215",0,1
"GSM21217",0,1
"GSM21218",0,1
"GSM21219",0,1
"GSM21220",0,1
"GSM21221",0,1
"GSM21226",0,1
"GSM21231",0,1
"GSM21232",0,1
"GSM21203",1,0
"GSM21206",1,0
"GSM21207",1,0
"GSM21208",1,0
"GSM21212",1,0
"GSM21213",1,0
"GSM21229",1,0
