"","GSM82381","GSM82382","GSM82383","GSM82384","GSM82385","GSM82386","GSM82387","GSM82388","GSM82389","GSM82390","GSM82391","GSM82392"
"SLC22A4",95.3582401647083,86.7021215987273,82.073404536661,75.6927485109703,81.053951947164,90.8802701529833,69.9636210573039,61.4478691175435,83.3287493485204,93.5758582041841,61.6098225032089,73.7357789078342
"CX3CR1",307.145516016657,237.078174507938,167.551821679561,138.710955719985,223.820246250158,165.994326731878,185.815463186246,241.813891232507,259.666431482598,277.826503958636,215.094802676344,212.941246518754
"CCNA1",68.3611905640401,58.2834103764505,57.3067757812176,57.8449107280657,64.682005992457,63.0387043994395,52.064546638161,56.5455487142375,70.0581336057748,58.6412805617709,60.949102593641,53.4200120814711
"KRT1",171.722169208635,165.862676757147,173.88470469192,191.4545500424,164.957603998529,181.169966341104,146.358345949414,156.166452302199,167.168532333436,150.402593586207,179.020921596171,178.633583207111
"PNOC",142.049945171726,154.698551712532,146.283899056005,148.994944884466,142.036041444418,150.154256198704,135.739437490035,147.524481459081,165.410857148336,136.477768842294,144.417030380281,135.064713821583
"MICA",99.5629286008046,96.6336430467091,91.128553181989,126.555024632126,98.1114327978054,106.670535186853,136.413308071925,110.777897216245,106.355714295469,150.125934047963,113.592348530461,107.483777892363
"FOXJ1",262.136340616497,234.223977126768,273.532280612821,286.585789915833,251.016443092674,229.275306570764,267.930548000682,239.230954925334,256.775983823799,230.030390226901,233.035189461799,255.18400921098
"POLE2",103.425980048412,97.313945506093,99.321906912413,98.9224342709241,97.3347919811427,88.4721077687012,94.0991231432831,83.3831981342812,102.666191662676,95.367003485472,104.824473859105,83.551986738445
"CEL",59.3271744482124,55.3698750012144,57.3901599523168,54.5916834344896,50.7136995078385,57.5664500159224,54.8201885880777,52.7836369882538,57.7908544597829,55.6508030056637,55.2237620767874,55.8098970157104
"PTH1R",174.378999044001,181.715736933472,198.855237714395,180.215981198402,164.397284049741,186.633753440009,167.997380046762,167.423115846009,176.858065979269,164.998131907979,183.451869012001,168.453210120273
"PNLIP",62.7593042027255,51.9342851703512,59.9935721485294,63.1884541040651,72.0594502233727,64.9085343474481,49.7195119301124,57.627475790613,72.4613224879318,55.8632475079814,70.8966926513728,63.9127838725627
"PLIN1",341.924888881295,865.57130152533,200.466144259785,208.958031748689,186.02264193413,213.776563825604,225.546919113788,259.330325642488,248.031728328017,226.363085333903,257.737672830679,209.839973628239
"S100A7",53.7485024065527,51.7016605593055,57.9723921757791,57.9888798539937,50.7737086582284,58.3864619849131,53.6096628131181,47.8206977909124,55.1900248524146,53.4302156902347,51.1239887736567,47.8389655773992
"ZNF264",219.801635710486,263.508395750622,216.715776269247,182.088020688742,194.61129623669,244.39765994715,217.06925101526,191.652381603942,218.337521336029,213.126544185759,275.12442907171,210.903740948787
"SLC4A3",1487.53758052748,1580.44772827093,2039.4562381644,1807.44601945488,1564.26178487187,1286.00666437109,1358.0864405469,1422.82957191499,1175.12414094042,842.84225389994,1298.54110575802,2026.45156575069
"VNN2",118.818661726866,128.551650982349,123.563391784607,166.823209473255,128.257697465996,98.8281997047768,85.2453483463957,102.363183581706,132.805388787958,117.050515291582,119.654762856613,97.8744133666028
"RELN",266.475865286596,300.692500582256,274.429209522492,224.170717538276,211.893323778977,458.648830296582,187.283919026556,227.695169431197,253.962302556876,232.542898602007,312.827918052231,235.012086204854
"CTSE",181.544505335747,204.683103116357,205.632545390898,193.870684947625,190.92011525819,216.232098250614,150.551249556205,169.95111102894,200.009365126839,194.663793465824,189.562220819835,197.198805863083
"GPA33",209.038622675974,218.465680883214,232.332476651773,230.748368045473,225.957519251315,275.866035438823,200.445378548453,200.644188313003,220.805803259889,221.991890743648,220.683246248527,258.595251942016
"GTF2E1",157.141735629332,138.501645353724,145.312026187405,164.506707385127,183.649806461638,131.946340652396,163.182674746283,161.944669355393,151.574575530471,201.311816126701,130.694375130113,153.426450897617
"MSX1",122.042471161212,131.644357848163,129.231270669046,118.850393678057,115.476745641285,108.235462654412,102.69730689064,114.189670417676,94.4635755729119,92.1554040887829,100.309582499696,126.342325394586
"SETBP1",231.469542780027,215.517555585294,218.41742852754,302.229665559264,203.296993153352,237.200117561045,351.053212271938,279.024732991963,342.233885401485,473.647189569851,350.602795402117,222.751317045997
"PLCL1",583.995680301783,692.012699733479,575.726760917435,628.285589802985,690.191141150314,651.450864209706,876.014184034098,991.311390297566,491.948597757304,377.79510685417,586.45266031489,601.788987409532
"FOXF1",58.1182439568844,56.8850693402206,51.6223995849048,60.3052143543327,54.1309022737216,58.3219340786067,54.2890290704319,55.3823155160327,64.1750271379279,68.2813268749361,54.2890290704319,51.016568043906
"HK3",205.767551896512,217.449894837846,195.607013083721,212.398115063529,205.316327320786,200.9538583135,177.52273182532,192.470650392047,205.542361711563,178.349762965598,194.537493590523,196.169726847255
"CGREF1",62.5456822619944,59.952198778171,61.9414339639837,62.029645632386,64.4663837660199,62.6255854081391,61.8508958414631,66.3350192792829,69.8281652214882,61.2091643167892,56.863856031946,57.118355225788
"PPM1E",96.7496526020812,86.7179188366908,101.160597193904,91.1245306960829,88.4942942341254,90.6435088397592,77.8523634107906,90.9923758148612,105.017864575928,109.135857739621,97.8838484386727,90.281922765191
"MYH3",39.6863537270202,39.1554349634151,39.4731526441778,37.0981619361333,38.3565274153756,37.4998118612183,39.7391853116281,41.524863122607,38.936289155736,40.7463439345523,36.7715267023236,38.3096784556421
"TDO2",67.9962241622667,56.75495558631,68.369840106385,53.3776070682738,53.2403570157769,70.6359487083551,42.0493294459343,50.2965420907877,62.1659744004448,52.2224202378328,61.0332310758923,53.4200120814711
"CLTCL1",401.363579872179,367.898890697094,452.220654606714,407.085546649927,406.936455670076,407.238581390467,376.615130526409,365.47079969161,425.916903921304,423.138192410574,403.045537276375,464.980268504056
"PTPRT",280.141079080532,218.228555494278,243.927057982871,288.849439014145,229.425868944883,252.59035747247,160.266952153585,209.909912843346,249.499827021699,217.922874787307,227.749028008901,224.458260497366
"MYH1",31.9394764522497,29.5298010155622,32.6919908706159,31.9456271689254,30.2592618261553,32.8669140547683,30.6003693563133,31.9007720238012,32.7804414135681,29.8859549288741,31.5773951279119,31.7928319686291
"KCNK3",156.625558415993,146.008296625501,157.70368659076,137.950687898377,139.562296217751,134.911291767635,98.7146341062289,117.861082635226,161.355203305093,154.146386302055,137.028634959171,145.280610612718
"LRIG2",82.5416524554132,89.3065360436502,105.290253620723,130.521772329291,96.0887675572513,107.488581089917,105.104927763655,98.6783144829499,95.5710745276799,106.334670395854,97.7594374167833,97.3945583508216
"RXRG",94.8424658376879,95.3245127300489,120.322838236679,105.721184152459,117.581419453178,128.109173223979,107.009546185428,228.559556171814,175.774235111746,121.636186167398,103.855354708271,180.255189362338
"PLXNB3",120.763460062391,100.439707390357,116.070780125243,116.405542585456,108.919077558301,117.965542903555,109.836260393549,112.805927230773,117.516594443366,83.3714317018049,112.047258209685,128.085103990694
"MMP13",51.031109373843,55.731721718167,55.7780976416859,52.8577027057151,56.0038440892575,49.132466378792,47.9349320423138,56.0582867950462,52.9147461583667,51.5290248278479,51.2607670735542,58.1637673615844
"PDK4",1941.97400020194,355.113504388295,446.032899855932,2340.96471186822,1108.97085115367,3231.67605864091,2150.66176428937,1565.73222332414,1138.32269344408,345.529446861828,978.500833719146,4001.42100109124
"DNAJA3",1253.43663902035,1170.98948164175,1367.62551965919,1349.2988899908,1355.2988899908,1124.20740577795,1413.90763280937,1484.92889950921,1245.16794508405,1190.25856119856,1302.09609785644,1343.31243267128
"ZNF426",37.4271044792727,41.4870717353624,35.2429656474177,37.9610809740077,36.3949002238916,40.2906469774714,35.0980468393351,39.7136640649569,37.6320577497574,33.5583442711295,40.747542797997,35.7454784688526
"BATF",378.027900680296,381.258757845616,380.590556889338,345.62622575541,351.892549236035,372.617524307392,312.357511008355,371.579969579434,381.780212393535,401.846803832233,385.584359615379,297.52943793791
"TAF13",25.9117668432164,26.9583041661092,27.0358819152197,26.0873850288214,27.7237734047768,26.891003862522,27.2555333159826,30.1279755327206,27.3625100068349,26.4751715624652,27.7028644260293,25.6895876079684
"KCNS3",123.263290561916,158.71057391195,127.948405187195,134.72576422452,126.904131219256,121.61443209083,162.561716253766,128.20278821417,164.156806696043,192.327629856412,136.37536064728,136.559316620921
"AADAC",58.6392904620853,61.7739516744081,57.635296101514,53.8714191710207,58.4013308957349,58.3024500192545,52.6896901867745,58.8946498562791,60.0329858922087,53.2535826092424,57.5379160779583,63.5959424397853
"MT3",161.466653855089,180.923364008844,145.170112857355,209.951586765604,128.977606496159,164.686248206033,155.468979966783,155.532524609274,147.110642662217,153.428014385932,155.445761572941,166.426183393585
"SLC38A3",129.107679967474,128.76942579123,137.760020628245,143.977549359449,137.825162992885,142.464899927458,121.367111720272,146.078495603124,144.706481107463,110.042886486174,153.74486339333,153.77204602857
"HOXD1",416.998567672638,439.315556658315,414.651746416063,421.740556662276,390.671873963581,457.048284817445,329.970939121795,368.497344824368,378.413883149868,385.896169321469,395.738424783009,329.494149240201
"KL",36.6651934222546,40.3129679909658,35.6326622737029,32.1167221831641,34.5964866540687,33.5925904228117,30.859142780128,34.6164383804109,38.8182874155473,33.5245726129502,38.7723575794124,31.1763024086949
"SCGB2A1",34.2369939216388,29.9329546605355,32.1690134576418,30.1768628910667,30.1239637199471,31.9473041989774,30.1125012250152,31.1909641711991,32.3617370139549,30.6410137564668,28.6683100498085,32.0775551569208
"DPEP1",168.569319604611,136.440291161521,207.405288752733,164.507606096432,183.568374435952,175.485915728836,159.550277281099,166.729265162327,176.555548274284,168.437702374927,149.540219927421,176.174735003034
"CRHBP",130.037129918529,152.558720827401,129.201654485431,126.618155568347,140.811278935442,136.479945702562,126.856427363806,118.496384132412,186.046172422394,141.855205927803,127.921024539047,117.294921242851
"CLCNKB",210.54144876415,197.217705364858,211.10348449567,215.349843202753,202.262940809673,195.720495331337,191.684308440057,180.650972450253,198.818267409605,173.923762779829,179.171665962874,195.561742345736
"AATK",659.825599520335,685.284223038092,706.747532088057,618.512865844941,640.548870124646,602.869103830089,564.690556657469,597.803717096567,685.034722006662,486.63372221943,640.236389990802,647.924764879071
"CD1C",285.483786796444,308.382323546847,300.323337195082,295.150236902889,281.536059156466,304.880054393077,242.673785470832,243.278072785185,315.388044665519,300.694702665817,275.685321459796,261.427186927924
"MOG",39.007630848124,29.9579139793542,34.189480501332,33.204381360479,66.1958397874039,26.6697542455001,26.669808307533,31.5831346046836,30.763589068483,27.1647664844426,30.4429079035443,28.7349136422173
"PRRX1",420.363402390945,280.309894687944,330.8327682682,923.594874903888,739.724121880049,838.013066736385,875.721834804354,421.204211179677,451.290505197255,478.7635080329,450.225914644344,329.904829544789
"MEP1A",50.0560743776066,50.3389397995365,54.6212759517787,52.3703098080908,44.3452604998029,56.5656238651474,44.4019443747627,48.4744815470051,51.168239699454,54.8715008012821,46.3746196533101,48.5727693767563
"NPY",186.465165025042,167.343024969922,199.546375109467,182.085819324375,185.252184747432,178.835130984954,134.589213172422,171.304108281592,197.604709111433,163.405434626988,187.012903491751,175.190452431515
"ADGRG2",71.2686987424492,73.2018610445076,65.7535637119374,72.1609981093965,65.5125690070169,73.3731670488229,54.2042242015118,54.3209147448878,83.0090445665968,72.9275218453293,76.4028022564181,71.114668468209
"TGM3",236.705949065175,215.684455394768,218.750779740482,248.344526037977,225.558131329027,289.723265830892,184.305136226014,192.278889240211,238.869146958168,221.443990999583,230.076707861381,222.768210495385
"CEP162",148.644251151307,142.66044266747,142.37811345538,132.339397386708,113.986014163912,109.665987947198,106.854514954265,134.051379305893,146.061039912572,129.38586613662,141.345423727104,137.653381628122
"PRG4",39.8116974904309,37.8112200454291,39.9604550798519,39.723252685176,37.9618001751426,40.655342758369,33.4238330999804,32.7704041250262,44.2929244733261,40.4020787078411,38.8504987655049,36.0992490773951
"TGM1",124.146642479907,126.322315847923,132.09721277487,107.025762389973,122.313375015939,115.784708190099,101.811223681852,111.278507613462,134.624835528542,112.397273063389,123.954802312727,132.999712844375
"ITGA9",167.538178070824,148.215066159607,173.28284975852,218.019646303876,191.652381603942,207.564393559181,166.382876137533,174.138246227276,159.956783026584,144.102174426189,177.081063822926,147.853245061547
"HABP2",130.146054512382,122.33957771558,144.603499193201,148.751864046074,124.827505245342,158.844883486093,125.952611264951,120.023213419474,158.358811114847,144.080929158256,137.957147521208,122.747325924184
"CASP1",122.093040854905,157.846536953621,103.144468297614,109.917163161596,92.2685973724454,112.456451717367,82.852715629517,132.322397927038,121.664436961916,116.556783173747,128.473324506841,107.326159584193
"KIAA0319",58.5981763011653,58.8580980467088,63.7103142467123,60.0551519658981,57.8549384393371,57.9909707778396,52.3262603181155,56.4824311983156,62.5306977428495,54.0718055627876,59.5073576424919,58.6018218664634
"NDP",42.1392563625298,44.1338554051784,46.0338655846135,48.5336321573254,36.6490872962175,44.2026507255489,43.1608962037526,42.3034270107077,39.7256757180582,42.5574781939652,43.0479379952714,40.8072145278277
"NMU",40.4737672057143,48.5262171075343,38.8381404177112,35.127259005572,33.2480506272362,41.2144268224653,34.2299999377367,37.9429915701968,41.8906748264844,37.0853224261163,43.5377390335888,35.8372680508444
"HPD",105.038151034571,97.0514058496119,109.688126323379,91.5273425097472,97.3483795402001,97.7756319296619,78.5491729711243,86.4103041351332,97.0215152463849,84.1339559321616,97.2690773465428,83.0063994852153
"TNFAIP6",90.8435496691324,167.685886022884,84.6514024513249,123.554140676013,123.51652217755,126.292040540962,146.599472050276,122.951341836929,146.728159618074,154.378529155339,90.102349093834,88.8562763062316
"S100A3",160.113161940291,154.35719724903,147.881242491978,148.467481898571,133.318586673056,161.388904864568,139.826134396156,143.829500897487,157.653057679058,132.124861913153,141.746940714331,156.676149361124
"MERTK",123.306304637581,117.726938691633,134.378327326098,157.189715492446,111.233320451522,104.286666126175,122.957989014538,126.034195160691,121.330146143503,140.469173088669,164.885317755207,131.972400649494
"ANKRD1",2281.91555665747,2956.67805665747,722.103176691989,3738.17683525901,2068.24989253929,3819.91057100219,3698.60143286778,6598.28432245121,2083.32034008691,2920.4714230357,4786.95171215296,1659.3448154939
"ASPA",136.393766062633,130.678228465146,93.8838506526189,93.376428185956,89.5407460375014,90.664522200124,127.921641759258,88.8980931010742,115.476745641285,150.738485856333,114.116213835335,100.019925654865
"USP5",520.298886280375,462.707684250451,520.156206245715,467.639930976035,507.098889990803,416.991749284115,502.988720293204,489.573889990806,483.046239300466,466.47118647378,475.786318282813,531.294080032729
"SERPINB8",289.187019660696,342.803924760945,252.41917119379,267.953457521726,273.835138367399,308.646317145455,217.925989029767,268.777031170739,285.073763642759,269.883793361452,279.303885947732,274.083234440659
"KYAT1",350.740559870439,346.244666284003,382.840556846177,391.557223408721,341.539977621883,356.01749917572,293.174202169877,339.083931543358,382.64486132818,279.114555922524,342.287448447676,343.600510626276
"NR2C2",59.7621998665226,58.3882318243194,60.5163067263695,65.0416051178837,59.5714927111292,60.0585270362798,53.6323624812512,54.4671338275731,59.051645832928,58.958936683244,55.2054412666392,63.9916391894537
"RAB33A",35.3647234468214,40.5364808439153,37.2904930071292,38.7857721236155,39.0704508522054,42.9394578072685,36.8146174419451,54.0387394807519,39.9670549032281,45.8522124291495,36.4018219323102,37.9908973166496
"NOL4",47.1210350354814,44.2799853457559,54.3896885111448,42.8704445145224,47.7663083233031,47.5202070186531,43.9115945670232,48.6221528158203,48.2179143446468,49.4974335145995,46.710530411378,44.265877007106
"GNB3",175.625934456073,187.093116365433,187.912734880502,197.080811460069,177.063394860478,174.998838736227,199.325655368643,184.776425147531,170.782078948097,186.147690446912,168.820616830795,177.169212357746
"SELP",339.208486406407,349.49220031595,283.669113619484,448.110272619026,386.43508398768,364.317787688593,284.748483976107,391.149054682072,315.127587307564,335.374329169961,301.831667311312,232.751000022515
"RNH1",864.498851136841,739.08778071196,860.69330842664,780.460289455316,876.949733716588,682.63026493649,828.520766597071,762.935267816782,704.713158299294,716.864386533501,744.936488668016,814.792845606013
"ELAVL4",107.771496842322,105.092053048742,112.936558922447,111.989033079517,121.270064193659,89.2499333876283,96.929512925795,111.797939647264,125.676718825958,99.225410134979,111.928501632682,102.816682656101
"SLBP",205.806408630969,220.211831749252,136.370790248793,124.203268804014,189.230518271081,215.043169090201,215.068840247275,243.614897562843,218.37907129288,233.76732085205,230.752915227754,166.541408859629
"ZNF510",129.625848652228,137.746139698509,131.003644246627,128.05816360583,130.659811185795,163.570960855822,147.378535587085,154.043402241228,136.436687063415,149.639414610774,144.834130469701,139.543951963882
"SLC6A12",111.272965847389,102.262840642084,97.7560402109504,91.7369303164879,106.288377344114,111.602992716546,77.9653178564061,89.8079252106871,98.9695110801361,92.3229346798899,101.852043138166,96.5828147413733
"ZNF91",2806.18914958623,2352.8623227613,2469.06489306153,3290.85804536636,2678.81882826197,5135.10868063576,2963.36582190419,2775.58151487178,2743.76555665747,1208.53848414611,3132.6728260805,1861.57805665747
"DPYS",56.8431980587295,53.4355003354309,65.1320397052052,56.0413029056102,56.7806091429868,55.8095731597409,45.7273745069086,48.7626569778025,61.8969777818392,58.5298717106524,59.2490532842763,51.574411690499
"UCN",55.5023584723269,59.8793474415937,58.7769435744899,50.7358383742569,58.8310625788858,55.6795065107858,68.0700688891804,58.45420329647,60.450838584812,58.3289804204348,59.1662037386684,67.6189061280475
"COLQ",214.873038568213,163.494627884377,251.358976918539,221.345053813754,207.251847248768,653.073889990802,382.140556858681,403.382223352796,300.140173376007,213.249793027788,294.474175401697,447.356093039771
"HMGA1",560.690556657469,552.537181584409,503.172111923678,464.572136304429,536.658543735953,417.453350541286,509.967213045296,523.498889990802,439.991222394879,437.523959364917,495.159680004601,491.209761938434
"LRRC23",388.907044654123,308.207512414899,371.764864326808,340.182231244348,379.082983043805,433.19888999235,294.297894773462,368.337610850316,364.469158773339,337.090566812117,411.864126093555,407.015979775932
"KEL",385.665789254129,419.077707307314,457.385445910506,363.842708737333,411.200674325855,421.96045814017,406.181371914093,412.207068879809,455.208506403915,388.925356198905,432.962981882611,365.266503423768
"CHML",37.3836056387736,37.8060671826168,36.1731734086263,33.8607159617117,33.1215430083015,39.7336564641018,30.7076405502986,31.9471140764941,36.0650129471299,34.8451549373799,35.7415446120972,36.9910212325389
"PLCH2",81.1248910781742,92.377077094279,114.16183815489,93.270498389583,105.994792824405,73.6210383314805,89.6357817441395,94.7823237239167,105.753500859673,79.5641324902885,86.2976355282875,85.7559627874193
"HCP5",209.74992895357,204.393878498245,164.368202787544,164.460442371923,178.038355980319,174.998838736227,151.707527286849,188.063181773223,179.679511696405,152.567183062561,199.842596023059,139.034349290571
"ADGRB1",97.4669955356683,100.401698780777,119.690044834738,105.612491809471,83.7159546878543,111.69344790809,103.955492846378,103.42202268799,103.671617776409,91.7058368553723,109.122430503048,106.505372835961
"NELL1",59.5962795901419,55.4332108371066,63.3679327971234,60.9787986285336,58.4011144769799,72.5384636646614,53.704079417693,53.92917355425,57.7070242033839,73.8037462380309,60.4018767117134,59.0388584722502
"MATN3",20.9673494026125,21.7397322137765,22.3051115278158,21.7986036752644,21.1370027694307,21.5320051444366,21.4552760493236,21.9781074760764,23.4665684241119,22.1775861547944,22.9259491810794,21.6049496205917
"ZNF35",167.539892140808,167.590941244246,152.921390329092,167.853619717103,187.19855558963,140.499153956448,129.027815203703,162.519897695026,165.475962686857,169.264905591826,147.274764448749,156.025679188883
"SLC22A18AS",314.629655154207,310.263381024882,336.356553720768,350.680127077775,319.290599076176,308.28498479598,277.331895438204,301.265729552076,301.989133761942,325.75461865975,288.582018033769,282.334418036405
"ZBTB6",30.0980889429218,33.3610609149931,29.7209054355919,31.1191972745385,30.3916475471646,30.5823315716195,35.1892301325532,30.9349286436082,30.0511850907826,30.5575686217826,30.7644999041954,32.0936454594233
"ECM2",348.855617517468,459.282223324249,328.032792940211,472.516331246068,301.992234291635,556.740556657469,573.166040166968,547.066306440921,1016.24871130121,926.880579705357,716.218087709716,464.43375917264
"GINS1",51.823979924178,45.2243303063654,46.6966651452669,50.4617557285712,47.507030179967,44.6078069874313,40.4492035536731,38.7086881081355,43.0658688856948,46.4280679168496,46.4495333971032,43.4276919913512
"RAC3",67.4575232613743,66.9077852579256,71.4542758444269,70.1372688582198,74.2994112783315,60.242736243162,61.6843483215658,70.4694379943534,67.5660105608834,68.0909378660503,75.5655864146219,64.7847299059622
"ISL1",40.8010695635597,46.7311850593678,45.9640209754837,45.9795634210831,38.255384384729,47.0178473222571,41.3673014608455,41.886671603478,45.1003193604921,47.1700264083253,41.0396058013806,42.8477308981865
"MAPK12",156.548743813848,148.246046129456,173.689546907248,155.592079298644,182.400787367483,142.819016968182,144.746640015196,143.684569350664,162.250518667805,172.954249315484,162.189613138088,172.193462604541
"FUT1",137.604621886335,159.140238856485,141.236352847247,159.97824437149,136.724592372463,143.80107483032,142.662836035949,135.366737826388,154.532646925422,137.082677069604,143.254054494001,139.577019078882
"RNASE2",183.897957531507,129.047218360587,152.594813936392,121.621738726014,123.719752761098,116.537005047513,103.116564316529,104.887661068361,116.836978187419,100.114505615545,121.289754570738,105.045218466062
"ANKRD7",37.3414896578496,37.2593683568554,40.8019818998563,35.7946955151787,33.8955998390249,33.8551231211349,32.8858215807149,33.478133464292,36.8908596309699,33.8985292331745,37.6760324218495,35.7963714307685
"EPHA4",408.314895122207,335.610368218128,485.317537885124,436.552946488703,433.093748060522,351.670087049904,510.231841951705,480.490556657481,494.017844645726,431.93973536795,400.360349776143,530.466996911556
"EGR3",65.4492868245215,137.948908296738,69.2642349858869,76.0313075873857,71.2724379752898,105.752533311067,82.9590130424527,89.7771643672848,107.302542067811,69.5575903893777,79.4188801601939,73.0026621242781
"TPM1",10529.209679581,10621.6488899908,11658.7384397872,12549.0322233241,14004.658770198,14834.9091394745,15843.7072233241,13058.2346904323,10429.5007656558,11667.6316133048,11019.2546454024,12255.877930665
"STAT4",234.011506976158,221.524321743744,178.947411203195,198.825887272007,194.49443243561,336.559523399707,379.9851756213,294.463820952485,422.32570182518,192.676196919625,186.62241861612,274.850849752425
"BHMT",230.442853263416,211.830619243295,204.24236169736,187.805652994596,217.066803531201,227.321656301231,128.937665423655,160.675139215366,204.701393086767,193.445926135048,215.483664475679,168.390152457059
"CD33",469.882223324172,412.492035096385,399.236390032881,382.901350039483,411.162243268625,403.548280997245,315.026635884823,435.416676605544,433.46687781324,376.541164281583,394.36457023083,420.212192763055
"AMPD1",64.9258591228781,76.7526576101176,70.3776076545445,60.5260431231858,65.2054625875445,73.3326663047139,51.995520991635,60.5407445989119,65.2545856949998,52.1386620464162,63.9073543963695,54.8794876743492
"KLK8",166.627255616702,155.632526291235,156.435956605061,161.857650999651,162.072614072479,182.020025983968,163.441478371537,148.237492976844,182.672425807298,135.51140439976,168.062057064537,159.321347250434
"ADRA2C",202.470152763085,209.771266967837,250.03278146925,161.620992937861,177.230007896065,171.139383324442,188.2132639368,197.061385158682,226.164559845105,170.003423540837,210.45025901778,220.92752319728
"ARSB",119.263445268042,94.6388422499245,94.2564577674783,133.561607569715,93.3880263666352,135.037193550076,83.2827392631462,111.106475895496,107.01775189804,113.261251023546,115.669078855561,116.528812451522
"ASGR2",329.01591011161,260.534758398216,295.867644806619,318.768795375574,262.302571754882,280.916383045142,246.173793233978,245.455188670835,262.769167871655,237.548605043335,230.778175344645,315.090615386295
"CLPS",77.3405242051452,79.8944038948033,88.0306199742356,85.8941313364935,84.9080639199964,88.5817629852676,69.163357640523,77.6727486926976,83.0333079750815,66.0299755684323,79.3348693104375,80.1314771147098
"MCC",389.500630393852,367.055782274805,343.641543094405,363.221639871853,297.677515982595,416.228477530668,292.512061722158,333.968744634319,403.851531460813,322.069177669567,384.222430219557,311.766141337469
"XAF1",266.528078374343,201.213955617925,216.724793628629,253.901676021188,195.147474340501,235.914364362756,197.889101483548,270.850362378476,220.877022158773,170.497899473004,263.941556432429,233.35538894523
"ADAMDEC1",27.8254458406618,27.7822679114234,31.9783854801605,27.9112090876511,28.5748320941299,31.4301740597804,22.5702670326009,25.8101695213284,27.7475535180444,28.9210994559429,28.7730656459477,27.7542690949257
"ST18",29.6096099794231,30.625007495111,30.8284703907175,28.8765354319709,29.1593823166984,31.75413726465,29.0536952608512,28.1728658227241,32.4723625066354,30.8333460490564,32.3765239418037,26.7161843786982
"MOCS3",134.075900340915,119.227407142106,131.857647279244,120.167807318423,149.60644426258,144.962830857144,106.234019253761,146.825804022736,129.311405674849,104.949834013722,135.630423540195,121.940476284579
"ZNF135",56.0738578081494,60.163206028014,50.7408897814184,52.8581971280217,46.1140161213121,51.495542222531,48.4936437998795,53.5352772302992,55.9170319516232,62.8399515893503,59.6966172322425,50.4614086262417
"SCML2",418.287318591201,498.274178458522,497.466934637338,378.899642068227,422.400614130148,469.999901832556,413.8308181772,426.837318086547,454.893286664781,407.392893751026,442.939158093615,403.599218144778
"IL3RA",199.963157566175,254.725619822093,197.852650090726,233.484059898194,251.571148696334,169.771323327516,194.74608454335,197.813180573596,186.588324715449,189.019230453684,237.624013068101,233.452123995661
"CHP2",85.8912801503332,86.5974266920827,98.3048932154258,90.1140993424278,89.2219892830278,94.0463052658892,82.7038555018932,86.197367982289,95.5758505670832,85.0885656753357,95.2627233362409,90.2380374944128
"CD27",73.68285042381,70.2456113435349,74.4308317516063,82.0034080867216,67.1435987964556,79.7495536292893,66.9836106744889,71.9518708783076,75.2360444227836,69.3790813392623,77.4230905229528,74.128987125457
"CELA3B",108.532892350546,98.7670936168579,113.244200790631,139.321612961872,119.472315161979,111.225295705585,102.064410768236,104.594216895283,112.919098799785,120.058893025815,114.244693048631,120.122243228735
"AGAP2",196.404093618889,183.893707205775,207.738952144229,184.504816156023,194.478079432086,186.253681579278,159.193328080725,203.020439825125,198.512580951977,170.43491274096,187.706198450925,213.699451875635
"CYP4F11",65.4109770417569,63.7749707792642,72.8057649243738,66.389305288881,67.7802056085601,72.1434134518382,50.0078089890428,61.9763445173237,85.3487757487713,61.5700258951212,79.3416792777051,70.0594743282353
"RLBP1",195.391878776391,178.239154762165,183.051219157324,207.605267028735,197.293626921759,229.386714152938,129.790441915494,164.469225352666,185.802474342938,189.796764971299,156.411812590716,186.990599435516
"ABCC2",144.590389360689,127.100419458463,141.278451086513,132.926108219958,149.711449032299,152.960618491982,91.5837725531944,119.355655569874,134.217749684021,124.944729077972,108.188044344215,127.749806910378
"GJB5",70.2724655711579,71.5890535984134,71.5430960864901,81.2011479757927,62.6917301243372,73.752759410469,61.6298942020004,72.2192243201036,71.2819536672986,66.8976384113491,68.9198571683714,73.058206530999
"PTX3",38.2717261782477,30.6783203712828,33.334465196476,40.0683201587789,45.9824943261247,37.0880621426305,28.3580641671565,42.5331668377786,36.2747807432167,46.3115162276447,99.5907568431881,29.1593823166984
"CNBP",3773.2223071511,3938.4990863613,4119.51649945804,4744.99785118895,4695.64331883321,4351.54868498655,6126.84109806499,4649.57350411693,3584.34338242384,3781.54322970702,3948.96910747597,4024.82882445244
"GDF10",140.992422609535,139.816326036614,141.305549391275,151.315304543487,129.953203468204,152.60004959749,132.46931138292,139.231270972042,172.968023902482,129.883270055704,137.103116539084,134.184915634836
"APOBEC2",1247.54720555726,1404.38761978419,1179.11387701305,1207.11437984759,1543.25122945265,662.202094926909,875.299757828614,836.175438768199,859.931148008445,835.940881822214,943.201434639954,1075.55690992476
"CLCA2",54.8322769555256,54.8120757009589,56.8911909938777,48.3653581487712,48.40135484281,55.6747431728915,44.1435087918058,51.9035686811689,58.8963232702449,50.8117720827843,53.6275289798855,52.0573457188389
"ZC3H7B",74.6977344816925,91.9388067710295,80.4079009574211,84.8270982931938,75.9744853664117,64.5385253536472,98.3508829982964,84.8254539259148,83.096462542997,84.6986874101108,81.5767592018664,91.2848709817708
