"","GSM85215","GSM85216","GSM85217","GSM85218","GSM85219","GSM85220","GSM85221","GSM85222","GSM85223","GSM85224","GSM85225","GSM85226","GSM85227","GSM85228"
"SCML2",543.24654694975,529.93444061418,601.986784706632,699.637115195122,554.073191191556,491.586783372292,498.495733557686,526.694451259733,420.383400390641,312.291583471323,389.097812748905,360.077297757037,346.49515304082,363.795665150589
"IL3RA",44.8675277351028,40.6318207148813,52.254204562101,27.1610759574404,38.269366575808,31.7314213023177,35.1799644110834,60.1293718433555,25.5115095452356,52.0068931457092,41.2181306839276,37.5818777491237,33.9725861983526,43.5326655274819
"CHP2",23.9963232775061,27.9162809631614,21.0745096588378,23.6907813046042,18.944161039211,24.9082845998585,26.9791637038472,24.8231350171031,20.0025761948245,20.7294817915662,21.4058884615318,19.8033598472176,23.9963232775061,31.4117199032286
"CD27",13.2866541671376,10.3268567186028,39.5908465216288,12.3966006837861,9.88516346450913,13.4872193079054,12.5744122288733,13.5149404100591,9.08312561463942,22.3205019714302,12.2660411984503,8.79102893026196,10.9744770742525,15.2961596218757
"CELA3B",27.7993620115125,22.0819723626961,22.48879337381,17.7197219974024,22.5819777600561,18.7539862951804,20.7435266671054,23.790577309911,22.330260741538,24.4158690087202,20.8600482134239,26.4409707678592,21.2259219732408,23.6957859406541
"CYP4F11",8.37554686086501,9.64019397271262,9.60049150152005,14.3388039095068,8.2638500053659,8.98963061638591,16.7722696699001,9.54764791594448,10.6957423283277,14.8474417926021,21.4058884615318,11.0167784215271,10.4163311473117,11.7947688667423
"RLBP1",9.70711822808006,10.4499685521373,11.0329512481212,10.0384089813977,9.74432110507671,7.85930468389655,10.9584602557167,11.2884946139475,10.6248503069038,12.5949281347387,10.4316316048073,12.1026457860837,10.0761688150044,10.5854968738665
"ABCC2",13.2267347132788,12.0406478816109,12.5744801058402,10.288505180647,9.62423989652623,10.7277031513728,11.0830667256363,14.5120062867134,10.5960412974625,14.8502063962718,12.0524964131546,10.5627449937097,11.3549763986038,13.8259547497179
"GJB5",13.9551172675768,11.9715994631927,13.2584123497916,10.4954319518387,10.3441966990236,12.6789425134787,11.9752656834941,13.6304256185672,10.4020311283802,19.4803310853143,13.4885637019268,15.0136928249529,12.27845270045,13.7458804310598
"PTX3",23.0133012283462,26.8760490047548,15.6218366633056,23.3097149419295,23.585180112786,15.0572529630457,60.4317801874253,21.9551055933635,20.0564415006801,13.0589835378342,17.9970444575816,11.7737745027151,16.9097938496654,18.936086520039
"GDF10",7.3052408084854,7.33944303405657,8.94702967271541,33.7402153461478,8.79904107081809,15.1422349152077,6.85194967175597,7.3052408084854,6.39326712251513,6.56446202696446,6.58030942771769,5.74107859192865,5.54624076803858,7.90663141221942
"APOBEC2",14.9308794246449,13.6603247003228,20.7965949310334,13.0214667942125,12.4398814542645,16.2543447745702,12.8518336657841,37.6446742239949,14.7551456250868,16.985865783674,16.8827514623833,16.1427398959246,13.3194156912472,16.4169202947619
"ADRB2",123.236374287196,53.4753771393175,120.218929316169,132.519926104454,55.2065345983172,46.314387592978,83.9453887070167,62.7489105111397,28.4330745517536,95.8365820922908,49.052168749512,22.3163894626639,25.4734060130693,34.2542352820338
"IL13RA2",7.4792521157609,10.137733491048,8.90960187534711,8.99461466213334,12.3277749406108,45.7986470078412,16.6756584373015,8.96047786273673,7.55440111195877,6.50521009318121,6.56784930628731,8.10415695228368,8.989723813977,7.81657792081843
"ZNF222",31.2046362365277,23.326815539259,25.9615741032699,28.0293413816543,40.8770648355882,41.4832586229637,28.10726975195,22.283387403031,17.9441095238706,21.2004274481773,23.1559027832256,31.6152830123135,31.6871841646925,21.0783340700953
"ZNF134",37.00506283954,38.9372994432973,26.6913441258357,24.3880509403425,28.5934536433347,32.6119080551681,28.7394644435312,28.0201557802002,45.6447837734417,27.023137410625,25.3464115464091,41.9561666797118,33.6044523857021,26.1266683719085
"CRYBB1",14.4958655420555,9.76254877631258,17.221717431542,10.1717198904139,14.036910400009,14.7816108069807,10.4719879218117,16.566390393112,12.0484768854759,21.9570818194713,10.8297672414413,14.2077507308275,12.3312397495231,13.2596429729073
"MPP3",25.7301888684332,30.1643396177886,30.0595381060983,30.6088551322138,26.0254972072916,57.6314838925601,52.1648513516734,35.4955102888234,31.0982404922301,38.182446496295,49.0731759251579,25.4738281268684,32.3709894522558,20.2715079307653
"ZNF623",27.4337365153344,56.3085416814649,53.2245720358164,59.4647591799634,33.7266832486303,44.1296367567713,32.9644733537985,24.5038385008418,83.7052107554447,63.0797531629462,64.98620963882,42.3646090836075,43.6020886005566,21.4100664206497
"HOXC4",85.3122353972763,119.166268712006,172.316835364684,74.4963298166783,65.1197044541448,60.6948318712732,74.9695115182389,122.285316144582,62.3328516322842,100.159067568408,76.7041714879382,69.9296854586155,78.7660859301158,73.5316296096362
"GH2",9.06360445021602,7.12060698926152,9.05960834155811,6.57181396866492,7.5879902589595,7.05622860987071,7.49009092450728,8.57022482828131,7.86122973726725,9.17900471143841,7.46932439028803,7.17195179930875,7.1328852214674,7.71902442996533
"NME5",126.903960439501,100.291585544368,75.4331849476563,127.185299802941,117.635103262343,114.935715264503,113.077297806773,44.2700810722228,87.9376861600552,71.9366944544431,100.81827169562,67.872438641433,117.472884750417,67.5488143303808
"CEACAM7",8.39907988221311,12.0444544988864,8.1349309399725,8.14915038533478,7.25230301585578,8.70939483815919,9.50094319486172,8.91325952125801,10.936276068293,7.92520983541548,7.28005547042617,7.552277991698,8.20722454467647,7.63941707009154
"RCVRN",11.4755978623776,10.0040292634619,15.118711113123,12.262575816443,10.6839284215062,9.68572904758025,11.4880968332611,11.2889727899138,8.0385671792054,14.3305176890988,11.9490054104148,9.62220094147739,8.01596082101192,12.2996075038303
"GRB14",279.220154899894,223.919585839409,71.0212270111867,240.275198618935,327.740410760216,302.51689628228,137.64497599585,95.2201639667291,87.5508555583289,28.1062667798623,33.4921742094485,109.179722523057,44.6998388190293,155.93444061418
"CD180",15.9197239019663,13.622911795607,41.177318647386,11.1111900185909,13.6555539280429,11.6984334951102,15.9416041233484,18.6241309274922,12.7498679737169,27.2213332755588,14.1849088526469,15.2219338890763,14.9820884350099,19.2679375673496
"CLC",8.38691185181356,10.5627144900952,9.24422547731657,8.45334649698107,8.79332475548421,8.02882625535253,9.53689802621547,9.24615392646835,9.09135341466457,11.0063027461218,8.13211099901038,9.03409239026653,12.7330329360825,9.16704877884615
"CETP",19.2395525052727,16.8687895756493,22.9828083483614,20.4885403672502,21.3716439378632,34.8608286228895,17.6884260625264,14.7224352951229,11.3093003910401,16.0455878141249,15.1525713076312,15.286546576092,21.7368072969954,16.4169202947619
"SELE",257.053864833878,62.3760612517849,89.1046648612429,924.994989218271,338.909449023384,116.148726346988,1340.78504069507,55.6198815452455,42.3267853805951,18.2209922536294,150.611117231749,219.656695313497,19.7505006271729,91.761050306411
"CPA2",16.7478346553871,15.3039800003985,18.9932000230121,12.6653729403893,14.9349006413274,13.5980213647925,13.8203277668952,19.0752900423103,13.1780400801873,19.2093913357603,15.7831955015182,10.9121914041958,15.6231724989056,21.789719304563
"WNT10B",10.1847808181442,12.8088101063458,14.4510934671504,10.9332978099088,9.83936989583424,10.2763593000907,13.2899469628769,9.96390777318952,11.6124166384065,12.2981965915785,10.244555857307,11.4824028711436,11.067385827562,10.7207257176341
"PLA2G7",265.974141653537,202.826350445491,471.146213945575,306.741910067849,386.900895777055,394.678783758541,273.186863063829,61.1689426504549,52.4560577999427,141.521898103146,176.213349817247,163.237850498283,197.220154899894,170.067016933855
"SRPK3",18.7069604290094,17.5768113961648,21.1813309324009,15.204310854141,15.754967474889,14.4030765135171,16.1235580743066,23.4315259030227,15.1590106345575,20.7585281350237,17.4985680525122,16.005684684691,14.6305520284308,22.1004773926982
"MAGEB2",7.7575834979752,9.10256379484144,6.52227720520282,7.26044225748412,7.71023800396226,6.66291642449731,10.0281903687074,8.56399999876026,6.94175312776608,6.96729131661422,7.43722135124632,7.71023800396226,12.6545950503852,9.9378186441343
"VAV1",36.8944489166798,32.1875833611145,72.418237911325,25.5931775084437,33.5266191261811,26.6742267251504,33.9676241343045,37.9443595883326,26.7859629825838,58.6741484859114,26.6574899168956,28.2994799523274,29.5328578005513,45.0988870065773
"RASA3",37.1974065975387,19.3730082189994,25.2115736808639,21.5116880999427,28.6025273367647,32.0540023654859,26.6182092927651,29.2627550434022,18.9907173158602,27.63824160155,24.8633824828395,27.1624720166705,24.4987361396538,29.4061385478114
"CST1",10.2200354516582,7.98058456603183,10.0690777273104,8.95981466003193,8.84728760564335,11.7008989016921,9.70107904841675,75.5068611601038,7.70609342506808,11.2890026349839,8.82334589865373,19.4263501431502,8.82658743671325,11.4269573501493
"CILP",25.1596006177947,35.724339292555,49.4399561006754,39.2298404998811,25.1909722958885,38.9366701868915,57.962753240805,269.47062567914,11.9063348903596,21.996858557223,78.9880303156866,16.0187618260619,15.6000078829799,67.0182859129453
"PAX2",19.6629420081745,29.2008191749126,24.8650793992565,13.9025505232966,20.6236418541895,16.2680724344781,19.5990620774729,23.7769644601974,18.8997973926716,23.1041206452789,18.2633866953586,18.0953169172644,20.6942905999125,23.2092004437687
"LHX1",29.5456911425694,23.66456744385,32.1052690024393,23.0114639936986,23.7370131554471,31.0299955938563,29.8935135324759,30.348560333498,18.7734804361373,35.1963542341058,25.7607162188061,33.2591449879411,24.2218654190093,26.2974361549146
"KCNN1",14.3623854413349,12.0578617692025,16.2767386982639,13.3328827697673,13.8354740405467,14.8680381639436,12.8431920941143,14.1485551494524,11.6562647237775,18.6292783576926,13.7951011539888,10.8233520434577,11.680141513194,13.7336047451052
"MMP17",50.3288632810068,26.1247694361661,47.1069547008866,26.1425406312988,37.5292502039019,39.3398418678966,26.7817631472893,46.1114966003069,27.474148113739,57.0089047863794,27.8564067979031,31.4320511632428,26.2380845824722,40.7334644821069
"SPINK1",14.5787750593881,15.8954635309651,14.2974751048706,12.3454440566727,14.8783033944783,12.7282694837393,17.0361099274679,17.2720111723726,12.5613175899688,14.3926408949594,12.1770644619319,16.025593541878,14.537981650661,19.7708560524518
"ZNF136",17.2841203138691,21.8156859019649,15.3506095377516,19.6718805819677,26.1082280136493,13.5732257732268,13.1164267979155,15.6998111709151,13.6115528536827,15.7517168753854,15.7029117057892,19.1391402754597,15.6719974577577,18.2736612448977
"TM4SF5",10.395194066566,8.22775207261183,12.3301625657844,10.1121161580773,7.87632228857813,10.6582490031546,9.46146466189812,12.9010516332273,8.26259048691185,13.2966448040001,11.3756929203483,17.9989184234921,8.81387936375123,11.3834427574911
"TIMP4",25.3507348757241,21.0430013760632,18.2452551318504,27.531578075394,21.160508002724,24.7595136443772,13.1619236782524,10.8007389688149,9.31504128804521,13.4460525000663,12.0209576832967,13.2975220653376,11.1111900185909,12.1110695227298
"MICB",17.6677109964094,26.3124180642885,273.992333934832,76.5066702600533,24.7168053337498,31.5233979112274,27.348400351907,39.7940608735535,54.9927545416542,197.672556006888,104.913412454386,58.0269257738671,41.3242874406971,77.393180918061
"DLG2",19.6953512217056,16.3024311741619,10.4826246108488,31.4983448067559,23.6191475156173,21.4596885345465,93.907112998546,9.72618636727676,8.97405582151006,8.275586965301,9.82389190348983,12.7888174673168,9.87266656987548,12.5656130265104
"EGF",22.9560516918554,31.4307064786201,22.4557959395913,27.0548078761321,26.0172551635293,27.4417367365423,23.1885961129634,33.2401231562142,19.9657510631478,16.2175387635847,16.2329960983474,21.9957331859184,20.2781209355682,21.3281527437058
"CPN1",10.3019920656457,9.44248224415174,11.5571063960097,11.6654112732688,10.811434965912,9.74764765167723,8.2032612624686,12.1196643013535,10.7402013285071,12.668455866235,11.1550965226823,11.1074599277698,10.5454233030527,12.5377430228169
"CCDC9",43.6514745275762,36.1067195474927,70.5429555264795,30.0698286865959,31.3510382867256,40.4234588520585,43.504780862119,40.9154172788112,34.2785513712328,68.7226476526039,38.8279161768085,44.4668904592795,35.7187624221266,38.2607041932316
"PROC",28.4612781253362,22.8336977263877,30.9617773073291,28.124186428676,20.7447888849215,31.7314213023177,37.5536071597857,30.9617773073291,25.7808351296255,37.1101048053566,31.2266233890858,36.6583125203664,32.830198762612,30.4259033505961
"ZNF239",15.5440029628027,15.9303778816893,13.6239072191832,17.7442793540263,17.1990166775148,21.3450430894958,17.5969437643516,13.9495723149023,25.3144575773943,14.8929955195975,19.3325179900683,19.1894065166781,22.5853058788779,14.1887500024566
"ADH1C",22.5118419844,29.2183587464023,31.7103587036319,26.8762626066966,26.076526501364,22.4108004411324,12.518066002423,22.0772570888875,14.6142249049694,11.8104199103763,14.0676686943191,16.1123744092241,11.9547996388361,14.320442677399
"FMO4",27.7560394269735,29.2218613310624,35.5990237527292,59.9109666470728,39.1694517351785,76.0042098233767,34.4123845412777,14.6336405525771,23.3691127291916,30.4418857448688,35.1937350134562,16.2020260591291,26.2537755948839,15.690795337044
"MATK",44.8515444576143,19.4091107790987,46.2813442128663,33.0600045688693,27.0604428888843,34.4151092936652,33.1000905695807,37.3995916838832,23.13655157473,46.470999722773,29.3315517885861,45.8244140552258,31.2168465861891,35.1697540652217
"LEFTY1",12.6691990660155,17.1757211478204,13.4877407077826,9.69595832727156,13.1471314245726,12.0115627635997,18.32847150932,12.7282694837393,12.2555860775286,13.0054258718267,11.2817949328981,12.4116598042382,13.5161599880282,13.1704053353596
"GCM1",6.60907070407762,7.15137121243273,8.25057973841913,6.96729131661422,6.42448296554289,6.97412750745723,7.13048137738893,8.07621412069131,6.63152460928185,7.51037459347401,6.59209572866525,7.49974940064691,6.89702865896754,7.93443569240092
"PRELID3A",12.8361861316784,10.3402182699839,10.7681775512615,10.4701732469636,10.0894432869883,12.5267533155382,12.2928093988888,11.8232241375261,20.8346689810711,23.6514146626702,12.6078121517149,19.553927392015,16.4589617151432,12.1176392966987
"LY6D",73.5483795999969,58.1576354338004,72.2236201325948,40.3006688547258,55.6143646412864,43.5462474105697,43.3943767490758,83.2946751410692,42.8205148680229,56.4932656491147,55.8278753761327,57.1106784804978,45.8668379241578,81.6387550983266
"P2RY2",15.6109756516744,9.94751687065921,11.3481071175787,13.2720778378713,15.8160598813362,15.964202394895,17.4462932101451,17.9637224451587,24.2627877243689,16.8631209578153,16.6230409883759,20.8658203198625,15.1594732964961,28.7090521559057
"PRKY",13.7171099694388,9.98950741182477,12.732954861976,11.1111900185909,9.65079682622948,9.5085138460724,12.3170766046713,15.9087116658884,10.2318863434818,11.0063027461218,8.79469689367057,8.63485733791428,12.0271557404391,10.2739309099265
"CDH18",13.1546935839255,14.7105281012832,13.09105987874,11.5258451056384,12.0308661614645,9.37071395469058,12.5971470800436,15.0185576497798,10.7643169611194,13.3899002997907,12.0547665711591,12.5442239330826,10.9918275034151,14.2562639095356
"NPHP1",7.35410441324438,7.33872408837872,7.33872408837872,6.84649064373223,7.16117024642515,7.83121380636349,6.29520503221943,7.94774698777385,7.64487575997266,6.50332751832805,7.21111418940087,7.55848353110431,7.0830622163174,8.98221332146209
"HOXA4",27.1888835668992,28.4150040519469,40.2130353508258,28.9938522500013,24.0674548176717,27.1353440058969,24.62555352223,35.5915395348635,21.7417036254568,33.6521857263393,22.1748469693615,24.8244391932034,26.0550442823526,26.8713182966565
"NTS",6.97106691609719,8.53244711077848,8.01277911036879,9.78393970383886,6.85061472951908,8.01626813632391,11.7667186520498,7.0677260702686,7.37798697020074,7.21777516694037,6.05611080227053,7.46636493419139,6.4912591100484,7.89293667071768
"HSD3B2",11.5742219895721,13.4716022686015,13.4872193079054,10.3757777401947,10.0826830842545,10.3282246437835,10.8522139619755,10.3195725051917,9.78576017825723,13.1504746747796,10.3610196160556,10.7675789241536,10.6696869793775,10.9734545092578
"IL18",15.3738117499044,8.34890387558662,50.3510552003849,14.1718768824974,10.7879699530248,8.74658722439498,10.0017217225791,17.3464917327007,112.399366320904,25.3342403652208,45.37838772744,67.6662758951649,12.9704223702467,26.9134873520619
"CTRC",36.047780147429,27.3897191464276,27.6028444317586,24.0485953761017,25.1380035696535,24.9773698222037,28.8137884771213,36.8789175673249,22.330260741538,25.5610589633782,25.6405043819369,27.9212507368045,23.9606800722522,29.7636133288314
"FAM155B",58.5909734785637,117.641232208796,46.7102065273347,91.728370535315,47.0825290682634,153.479341218643,38.885048162403,40.0056115619433,30.7231107781247,37.8598388929267,40.6712861500036,24.6452630201893,39.2087332025686,30.7224677487629
"TEC",15.2219839141238,15.0979126745929,17.0255452139622,17.6056671246855,17.7954418778501,16.1933326463765,15.7976666614664,21.0518015282024,14.8729407131567,18.0086056586322,18.2789917658021,17.9685995817121,16.6613936349207,21.2366295935438
"MYBPH",16.2959474768288,13.2364066437501,15.9667035547952,13.9013969104665,11.4637373186625,13.1559312684638,13.5458357925383,17.9242284787997,12.2809765105096,27.4175156846975,16.0660756046256,16.8838670431458,17.0388171297096,19.5422251659482
"C8A",20.7046878070937,21.2718068131625,19.4935593453366,14.7229632868494,19.3401279576651,18.9233140832392,19.4031136732235,23.7044749097497,15.6511786920776,23.342670967808,19.8441313917851,16.5660417711031,15.2625971022901,21.8484230058507
"RYR3",8.66551035791378,12.7730172522368,12.9741225673695,15.7548486755124,11.2862953349024,11.497718890365,11.5383768493132,26.0390629986066,10.5234124272925,10.6457132684643,12.2617827998978,15.8682627805407,10.6823756626935,12.5847256871156
"CNMD",20.1889267046024,29.4410537882171,16.3494936894356,20.2957107558876,30.4120808031328,24.8392257471919,17.9585907624335,17.9585907624335,22.4690175800983,21.8193537121977,15.2764855719638,17.0211462838012,17.6995701187276,19.1904139578671
"SPINK2",13.4068278545585,21.8685372321296,25.0173891734047,23.1970351774249,17.8754900394517,15.1688297627271,14.8185366351584,32.9507590329147,30.4934986579326,42.2062670941461,35.8374121154946,24.4603551003761,18.8744469233152,21.7180846848075
"PLA2G1B",13.6573922259245,12.2931608143978,13.4870772342074,9.6243737377113,10.9605361391201,11.231453343252,12.0224619639759,13.6304256185672,9.43869606387462,12.7211896609039,11.0492511159562,11.7208310326131,10.2933775912843,14.567465146894
"GUCY2C",12.0645069332701,11.1263074954383,11.2025904613977,10.3420378214383,11.4189072777195,10.9215809000064,11.8835031660117,13.1331304719696,8.97268503140478,12.1501447630535,12.2779063215679,11.5407206577768,11.4731709733164,13.4788661389568
"CRLF1",47.4355491429974,31.3172802486366,46.9303886958773,35.9268315057892,42.1394303721726,38.3456515566924,38.2409285578625,49.6108061662596,42.3993662918464,106.434440982294,45.0690267131238,125.00166394964,80.0440441463532,56.6849525635888
"KNTC1",25.4161445275541,27.7166839758694,69.4775304093577,37.6629393024546,37.0838491169966,38.1578051962191,26.5640229622121,49.487804330805,62.4417488880907,66.5610758288981,61.6299592815779,64.755976992585,46.876164764328,82.5710442049111
"SYN3",13.5002065914777,18.7589402842941,12.8926900964533,10.8646329733046,12.8993526602966,13.4872193079054,12.7371506171728,13.744375249841,12.2461982050304,14.0238735217796,12.6078121517149,12.4516615385396,11.8593049556969,13.0407480684928
"OPHN1",4262.7201548999,4897.23593041586,2643.91314333961,4090.14418500001,4314.98406476281,3607.39678111056,4390.22645565357,6765.93444061418,5992.7201548999,2976.39280194691,4230.31702618759,3907.31730020407,4202.78979936886,6959.36877950957
"SERPINA6",16.1606662604035,18.299113765028,17.8428872298909,13.6821121343227,15.6903253071013,17.0352671229066,16.1651857809047,18.7031457306811,18.8056795216669,16.1606662604035,16.3351664164706,20.8261496429332,17.5245417050548,18.0183741573257
"GRP",17.5157757110576,31.7297033207107,12.8961997213602,12.7053637025223,9.8038332357908,104.804047273411,15.7246299017869,82.0476825648578,19.3252583993937,21.4001139189051,33.9005779505795,14.9672060110029,15.8979403546988,40.0140140774951
"EXTL1",46.0344171717265,37.2090652321386,57.4790935301572,50.946286306276,42.8912401501277,42.8601734035613,39.1897840681361,71.4729679548127,37.5097148787739,74.3303995616559,46.7766257684075,40.2099006962108,34.0644703423323,59.3273177441271
"MSI1",91.9268155447371,105.418058503957,75.0019946682244,48.7915795090468,68.2910658551584,56.8310961627411,81.5425867970534,110.696635681028,76.4521973151266,91.8700292298624,62.7545641235184,63.992355172067,85.7860179448244,91.5058939310666
"LIPF",14.6466682546378,12.3135427148278,12.3301625657844,12.1190614426326,15.5295357186584,10.9505011795508,12.085804930438,11.7544386737957,10.6646434038364,11.1329027891868,11.4630321895099,11.0267497872033,12.4735769906872,14.2384627786341
"CXCL6",8.81111267395013,18.0158906163838,8.83476528565987,7.8455590455364,7.96503779785063,10.4658292916822,21.738282027713,11.9395985178906,12.0907236623972,8.5552918499877,8.27904008353721,9.68528532125529,17.3089395123712,10.9438984017831
"CCR7",17.9891510767518,23.7274065922919,31.9618800933027,16.9959039487013,14.7428480368235,11.3588488482696,30.0237908644315,22.0919512918575,14.3467511482227,19.6113925041103,18.2729856987457,12.1648258943411,16.5964011709264,21.6481672003569
"CARTPT",17.2841203138691,168.658112419055,11.5399291387934,13.4016635872432,13.071786409516,30.4651562270856,17.2841203138691,12.5198971022624,12.2823571447576,11.4671306309205,11.3883214009142,13.2939418461123,12.2134923216856,13.6043856384851
"LGI1",7.76424136696905,10.0040292634619,8.22454480082493,7.43520730085286,10.2684329982385,10.6376859187871,7.45881653232438,8.49644976951983,8.60388401127418,7.67453328512229,7.52957222058365,9.55134917909569,7.80753548625826,8.51381662284811
"APCS",29.6678314503742,26.2553052425586,24.6786043185711,21.5615539935554,22.3018692930493,26.265204033575,30.5139973746936,32.7101749843707,19.7677460829734,26.7901673157816,26.2912321261635,24.9121631238686,23.7142489837895,28.8586765561221
"COX6A2",10.7567739128817,8.92119060782795,10.1708977821185,7.9158641750944,8.14833875017222,9.38446208532501,7.47502506277873,19.6704073799455,8.45457835219111,11.5717444208458,10.3696156679584,10.4089721222578,8.85714078532009,9.83706305862013
"SLCO1B3",10.3247109881183,11.2862953349024,10.0050958284178,8.68635014031728,9.70591307374675,10.2662361556936,8.72210940335255,9.96394712876635,9.16897699772599,9.52151453354056,8.89441744564834,10.6865328040826,11.0568442617141,9.07734904810249
"PRM1",32.5315922558459,23.8838650140937,27.1567326053496,19.9035383209652,26.8886963576583,23.7206874916583,23.7460573446252,34.2308033685151,24.9255788965478,26.8218211506529,23.7125562276379,20.0042927702442,20.6664426668869,26.2162112090775
"MAP3K10",42.2629630728332,43.46004158558,48.8920520608605,42.2809893460347,39.5696953971356,46.8167903527851,36.5597275105673,47.386881065515,33.0376722139353,56.8780451900312,40.5389976454147,40.8597566724139,35.244938840109,39.8366737906655
"REN",7.93429142744051,7.07565007215443,7.47010668150056,6.71688730645754,5.53622141830695,8.41014543336659,7.87432435809393,8.10488923906196,6.11319842844199,8.71394314337292,8.97750459514192,9.18741103898773,19.6357167442942,7.95422531435902
"FOLR3",25.5006767181392,17.0178033855868,17.9996586918313,16.1243013770156,18.154113392738,29.2165518133709,18.7440349555788,14.8123088378382,12.0677431072661,16.8571215032825,13.8792719946845,18.812448544639,16.1054508677296,14.0550945998198
"MYF6",10.926301476498,12.5974359050966,13.281600505814,11.5739445851463,12.3859041186694,11.4813691325963,11.3213899705819,18.7357434936956,8.62422900815173,13.3386944518999,10.1538210388386,12.1533479999599,11.3819500518487,13.0487945408275
"HSPB3",11.9610400012681,13.195441052672,16.7162466621438,12.7282694837393,13.651849098164,13.4872193079054,12.7282694837393,26.761300188175,10.4000957084477,15.4729347420424,13.9094921396479,14.1107590263886,12.6717128582538,15.955026491042
"FOXF2",12.084912096892,11.586577426436,10.670102391866,9.25824630017822,14.5984014668045,12.4974381017238,12.4246876097165,13.8727095821554,9.8348410137996,9.15719713840815,10.3837768211118,10.3894745895502,10.4716132104591,8.97409518738536
"SCGB2A2",10.330712069819,13.2268513253501,11.2840882921808,10.0599650736154,9.06910037390955,9.32971875498194,12.2981965915785,10.8382952606099,11.5004374760008,9.90144520437017,11.688655491148,9.55824373256249,9.67800416253881,8.85147524465141
"CFP",12.6722692661046,11.1234934870222,20.9343056330201,11.6591337922428,11.4841831565166,15.1011513542647,20.9998678833614,11.3291655943207,8.57980908561762,15.4001319829761,12.0267823909411,14.5637085233533,12.6900135266592,13.2140557614296
"CACNG3",40.6490521174101,40.3772571671096,35.4628226909596,31.228282547251,35.3454448867615,35.5669636106148,40.0319223677853,41.2309760587504,37.8843207274588,33.9143405376312,36.9788076244283,33.6525479012337,35.3849985538818,44.2588324942203
"SERPINA7",14.9230091843532,18.6919631518824,14.303697372492,11.1095887091625,12.8212561313741,11.0916533024662,13.8945666778337,15.7559453112677,12.9342598045099,13.9493441442584,12.2423267373247,13.1469526984083,11.9632875232225,16.4562484646109
"CDX2",24.7818859684786,21.2658701257628,28.8720364206112,23.5747695157936,20.4429899279064,25.3224816894339,24.5876595247375,27.9335639746436,20.5643682783129,32.0087066250457,23.2090487796361,24.636614925699,48.249934443246,20.9914176059157
"PF4",29.3056501373916,27.0411229747869,24.3779395352835,20.8793389992937,24.2778430295126,20.5504757711569,23.729811429769,29.476347614429,19.4611196590285,25.823587589273,19.1516640254194,17.9399583785574,12.7301379853016,22.9499554271019
"TNNI2",18.3179538693201,14.709355342878,21.6544954402879,17.1059157653555,16.0396220225971,18.4233330834925,17.8388287295214,51.3835294436927,16.7876041252734,27.6037174570829,18.9155770499806,23.0177622613887,15.2308149699864,19.1437562409029
"MYBPC2",12.485128781279,11.0253256837329,15.1384693289261,10.5294594487897,11.8248174671115,11.560605573788,11.3281668457293,21.7572400284848,10.7173380120536,17.3347439642268,12.8160859723312,15.8346035097718,11.3336848790043,10.9350248526061
"CD19",31.0625152808581,22.5545901014933,261.498890481904,40.9922655310737,14.6193376836996,20.6280480988758,58.0933001251457,32.2273730015805,25.3270064689125,36.9245375257442,35.0285667337743,30.1381511814881,25.4168962678994,49.790314641536
"CACNA1A",121.049075706318,37.0391457381291,104.310973982501,84.8204016936862,59.2609821176793,114.037885798536,112.626217675922,130.035631492892,75.3227956155491,99.4332464241482,93.1766929723502,92.9421764467764,90.9513092365934,116.431659810887
"SMCP",26.0971829506245,26.2600422178307,26.34695286798,17.3243360430884,22.4223478086306,14.5769571518749,21.2773184050723,22.7940484655313,22.065791429509,26.0845844599073,22.7033833419475,18.009749996442,16.2419110972021,26.2996526771896
"CCL13",68.6528919395807,43.4361307090957,74.5483103891713,40.3172145337293,70.6872250324003,57.9384436794049,70.6872250324003,185.552518728144,86.8630844372904,203.701764034123,188.082267318168,314.220154899894,225.148726328466,135.476566956622
"LRRTM2",40.3990769082588,27.9335639746436,30.663962050894,52.5292740798804,52.986447899972,21.880222536995,55.5676609483433,23.3540928122908,35.2982152583331,36.3223897663641,80.1490982348135,19.8509270271527,26.9132195598196,38.1731039433433
"NR0B2",12.9341114688517,15.2210860089169,16.3698247887544,12.0491611887593,14.9905094342573,11.5689737306349,14.9586075744524,14.664517885665,11.7697650997731,16.8687895756493,14.1963993190746,12.2795537267015,13.7591129127938,18.0393139465803
"TCL1B",18.6520609734764,15.8885965467346,20.7507009973895,12.764614052919,13.0746550334018,14.1709905345306,16.7893632051904,16.7162466621438,11.8014554955045,15.7133155078201,12.557685288563,12.8367696160901,16.1823496275539,15.4407768580453
"ASAP2",913.152826502111,1282.06610988042,858.421898908802,1387.19328285304,986.768590159736,860.182692043559,997.577297757037,733.970154899894,1785.87322290754,1558.20798337363,1704.19986309758,1317.31522980716,1487.27144182057,1121.14872632847
"ZNF205",116.83092046446,39.5857757707206,93.6458206688946,47.6928070719296,64.826689382557,78.6108045239354,37.6675175044235,99.3348363876857,68.8879043883039,131.791583471422,60.4350908242295,63.6482207737541,56.7169332421356,81.5702517066225
"CNGA1",9.19268452790758,12.1387406859474,10.6981630988116,8.6289667826161,10.3164948938143,11.4813691325963,14.3837941543327,8.8408080318606,10.900854542204,9.06533880340294,10.2138034149924,8.98427600038992,11.0612196078556,11.8897097294674
