"","GSM372731","GSM372732","GSM372733","GSM372734","GSM372735","GSM372736","GSM372737","GSM372738","GSM372739","GSM372740","GSM372741","GSM372711","GSM372712","GSM372713","GSM372714","GSM372715","GSM372716","GSM372717","GSM372718","GSM372719","GSM372720"
"ENTHD1",2.10975351447776,0.450966922116879,0.801217594820512,4.10816489637723,11.0324729726934,0.666311892878106,0.953338654862627,1.08974255898307,13.459719513909,6.20360242156873,1.11777251242212,3.17713273431516,0.828169108900377,10.0145283254794,1.06063905241145,1.88686786767706,0.558207384829916,6.93377586440973,6.12246974802727,5.22483674256997,4.7234097506771
"TSSK3",12.4224315892223,12.1916538787316,11.3454082375501,16.6859690313239,14.3932173637131,14.2628733410933,12.6508154824413,12.0929422441661,6.20281466251621,11.825544880159,13.8943411648317,11.1704038326964,12.3831698136863,18.2546329790002,16.0554340342083,16.2922074864265,15.885415176326,13.3349743125158,7.31790172247553,14.8636782276011,5.20751414510527
"WFDC6",6.83226538191276,4.10155270567838,5.86770695677435,12.3291755908236,4.19766067933263,3.54789502183036,5.46299634465786,11.3702255295326,4.77844059510059,3.86680143096403,5.60661921794868,4.36801548913189,32.5345179982643,15.1559377936234,20.8925265346976,16.2599818771077,3.98060199813139,3.81497966542511,5.38892804209834,22.4340500260553,15.1718719847996
"TMEM266",38.8997842629407,30.9132763798478,17.3591197495855,18.0833352834134,47.911260112556,12.3844311188599,24.4077174708773,30.0349263748751,24.1585556822827,43.7056178060161,32.4422008667797,34.1146589987044,30.0141173912966,23.1071721724898,29.1483406975062,34.3567496811117,26.5194695513503,17.4176819905135,22.4670892818374,19.0341538538695,35.859593937277
"CALML6",2.39654003388282,22.4340500260553,26.7620816229748,1.70988570418571,12.0522559332954,1.39319074615756,13.6086771735647,1.48011527849877,19.0797437079259,11.0420846780161,21.2133319215682,2.10037078479569,2.95312698899337,22.3139149801566,18.1413010037234,3.14349352315595,1.5405400516275,1.37931237185323,2.28175074248857,28.6649175776396,20.9131229227615
"NLRP5",7.20377054841885,3.83032945300238,2.65668278162125,13.9164459921629,6.0775936958366,11.4997868266844,4.50580124437129,8.57129605833519,3.40078063377545,25.0246469181041,3.25481829769232,5.0611646951238,18.8703923745803,5.78049859182708,5.45691169449619,6.92982077106951,14.9305345381115,19.9246264036122,25.1879524348335,5.17718857437793,3.5737886821956
"CLEC4F",16.7993607788439,22.6519956532638,36.4877820026967,23.8548749249906,24.3528288373166,34.5941529983311,29.2207198033267,14.1654845643095,37.0323582332614,22.0134460714387,33.7745923855859,22.4895401083161,23.4465639905434,21.0773455950771,19.3115722771743,27.3648783669394,24.6893811636449,29.7978769094244,19.7462889817205,28.3496269285614,43.8167789150168
"CALR3",11.8464061144597,0.838326930789862,1.29741090204032,2.74423590832564,2.6517814600696,2.16169934860747,2.84563137624359,2.26209221654294,3.46771669541271,0.876864498409244,8.16097483456093,0.719971871447681,2.16426763790006,0.87219137990043,1.93520423170931,2.48925899038824,5.48801208629365,1.74837034180006,3.87169989555505,1.93209239562741,3.07028095153234
"C10orf25",3.21086142618144,4.34148650033203,6.14281676399975,23.0192481608825,18.1286073017759,10.7833359776712,38.5254831799298,27.9742486780835,12.5423296387171,8.57206295825726,4.2782143936132,4.86823908302737,3.69225919457473,2.84451455887643,22.5071324208971,9.13429643915556,2.72708243955138,8.6685647441779,7.59350122495366,3.82772626463976,31.4204364075429
"ZNF485",17.8509175941407,45.4165769342516,30.2377613016767,27.9828010553242,31.7968065121918,29.8574345497042,42.1390748226122,44.4798876050133,73.7463792467186,21.2671097473507,16.173880021078,23.7246855379142,25.7167323077101,30.7509452427422,22.6853011095728,17.1241637725508,20.3809515871012,27.033602736376,31.2624506846156,28.9187014323708,24.6950892685746
"MFSD6L",3.29276896542368,7.16008672403145,2.89965864774369,5.38042220911455,4.35704416464002,5.08119149185773,7.23774403383206,1.66285554391929,4.9963675150159,2.35644565356033,2.55235957270957,2.38486829353577,3.91546597271269,3.02070449495188,2.17944360814753,3.23414421776849,2.07315653101655,3.17673782732216,3.7654027820508,2.4877359437713,3.79439762565451
"ANKAR",23.5300939152962,4.57712868911181,26.0357888859469,9.20359688965746,3.26723101221341,28.3308004093836,28.2507748607219,4.32836795239373,47.4180640827312,3.94980054850196,12.5557150971106,39.8063682951208,16.2391366488201,26.6140207424618,15.1920912714561,13.2757046099941,8.89512396679424,35.2003736016895,31.2433823727501,35.6643870759902,34.7167299820848
"ESX1",3.17442520105722,8.40059089507012,1.38805075352846,0.963315960367983,7.54207747750291,3.04352493058213,7.87030328492472,18.6257373797317,4.00130450343838,17.8347376327254,18.1036880481773,24.0100489833728,1.23705890777201,3.43860908089575,11.7909791988935,21.2614555590151,4.89708274372484,18.7561762203845,3.46605062850267,7.51349809361804,19.9167058427634
