"","GSM420149","GSM420150","GSM420151","GSM420152","GSM420145","GSM420146","GSM420147","GSM420148"
"LINC00671",25.6673563181031,15.5576417611265,20.37591770762,20.6979068889821,15.461229596768,22.1440203532405,23.2029729068747,25.2664220817083
"LOC101928343",34.4084997219207,37.3142153479215,40.3630167769511,36.9426043820807,30.8753123996863,37.5674312496524,46.1927270167699,44.4867254083904
"LINC00856",10.483646892492,13.5997882062746,12.2917230727808,12.5892686699798,11.299441688893,15.314562817333,13.3207702038359,15.5872419497132
"LINC00930",23.2949315804508,17.7457924842207,21.3991731084444,20.8849500509348,20.3960185912028,22.5393984175083,24.3621089999554,27.9573625572596
"LOC105371967",7.58038368504012,7.52828358307329,8.12401531311126,8.47606025122692,7.50406797785973,8.45414703488237,9.87908396115903,11.1458617132189
"ZNF426-DT",38.2469724631665,8.54122140656607,17.9221964844899,27.0172365038494,22.8945402002962,13.5798880950215,21.2189571850177,10.3307535029313
"KRBOX1-AS1",10.9196022464087,8.71850428683006,10.3494542280241,11.0629017147338,8.853233865635,12.6700721074273,11.777624209802,17.5086431757263
"POLR3B",6.63685736451619,6.26385973026024,6.07482261670282,5.86854904569158,7.093973244298,6.60231865213708,6.95948102515218,6.5933007744592
"LPP-AS2",9.44893667189091,7.85131632702455,8.10751953024116,14.8713768006431,6.83203983128941,8.88307071456979,9.0870700671296,7.75238627971066
"TIPARP-AS1",16.102913749518,16.2309714612676,14.8399937680843,15.177578501444,16.2588634553886,16.2812218287662,19.6792447789086,18.6417076217865
"LOC101927314",7.46611223890079,6.66519626088413,5.73023190235817,7.05841965295273,6.61854166766905,7.27773347096433,7.83508099170158,6.76431080550922
"LOC100132078",7.03351827353643,6.49135268451946,6.00358011212133,6.65901986052929,6.71338967834201,7.97389799514257,7.44546368462911,6.91616007671411
"TPTE2P2",6.79503632315105,8.18299968845179,7.38735238773791,9.2432400253197,7.57872029681308,7.59094424471416,7.56524122030265,7.27563064033223
"ARHGEF33",7.33692727008385,9.82524994073853,9.98648231580006,10.6013328752571,7.30605005052044,8.93429019728176,12.0304656142095,9.87675468268454
"LINC00558",6.46810074980689,6.54371004875825,6.53241656543134,6.76352987406768,6.50113898397628,6.88581414188096,6.72688831206357,6.29031823638621
"LINC01270",11.7884451753613,11.2186698830105,11.6864887447451,13.1192272083309,11.4434827917097,11.9345244335631,11.4031918154732,12.8487553303254
"PRMT5-AS1",10.1190450361723,12.028890360529,11.0179574851114,12.2058713121648,10.5468535659801,10.2909737363385,10.6915605099162,11.8295808633112
"APCDD1L-DT",136.270095695203,99.5726306032199,112.513301267337,114.444769714455,101.23092917184,108.927835779,121.077873238878,115.678309895325
"LOC101928335",16.4687801518907,18.3550257212182,17.6208294808437,16.4859407286463,18.091114643401,16.7216250628858,21.4785644219363,19.8763020781946
"ZNF474",9.50600671662198,10.3848582148902,11.4959411310954,14.4908465403051,9.18220586737418,10.8983759203038,11.4044013397939,15.0273465592741
"LINC01898",39.9614730702767,40.5446995595472,45.5862319733205,55.9262158474502,39.6467556259721,45.14342772762,57.6653501441889,63.3020345929979
"ALMS1-IT1",13.4865280136266,12.6188144678446,9.23588523940446,10.2777645265955,10.1292917085572,9.15292252510483,9.70209423981916,10.1961499955416
"LINC01838",23.1974710406577,20.1737474506714,23.4633832917393,25.056542989715,22.1512483790834,25.2481831205841,31.073310889408,30.8927525290903
"LEPR",17.6650199325481,18.8267997243099,17.9213885662624,16.4180424799015,18.0083769937776,22.4594624929621,19.9917927439393,18.1290937084223
"LOC101927138",6.57649344574624,7.60573798242972,7.21241851268772,8.14899575413321,7.15171360985137,7.05381800801283,9.09218291283934,7.88795142256635
"CFLAR-AS1",7.70168907367412,10.2600937905898,8.90857084278189,8.92526694362519,8.73189138547563,10.6747043059998,11.6129980652873,9.09670185817321
"CDC42-IT1",8.89381883728272,8.93594075604564,9.8249981042444,9.24523086511335,8.84378524871798,9.96026030711613,10.2548727941022,11.976924388183
"CASC22",8.47606025122692,6.87544411730754,9.53613959579735,8.83314073147766,7.36224744249743,9.42609720517312,7.42295226865437,10.0355643859607
"KCP",52.6458115398651,48.9730082960635,53.1358749277084,56.0763971281342,43.7939213570244,49.2684219749514,53.4655068096928,58.2559754981415
"PERP",8.68525063998699,7.81507037063364,8.98985530983725,8.55228996857456,8.36482755669158,6.82242533191893,9.69458826831797,7.70139349725132
"LEPROT",7.95178126355387,9.25969091069087,9.18122000882404,8.30814310305052,8.67251524164245,9.14777654429337,8.94425892509268,9.30528900880756
"TTC23L",14.6888494946662,13.4438560119711,12.8023331165574,16.6170270648233,13.5774688098929,12.3789213224992,14.8740262680718,15.9846931545329
"LEXM",10.3299162109112,10.9361969600307,11.1435397342347,11.9645844547629,9.88111098033968,11.7490957070135,13.2852067986196,17.1583332022253
"LOC100507250",12.8364962830743,10.6825795554183,11.0482740900368,11.8201617358129,11.1231580324263,11.4253305590302,14.5830322162985,13.3510289120539
"MIR4300HG",17.0474341854165,12.6205998734456,15.6497186438589,17.0545985205988,13.5076893630215,14.7055358709756,16.2136502212844,17.313403175289
"LOC101927787",8.61129030831336,8.48003040761294,10.4998833279127,8.90093959548452,7.66520682682476,9.51874129342256,9.26593008034827,11.7481708297947
"HMMR-AS1",7.72855070821111,7.60280743106176,6.80073770438468,8.82730272134229,6.93105903215539,6.64248568216828,6.57577893859536,7.91223025613629
"HOTAIRM1",7.83785956143899,8.03098681425227,9.30123255526774,9.18715789651936,7.89515647880227,7.67373919848991,10.9726942622219,9.99127171032535
"OVAAL",11.5125221025972,10.8207790748337,14.3120532683635,11.2655623097596,10.0496656293315,11.4594333034096,13.2183771804347,17.0903384651547
"LOC100505782",5.51674094874913,6.92228482982632,6.68800711860252,6.36112559241797,6.6450815283418,7.51120154542913,7.76505468632242,6.93983590910684
"OOSP2",8.99448483162545,6.75114087622906,7.67525196820948,9.01314261722094,7.05434064829208,8.47143034122744,9.92705059950511,9.0968294163637
"MAMSTR",49.1682571416122,42.6655744351024,37.8681781692762,50.3386528544819,50.9845638876705,50.8697251075876,49.3605393698145,50.9186225893663
"HAR1A",85.3819827921194,107.267663866249,98.819355332593,48.8351668597174,106.692395313711,74.6400801876412,58.0106512679167,55.6228974540182
"LMTK3",40.8760110964311,33.1981404254918,53.1610384705109,38.5052937065944,56.5568782772641,60.3430071573373,47.8769731888407,44.9539900251056
"SLC26A4-AS1",16.1801813085345,44.6390216201464,32.2691188590094,7.25670542399035,24.3755938193895,10.3782059523044,12.546772103715,7.52880846443972
"ZNF561-AS1",61.9870340680312,52.3021054496254,58.3196911365102,62.2852598587313,50.8638097056604,63.0614161319787,62.7643853990475,75.0672092363691
"ZNF575",111.649448139132,109.74349371281,114.307300315895,161.09959936304,126.794395991761,133.681376814225,129.676374558374,94.5499792862
"HEATR6",96.8232358486428,47.5252367283732,71.5904393291571,75.8743204413568,74.1001008539477,74.5418799884835,63.6339927052863,60.4094872895661
"CHADL",54.5526869498475,56.5646681421055,54.1223123133628,81.5406464855883,48.7289060942399,69.2678361385093,70.4058154089887,89.3002384171053
"SSSCA1-AS1",11.9293053546136,14.2703756266107,14.3707902829833,17.6869245373696,11.0085677138076,14.5280827293703,12.9198711412296,20.9532301815591
"LINC00632",33.7586757146362,65.5063985346102,91.2867930016627,23.4875711200415,175.883959529655,58.1035305988198,56.5349651779524,43.6975145322322
"TMEM17",89.7546269960091,134.895882446541,86.2609342398985,87.5518872311184,98.8622540465801,58.9597086399572,51.9068372845201,37.4314016745518
"DDX11-AS1",7.08672985115646,6.9393273510358,7.0580329389048,8.20083181201629,6.14379863911209,7.46162393334219,6.55438343593167,7.53288365942746
"SSTR5-AS1",12.7662429191132,13.2913139204889,13.0489378247328,13.0362310846107,11.7389246126094,13.2608895995989,15.454074287681,15.4952587061653
"LOC101928837",17.1981936914634,17.8231633169383,13.7453534511104,19.4222631593008,12.8798409503363,20.8164115199872,14.7691147449864,16.7233167540543
"FILNC1",6.49010343440467,6.29581449180862,5.70154415989252,7.06240070134637,7.29287700946555,7.36076164014015,7.4954577930665,6.79404267897135
"C16orf92",17.0074186110382,17.6870191697984,19.4747568949288,18.898869615067,17.3602123522422,20.3384524387895,19.7939211830235,20.2065905110932
"PDCD4",9.32355369888184,11.5843472098694,11.5800092610295,9.52459756576067,15.2228818418401,11.82733453088,12.0304656142095,8.84615622645477
"HCG11",11.3521623037772,15.7614212471298,8.68572595642776,9.76264369338049,9.94978247232391,10.258049101634,9.57195985370025,11.138833838986
"NEK8",86.4780162593284,74.0246502554766,82.1569881070077,88.1080119511168,87.6784735126841,85.9180531498334,91.9925337789077,105.273292616205
"IRAK1BP1",12.4698030578997,9.30851138647804,9.58905472842812,12.3065025514384,11.4453917513462,10.6024908516935,11.0924353683312,6.97249807042017
"ARMH4",77.4406890856383,45.7549162010014,89.457864361102,60.4937479104955,66.2869984788184,60.9849469127536,69.1050174092031,70.0571983734864
"COX10-AS1",26.455957556428,25.8040171911344,23.5360036935884,24.2790706279443,22.3852653403937,27.49567638943,28.0386615194548,33.4107819276429
"FAM181A-AS1",12.2353038122,11.2198905156508,11.1795946829587,13.8031830452723,9.83630515608206,11.5042202448026,13.8046096345904,14.3338712205131
"LINC02382",10.3218774583266,10.1932544908984,12.9208080772907,9.16530437681665,8.75248217187952,10.1696104903778,10.6915605099162,9.87675468268454
"LINC00648",6.75282366862001,5.91021038193999,6.81450392936572,8.66449889753232,5.74608800566243,7.49498487087361,6.96766777736424,7.76308096384963
"LINC02475",10.2557617263798,9.72320040440611,10.756116356907,11.542611175389,8.22361174330049,11.8627174602515,11.3727085062108,11.8261500818877
"RBPMS",8.5955510140242,9.55400682888646,9.6575823811967,8.87197894686558,8.1818176561408,8.59314817408552,7.96703773443892,7.96862137568673
"F11-AS1",10.11974732903,8.64718309995695,7.27088875833704,9.83066213359818,8.42177839557445,9.23405038896104,9.6975388872963,8.13878436492683
"LOC101928231",16.3600879618527,12.4519430971591,11.856206817736,13.1970545192759,14.4065498979079,18.0715772996861,14.533987132005,14.0569686960415
"ZNF585B",86.8603120113282,59.8604274614268,63.7033034999365,70.4079755470124,61.5263465340627,73.2170881214404,67.8986954565365,19.9373944907153
"NT5C",34.0142960333011,35.0452870481262,29.2634706041533,29.6541558544579,33.3932043899679,36.5272789757286,36.5729239381903,37.6185782809387
"DENND1B",7.13313025880353,6.1396190104861,8.10253531184968,5.57107785272931,5.81517186667684,6.14090264733693,6.55923966054785,8.17759574056751
"LINC01465",6.27939865756066,6.32578577807584,7.29806183683577,7.66073373393145,6.87017608836968,5.67130154138542,6.69535556658361,9.25304214533192
"DPY19L2P3",7.85931754433934,8.19306875639235,8.1675904356869,8.9368685980038,9.91413754944468,8.57545901568385,8.43590290388468,7.37556048456757
"CAPN14",6.04717241405888,6.55997882970255,7.1952853132208,6.08588254201594,5.93675573366571,6.61504161281039,6.2021037807972,6.30276394919381
"LOC283665",7.87786753781398,6.70137039830759,7.12318615155801,8.76838309052512,7.30446165448117,7.16790461877831,7.83177574817291,7.9483828577275
"CASC23",30.9645936391888,26.834028712638,29.1923813204336,34.2667205219864,27.431538556894,30.7724521392401,28.0102157350742,36.4006825103509
"MCM8-AS1",7.53951174337175,6.99533838276313,8.03098681425227,7.29145215898041,7.61653922948778,7.76085609529939,9.18946480301059,10.4478473840075
"C17orf51",10.3493736820898,8.81821928328659,10.9850518404202,10.8389642719452,10.9101801373539,11.4242938727425,11.1823050127851,10.4349847066831
"LINC01268",7.42557306757352,7.57239148579901,7.69092775668199,7.62536378927128,8.80432079286758,6.65255822425131,9.88841180614236,7.57597808219348
"LINC00698",10.0006546719957,9.0421592089818,8.03458314453388,7.78830169642283,9.90125610014494,9.79401887224139,10.6939747549534,9.62761757031912
"SPAAR",44.9347353792756,36.4798853941246,41.8840422470989,56.0415527448027,34.4381433673868,56.4700690776245,42.8273225948626,40.2656007222215
"LINC01141",12.9498174888756,11.3130107649122,16.7790822725416,16.1201952502474,15.5845413473764,13.5129156682511,16.0471183995493,15.4074771669581
"LOC100507600",7.7007288720885,8.60965135294845,9.3935214902252,9.21157505635591,9.494534497644,8.95105180439469,11.2230461959648,9.9713352210535
"SH3PXD2A-AS1",12.5490910654572,10.5352604104256,12.4495412184587,11.5871563085764,11.3485845282434,14.2196322681533,11.3588435764169,14.8396180863106
"LOC100506606",9.69702703407968,9.24307842484384,9.36496341842437,10.4378647125985,9.36218754070363,9.44561648008638,11.4004308242315,12.2353526875303
"SLC25A43",57.3457192627736,23.426310201672,25.3361492849763,24.03507206432,22.2632866000234,44.96382355373,17.5157481601466,8.77829320097608
"ACSL4",14.7076259619011,11.6972026024309,11.4753438305923,12.8580031484644,12.0460779365544,11.7313253144954,15.5578399890158,19.4739340750192
"LINC02059",6.48180287504558,5.2830325034956,6.12800942432822,6.7375377069542,6.3180975406171,5.67205481139718,7.65112583664595,6.13727250954406
"SMIM17",46.9781539071591,157.378773838177,68.7737023341359,21.563576979867,126.628470130302,45.118233364122,34.8763550764409,17.4535898742192
"ARHGEF7-AS2",6.93478825812163,8.26572480999167,7.16419933455125,8.9954260786704,7.83258311091707,7.23404503294185,8.3669468872688,6.94115533423239
"LINC02148",5.94357311099296,5.80083164811955,6.72711791782082,6.46860264397355,5.72965401693801,7.23883265047718,6.41019546335939,7.2978615784999
"WHAMMP2",176.266374549853,159.713913878658,159.284825748632,181.445781470829,151.923425503131,173.673891991779,231.953441591673,184.965801764478
"DGCR10",12.1091632053133,12.8820768003407,14.3689300634802,15.8806355520705,15.0427179537839,11.6431119854513,14.9632776014444,13.6438482494664
"TMEM272",15.5511108845018,12.6555253409437,11.9710167361026,16.2211953673487,18.1029956319462,18.2239928623885,15.4174150503047,10.7686706594227
"FLJ31104",10.3710279327406,7.22746054503442,9.75619497294056,9.88563887219572,9.8599951160949,9.32064561640239,12.5022847198593,11.4015243877609
"SPATA13",9.97925671288168,12.0724048191934,8.32457334854889,13.1547142030574,12.1218765153947,10.1636726708506,9.92425748872121,15.616764748566
"LOC284578",37.5637994777384,60.6151647780529,45.9028581818736,30.1594855768774,49.7973611413211,43.0735242278455,35.9696054861593,33.1410136879799
"LINC00507",11.4111454862862,63.6750066916214,19.3410376015257,6.37736113523674,50.9064806787332,15.5687700574764,7.9235974582861,5.84493106605
"LOC101928718",27.8048696181715,19.126662884636,22.2151556579795,19.6471426685559,18.6470131862924,17.2427654269679,25.8348099551187,25.5014041082405
"PPP1R27",32.1091929072387,31.845738362778,37.4917268539358,41.440552340378,33.1326292417688,35.1145596932119,40.8906552125238,37.5286132262943
"LOC284788",18.2303759110733,18.9574388343959,22.5256923452704,21.1320655496572,15.5993583967876,19.4293715624423,18.7112215765425,19.2143803612296
"ANKRD44-IT1",6.6260120128339,5.97653516039524,6.54543102676336,7.13622403987397,7.56462015660263,6.00843948880358,7.44546368462911,7.78207998741895
"CBX3P2",6.13833363795835,6.94621300734665,6.29453147119517,7.12528270929139,7.78557946399168,6.55438343593167,7.30671301057289,5.48706194540468
"LINC01487",7.2590723530767,6.92994053586409,7.19092376014924,7.23883265047718,6.03320543078327,8.47400817798653,7.68849092010523,6.84568842524257
"PCCB",8.75248217187952,9.53674646784806,8.45417424275841,8.35540540688746,8.54673418314931,9.0975510018924,10.2672734633615,10.4113262688858
"LINC02189",6.71609185994548,7.14329943536242,7.10763359974343,7.33675543575612,6.84686488127735,7.51099511056151,9.7755903248336,7.98895163920416
"HECTD4",11.5588846287593,10.6896473543029,10.8008977401378,11.6075732178286,9.94753046307547,9.06268757808831,11.261084211949,12.3209067659387
"C10orf55",8.20252823021066,8.26572480999167,10.5437596587455,9.2432400253197,7.04989117180741,8.33179661724992,11.0838624409315,9.48946326462786
"LOC339862",6.30175367533217,6.55599205462822,5.89179123099091,6.89063947406697,6.07706198835981,7.06265773286447,5.75394016250497,5.57219810454423
"LOC100507403",16.1523195773022,15.6603426914004,14.5511145579513,15.617377677689,15.3350208284289,14.82565476793,16.1180793869362,17.5738434830424
"FAM201A",7.28578125546591,9.4847456383549,7.10763359974343,7.42939011730344,9.17505557085565,6.69795343831819,8.53412575148418,9.42461432186414
"LINC00906",9.32357847004122,9.78739653909325,10.1651630697609,9.62102016970828,9.00153172984048,9.45530278494548,11.7202542200939,15.3237341521195
"PPP1R12B",60.9894247327082,38.9376864966796,72.5090794060287,55.5698872120875,74.3946042963263,52.8544307250135,62.249811352491,74.4504990875201
"LINC01305",7.53889624078879,7.30353774875612,7.90929233616877,8.01674785556077,7.6751767107372,8.39660994252468,8.04245680294013,8.54244865938971
"STBD1",8.59098165845326,9.45787414419634,9.20910484836642,9.86737085414551,9.0040386961836,8.60969861173444,11.2613790953424,8.97854235582374
"PAQR3",7.88393786916347,8.60350890528153,8.59293890741226,8.1281899541814,7.9762493757688,9.03871848525216,8.41563421881633,10.4951821823902
"ATP6V1H",67.6640693964803,47.8769856998848,79.5425584829318,41.8796135050943,60.2925328410454,56.7729665730215,52.2698989094482,68.7181467952759
"LINC01310",17.053879502332,16.0041056658989,16.7961300989586,18.6827048115039,16.5434172052061,18.499186735372,26.4258736616964,22.0111277326405
"LOC283038",7.88162533821525,8.97584543001865,9.13534013790971,8.2650026151249,8.33034386925426,8.04061807877484,7.98537108444042,7.99704466144843
"LINC00624",5.91219951106691,6.46244420660573,6.33319304704406,5.96307119640948,5.87173043059732,6.59074258882745,6.10284224903022,6.1937083292475
"LINC00870",8.67636271451894,8.85357307237157,8.28895291652392,10.0422855480564,7.72278483542945,10.2896163000355,12.2499477112292,11.60472549004
"LOC101928002",8.26572480999167,7.35024926953557,8.83690951611337,8.6773698707853,7.42916699615021,7.35056416067617,8.4313224726045,9.89454001696797
"PITRM1-AS1",8.84280382783301,7.45394457129881,8.61143753228313,10.6418177250884,8.78767335131991,9.28558277898919,11.0236680991426,11.3090730787772
"TTLL4",39.2104584804549,36.8924656653557,42.6189535487244,51.9051355020321,45.0884605207237,38.7657922170264,43.2585253003328,52.5478543239946
"KIF9-AS1",23.0031038561045,21.3558348599947,24.1688822580825,31.0870925835059,29.7075330115322,30.3189618080525,27.111557309533,26.5872594821967
"DCTN1-AS1",22.2125800907268,20.7300669114573,34.4245862604398,9.91047034856489,57.1013207773878,18.3141847593825,19.6726562519502,9.38210359614424
"LINC01622",10.4250693374691,9.91382611039641,11.0179574851114,9.53021080890729,9.15901671402022,9.40213545272809,8.85178339794508,10.2514554589996
"CCDC38",8.89494830519176,10.4341761920792,10.3237751633759,11.5814607871733,10.4660771665148,10.9622600185862,10.7476462648746,10.5882088504112
"LINC02436",6.56221351661262,6.42957506497784,5.74686695537044,9.61132322085442,7.00921953270367,6.41258013715935,6.25395304293959,6.8588424174733
"POM121L8P",14.146683391131,12.8061985146305,12.9660693023446,17.7035285221292,12.8286987123646,13.3327687522673,13.1122029175578,15.0746273130806
"C7orf57",5.3458076269104,6.68008794842995,6.54543102676336,5.6094990176131,6.05117842670308,6.55438343593167,5.45255747013755,4.93554009123081
"RUNDC3A-AS1",8.83856260785518,7.81507037063364,8.42949562643443,7.64730315687396,10.1403388697243,6.94699063748188,8.61681933586656,5.9910002802909
"CCDC13-AS1",16.3658223880498,9.10249525743675,10.0915620422398,11.5567955501994,16.5353680410129,12.4736937951227,10.8977358282288,12.6170493769178
"LOC101929114",10.2008062349115,12.4794060629879,10.929510035155,9.52790827850084,9.3300904547532,12.4539023395621,12.1559795599686,12.8613821920525
"TRIML1",14.8259643568079,13.0690505060026,14.2809714638495,14.6984842932526,13.5360043866869,13.5727549732764,16.0471183995493,15.518831608774
"LINC01142",15.8215403596709,13.0658499343513,15.9786429309063,15.7476051356525,16.1084974036658,15.7897149116441,20.4890579039777,18.4673705913276
"ASAP1-IT2",16.2209934321876,16.8751831615094,14.7198951195561,15.3520019735876,16.8816086848411,19.9207056679337,20.9938394593512,18.4777337707053
"SMC5-AS1",17.9389603329278,17.7081987649756,19.7998186588288,17.4446990046391,15.7928761369314,13.924755752028,20.2744593059411,20.2467671122897
"LOC101927604",12.9236528497679,10.9205932182175,12.3493097223933,14.578827230321,11.7258209633816,12.6161066414909,15.7767215715172,16.9195034024052
"MARCH7",6.01674918647841,6.57525635474704,6.44391308403132,7.18654255941842,6.51512245397757,5.92143064190115,7.45153326853654,7.05777789555007
"LINC00550",6.52703787058467,5.88282872634898,6.05055929574784,6.36430103691638,5.65857697823592,6.45571952638245,6.00921158409632,7.15358067183594
"ARMCX4",8.17836378854717,7.59215323470797,12.4010501975258,10.5438376467279,9.01559078815645,10.2082819606009,9.77219990231054,9.92543732990721
"CHRM3-AS2",7.20764058622169,7.73049240690842,8.07102393816958,7.98247600434186,6.18962043491834,7.27906234440107,7.71923186965888,7.36323158903091
"LOC100130548",7.53588596042065,7.14730923415704,8.19949003213277,9.9563549142822,7.39239655893726,7.34387635980852,7.70937123580823,9.52117142783795
"LOC105372547",7.34116332836541,7.11485491578004,8.37625445894173,8.06098815977857,6.85606354004842,7.04697032083508,8.61947851017025,10.3150050898692
"LINC02466",7.54668422523106,8.00817407713885,7.93745405538915,8.68293752213522,7.73519414922174,9.11511858232882,7.77576575284571,7.76316128043948
"LOC105377458",5.50977229851693,5.74637676807578,6.26086604838598,7.11287520618896,5.70568090799376,5.66274702516027,5.62372375890597,5.73651360871342
"PURPL",5.55126947702598,6.03720925457979,5.83035538695962,5.75731536876244,5.54557694957399,5.54296878818829,5.94979884668025,5.33357030517986
"NANOS2",8.64232790899441,8.72110511485473,8.58094324416295,8.47606025122692,8.82048855540229,8.54734142362815,10.7242966651378,11.6671548378347
"LOC101928760",13.9802100404797,11.6998971703738,11.1116356099983,10.9037037943514,11.7903774458381,14.2407669895563,12.2270230736044,17.9174255404623
"IPO11",11.1880417152914,10.9643675779479,10.8077248044956,10.2507322666046,7.89680663898428,10.106490610574,11.9102043052309,12.4901877906986
"LOC105373958",19.1924334708636,19.1493589137607,19.6351273501417,18.8201463011819,16.9837903670942,19.6176779678068,19.2484573786308,23.363898673613
"LOC101928303",8.92284894058121,8.16902852056974,9.12701704723489,10.3722824925235,7.77152691618747,9.68071541424241,9.29279762029393,9.50628952335917
"LOC101927967",8.5324938945499,6.71782927594343,8.92221854752111,7.58104999907928,7.24106130419544,6.29353070939738,9.73494473614204,10.3028550318605
"LINC01468",7.62204928603895,7.38252240623529,8.92725110183902,9.10100703683609,7.79617585382723,8.00114251012279,7.97270838991502,8.26518135759136
"MAP3K14-AS1",11.8669769854294,10.3032498657266,13.7682870794425,12.9208080772907,8.68864120386385,13.1339144679388,15.5506083551344,11.1956937687432
"LINC02114",7.21401926579983,6.44010402976306,8.25567388123876,7.44461090059197,6.19838553379518,6.79471644901863,8.43831729879941,7.09584521599067
"JRKL",18.5472801954271,17.8076706313092,18.9065688275828,18.5472801954271,18.7189102817337,20.9602140218833,24.2790048267633,21.8634530206162
"SELENOH",41.9553090616093,29.5711173527116,31.0930318035432,29.8104529877241,38.1501020472506,32.6088691882202,36.736240553699,24.7127872472821
"LOC101926944",7.30500217207045,7.64788409927989,8.26968268511104,7.7554063485559,6.87408175924651,7.23883265047718,8.3494564376732,7.47581241985157
"LINC00639",10.8230410770897,9.69849784963141,8.76822184850383,9.3340587766889,8.83847901931113,9.41037218888822,11.9078536115158,14.5283342322843
"LINC01252",14.9654692616282,16.0657149237073,17.9682999716354,14.8140083871164,17.7480766764376,16.7658254903086,18.306381153306,14.291621687986
"DNAJC9-AS1",14.5747021746372,9.71798081954847,12.9208080772907,10.8943138740838,9.48900927016875,11.6468887173123,13.0905526373939,12.1785250426662
"LOC101926960",6.01674918647841,6.25985940099277,8.51053054456558,6.49641293841837,6.04505782550983,6.16981818495966,6.24898290758428,6.29101524831913
"LOC101926915",20.1707278966734,15.5173166148766,20.0462562723777,21.6042843081651,18.4957578125292,20.5004560791642,18.6457553943628,21.0533615510106
"LINC01087",6.11073037456641,5.62504493822514,6.49860998034522,7.30954248701625,7.12783565337596,5.99360632019007,6.35343177470791,6.04904681043973
"LINC02401",27.0983672912735,24.5114191338112,27.4468899433631,20.3543055611778,24.7245246482852,22.098111908132,27.3963795965497,37.6441306234855
"LOC654841",9.09520884783802,8.87184841053856,8.4181574351321,10.7692626373838,12.0683790657158,9.17086892297515,12.2183704220772,11.1671884439697
"LOC100505658",7.84644505363463,7.60573798242972,8.14750690135029,8.37256838764226,7.40277156738489,7.23883265047718,8.75653273679828,8.39254319355011
"LINC02052",5.671901317165,5.46968665914377,5.90166861837153,5.68478921204647,6.04627029814026,6.54857476517065,5.68830165811223,6.32838980002687
"LOC102546294",9.86971972921123,9.97657746661639,10.4600115753429,11.0660115072379,10.1142857904356,10.5961821862078,9.87733353956887,9.86238810543927
"GRID1-AS1",8.48424158175368,7.03144725460949,8.55840806311151,7.58322312665196,7.60308756114165,7.48044808851436,8.54373545705907,7.632870221513
"CASC17",12.9740023847688,10.4295544268114,12.3550579040324,12.0462640529157,10.4744120522871,11.7675378392692,11.7963288301522,14.6814673043443
"LOC100129175",8.97459000880608,10.0882264280065,10.8897196725756,14.2942840778696,9.60881909163321,8.90062642282261,12.6614961124645,14.8435755092656
"C9orf41-AS1",7.4352632156043,7.4323764752394,8.34260746759112,7.14857600039664,7.40361948172776,8.26958287253007,6.61086511082183,7.04555654063512
"LOC105374690",15.2630891848279,16.8461847611459,13.6457216592466,19.1890003865339,12.8336311101622,12.8760724725501,16.194373841223,18.9471989904094
"LOC101928663",11.6820465211283,9.59357574564536,9.92225252623308,12.3920745128668,9.19397441227699,9.81729814010983,10.5647857856783,15.0572203956614
"ERVFH21-1",8.470537329591,7.49712586531684,8.84718396323273,7.65571332587347,9.10714177894457,9.20767203811659,9.29816773050194,10.3803564572568
"ERVH-3",10.1730176560907,9.55400682888646,11.7805620369122,11.267840796532,12.0449780300403,11.3629994262932,11.4805814098427,11.1044747205466
"LINC02274",6.70687242015914,6.53598017276515,6.55213589681933,6.37249457473444,6.53598017276515,7.1510759998675,6.33387885540288,6.71577156378569
"NAALADL2",10.2656303557464,9.87750177871661,10.8576820315659,10.2981291482143,8.98471607492419,10.8545629042012,12.0880910481493,9.67861695846477
"ARID5B",9.45009529774884,8.21743368073304,10.0660553236781,9.82557238177992,8.40400610475731,11.0701373039535,10.7050690326783,13.3117319765184
"LOC441081",16.4173802271835,13.9867501482094,14.2639728999846,15.7506144300364,14.167747260746,14.800431464225,15.6697275637279,16.590660819026
"ACTR2",44.101735316564,82.7861985999218,52.3117197375482,29.4234835429308,26.1833815062726,24.4220295527129,19.0814320805643,39.6022314389354
"KIAA0895L",105.088547687868,152.063542749015,134.966344842625,95.6609613681548,191.600996075166,142.291553790054,120.25614139052,83.6568814337886
"LOC389906",11.1549278101218,14.6278727650148,10.4467945088417,10.109553575275,10.8837252161325,9.73675794429983,10.680675913564,9.53673064263798
"TMED4",19.6491472574487,16.3492757425427,18.6968491743752,18.5248337230712,20.5282528150177,16.7732656866826,15.6603248567731,20.5282528150177
"HDGFL3",52.1175880915237,85.5662659099135,71.6424402785112,46.8603630372955,89.5202721415492,52.0632233913367,57.6390555826586,43.7165234999628
"LOC730202",8.54254976995879,7.60573798242972,9.6613654571121,8.13694845099841,8.01493444793261,9.29764661539675,7.6485147611471,7.92542572689074
"TAF11",85.1786930634346,106.152221843905,67.5774041393924,55.1865762480318,79.4490360807284,45.966653128473,46.3366928339833,52.7873822216579
"LINC01296",11.160667363061,11.0137038801269,11.4778373704908,13.4092740336665,15.6804267230292,11.9929108022647,12.831714875158,11.1686505430741
"H1FX-AS1",12.6532563755205,12.9140957158712,14.6901301431871,14.931873412501,12.5946979045253,13.9112975143401,16.9843064357772,16.3868102498732
"LUZP1",119.476704952105,252.578033083909,164.502231013685,112.710066438117,249.886056000902,146.779854195498,167.678506750768,131.28505606097
