"","GSM609354","GSM609355","GSM609356","GSM609357","GSM609346","GSM609347","GSM609348","GSM609349","GSM609350","GSM609351","GSM609352","GSM609353"
"GSC",37.7946521503351,34.6519187851612,25.8314585120962,28.7838801395387,39.1933850299952,29.8303453926861,34.1642747490619,32.7124168261136,33.2196845822433,27.2901110654521,27.859488959604,24.9219347586694
"SP7",29.4092757316703,22.5465289062134,21.6523623709529,22.8434660974466,28.5403540343079,27.4626588229241,23.7742320976436,23.5402832224126,20.1249375601466,26.9896706526826,29.5949952886212,31.3774682211077
"LEAP2",135.559843109146,86.9493537110685,58.2329167631066,66.1592107597157,57.5061108039997,86.8148712438276,123.435058649092,147.309523520063,121.712525249297,71.3634424026525,69.7356957866007,114.26705298265
"CTCFL",20.7518916788487,16.9144970929203,15.6300493568458,15.6427680202249,18.5816391591467,14.1569894786691,15.7963414818418,17.0415638612,15.8997010637413,14.006362563217,15.8005222932461,14.8783747798406
"ZNF333",37.6289798689464,39.2735759882371,67.4998851345673,58.1542273557348,34.5356353271465,45.7798953222854,44.2636734037181,34.4532688971032,52.1445261041895,63.5071333245547,60.5050228423001,66.2893812228159
"TVP23C",114.558560798769,151.276503173942,156.339618586873,160.015081276887,191.73955261792,208.717791417112,166.973529205331,147.918092268425,115.988461872807,195.675483981359,164.088122489762,168.05614724104
"FAM71A",50.4557893131612,41.7121972166635,47.9545378108687,57.2580178073243,51.243328159939,52.8432956104396,51.5925150823445,47.1156886695799,45.6951600001954,54.0318087942869,52.1772083413095,51.6938557082607
"GAPT",134.67492709849,90.0015570163452,96.4409809310519,97.748999511944,90.6409663422149,90.7327894553765,24.3609997154683,19.3477596522419,51.9834712728434,130.827934403461,69.6328402742359,117.398105820135
"CCDC185",20.0057481820573,25.8504174458863,19.7737593705159,17.0475436645374,18.3622308998768,16.6338912855614,19.1975246881087,19.0794239799573,19.9199927332101,19.58188543629,18.2012280844234,19.3434721035521
"TSSK3",139.24481632054,184.405756101624,221.891667640583,188.128947113976,211.454259082724,235.406714223659,160.3488834792,137.377555191432,165.029974995273,274.04511065316,207.631457701596,202.617323414162
"WFDC6",32.0396619086879,36.3564460346319,25.9408971848479,29.1747422074698,34.3040303214657,36.6340632587713,30.2397655243717,33.7298597388544,26.8892377222905,34.8129070221556,32.8032112641103,28.2988018771882
"TMEM266",35.6955626878873,55.6261113253183,33.6333447217129,32.8919996150425,53.4449939216255,34.994610708301,34.0620260339326,32.7082748391168,27.0740589336199,28.8579061391054,35.6387699034699,30.7870343244642
"CALML6",17.4888828013027,15.7038009351617,17.1675995821015,16.4818293408807,18.4303062906529,15.9192287256453,17.6494191812109,20.9786568966164,22.153845611765,16.7899662597536,14.3003651441704,16.8734288803103
"NLRP5",21.2085332705161,20.8050953907572,24.4652932256627,24.2884486652758,20.0028525887994,29.5963194357465,20.2431364939034,18.6027266205816,18.5787908141237,28.875748948647,31.8036544254623,22.7998273560426
"CLEC4F",58.3470135742738,78.3483962669819,81.0645611653913,82.6415060585582,72.6218682059764,86.0245714040697,50.5162529192334,42.541735515734,58.2585783680825,94.2617398994339,103.684675235725,93.8873537749377
"CALR3",15.6874468171318,17.0077213107505,14.5503092181114,17.4697427990398,21.4655947326767,20.8168322258376,19.1113802848011,14.6538361352015,15.4863773379715,19.2357097183442,16.6986287278913,18.6289171947737
"C10orf25",72.2544114462418,76.2382329641307,60.781398177956,62.3992212900224,81.7085177133595,54.7038311225016,64.5679636119754,100.225260983371,128.757797275211,59.8709530204139,41.8874455226645,50.9029075641063
"ZNF485",12.262862906479,11.2483715772595,12.2149492375124,10.9612321471602,14.495983085599,13.1058666625171,15.7689791057764,12.6077441992797,14.9760828380118,10.0628828947495,15.851013182849,14.888361980043
"MFSD6L",66.1153330896359,68.7221894241756,96.5718887577094,98.1448744657284,105.593630026375,92.2625539782648,76.1653890276071,66.3331029423137,59.3304797723927,97.9736597351611,87.8944519060766,84.9016576129823
"ANKAR",17.6214650755023,14.8562437797032,14.7256767846446,16.3857824540367,15.4644264914422,17.1478448854141,12.7253184591784,14.9169985506026,14.9392766877367,16.6128982433734,16.288109531097,15.6971431373844
"ESX1",33.9777342537141,37.972773843579,39.8948259474623,40.0918496472886,44.2728072308091,48.2851578909734,39.236206876616,38.6328146249467,37.3703362055883,40.1528672839304,44.5782575706968,47.497123167119
"FAM167A-AS1",21.7875086347147,18.8221743674304,18.5657483687262,18.9835938407246,23.8559157569209,21.5453528998287,19.3624793731508,17.9379258505558,18.6952479852066,20.6862005423342,19.545957273629,19.1203848277509
"DNAJC5G",57.7535148986038,73.0404605489408,69.1907189672871,65.5814233696074,84.3681282035389,80.1532171163338,63.0449991217105,73.5614097966368,54.3984720363452,76.7174789007455,87.2786062276267,63.3358353978114
"MBD3L2",56.2920211264501,44.8732467764659,53.6274161613436,49.8556609778195,59.0734377406745,59.5594790906605,51.8291792592639,58.1180196743191,72.2412673221815,60.999435556687,59.3526707265213,54.4045023376739
"FAM46D",13.6227260075296,14.3672202496899,13.2325178684873,13.1848396172887,14.3223164134612,12.2360850945505,12.0082833791463,13.2137641632663,11.4298747397537,15.1747842630507,14.5163397600652,13.151202222615
"SERPINB11",15.5988179790247,16.3848540516946,19.3093480145072,21.2089147848281,18.3994738938939,15.4998968129114,15.8315985973194,14.5112199002982,15.5867187409437,18.1920690229099,15.8935107761592,17.2581941780162
"DSCR10",33.0311827242755,41.7631290801358,78.8645375159764,64.5034764341836,51.923474553116,60.4230764140796,51.269361974308,42.4545923006214,38.2643506746097,81.7036394013898,60.2964310366772,60.2694086772757
"RAPH1",14.4625976180778,16.8750387394458,12.8078217978711,13.4710962966064,13.5249028497023,14.9967947626677,14.9626347947022,15.1845529449113,13.8776312540488,15.0174365161672,14.1480795807778,14.9240920442984
"LACTB",28.397023950569,22.3400021569148,50.4033618489995,50.2439176424131,16.0972897315792,43.9559341962978,23.4155387474145,19.2552934792046,22.6940343877904,68.5055698430032,42.5306747376746,96.5856610039287
"IDI2",72.6466742514543,79.9036299019954,78.8914974663318,66.815141221859,68.2756011257944,86.9361142885612,80.0430337802621,87.1428815218853,63.6722151853754,83.6618063748706,80.1009186837848,77.0892670441654
"CYP11B1",30.2866809931952,30.8150972279558,32.2812816645902,37.0611675844495,32.8877250353273,28.3972604072416,27.8766845954708,29.9783736090185,30.3256188000151,37.2785677935805,28.4916670058568,27.441374789477
"SLAMF6",126.253817968237,74.3467025661052,83.1719764113244,75.2591475407325,91.212977243061,90.1993073623113,80.9692477486223,76.896273139311,69.2713955632561,83.2841768460557,77.4939729046134,67.9205577053067
"GPBAR1",67.6587053828554,57.6471900553105,93.5486180336942,80.5972189199403,87.8192720111364,85.0628343967807,68.911232852071,71.8512933574237,66.96644571272,107.127816756839,91.0017265308864,83.4611675677326
"BRSK1",125.625047799298,112.273736324007,72.8161093579009,81.9343480531562,122.392316782728,130.430866055065,94.9021468007104,101.750941107545,95.0503378017537,85.6756903797436,93.4480200000916,92.2267012772976
"CRB2",18.9613021988685,21.5841273282182,20.399127566973,20.413803340785,22.4398542133248,23.1696792139359,21.3834768757894,20.6643520748846,17.8926737480459,21.159262375401,23.2554146241873,19.664974780856
"WBP2NL",14.7791037234722,13.5071206962254,11.8608768897671,11.4855639517875,12.6709576149633,12.66937169167,13.6299841277598,12.1204673644522,15.5392249056267,11.6352756519307,11.6352756519307,11.1332470504967
"ART5",114.01993753591,118.176294516292,92.3189064026153,90.3023348322127,125.378904661021,84.8008316855184,83.5223657877448,97.3858607152168,81.8348765644796,86.976102361325,92.220308255749,89.5215318421648
"FAM71C",26.3274393462574,32.7325600620321,35.3578543496741,36.1875441217576,40.7595010779444,31.2943410424464,32.4278586385059,27.6139665196487,29.5764134261308,43.4438624207246,37.7433946499876,35.5463316361733
"NLRP11",22.843645258548,22.4705104550992,30.3926643065137,23.6515604543668,26.8225780999098,28.9613739600054,23.2173728676434,24.0265966313401,23.9971851548466,29.8257674205343,29.7541325073643,28.3553935937798
"IQCD",39.3099645876694,36.7257770304093,36.2972534496129,40.4730786221231,42.435244271407,41.8531324624732,34.1640334655222,39.8175374780499,39.6366764508324,33.7446096512703,44.2830980614202,41.2401812719779
"SERPINA12",41.7682452568828,36.2445840421466,42.3414010240861,35.8366628706925,36.4416446032437,43.235328117633,35.5114572999811,33.2013465923739,32.8442314275326,36.249761398356,39.1993911968322,30.6612654300159
"CLEC4C",24.1128215506864,13.5434094876223,13.7378502651481,14.5094621686534,16.709472133066,16.1631268988059,14.4386573078415,12.6265132253492,14.0099473795728,16.859788825008,14.250132523358,15.1967672898943
"PRSS36",50.6593155835365,75.093703043234,68.6966212176307,63.0768775905543,85.5227823774687,73.0069521853505,89.3756966515008,86.7950313676945,82.6859218986844,73.417037533256,60.3873819393755,76.0892006366198
"ZDHHC15",39.889897853718,39.2445970402768,23.6780091668682,30.2141981297028,37.905959111739,24.2843850743749,38.0868149251524,51.3397180585923,40.5553694241191,21.973137045014,35.9673133148452,23.6849225634107
"NUDT9P1",24.2474622669019,25.7112195774609,27.6986460335096,25.7112195774609,26.9582087483704,19.8584438565577,21.6293340734225,21.0634880065586,23.9502214260037,22.0248029242682,20.1994237893794,23.058990907815
"BTBD16",19.3228629745505,21.7329181078994,27.9030450043202,19.85825211348,21.7273794991653,25.1700316063654,19.150056360005,20.2727860061276,23.3520530130185,26.2088258398136,26.1464487743796,25.9196743056272
"ALMS1P1",35.1593201670119,36.1915462070456,30.5052852704149,32.8513331483667,51.5923054505786,42.3974372102161,43.808800420945,49.5951627667249,35.5004890496076,40.5108320034163,38.106701569521,43.5930101544163
"TRIML2",30.1210086781898,35.9570487154746,31.3185087859785,34.0945730098543,31.5848771341079,33.4090109909384,36.8193491882529,31.3185087859785,49.601130138354,31.2166419642803,34.0333956992864,29.9704626375355
"ABCC13",16.9724817273241,15.0876516724622,20.7830233173001,17.5927945909334,19.9154498287418,16.6975881683823,15.6351891113798,19.3571099001867,16.6604655274338,23.2935960025477,21.1236115149456,21.6614816671244
"GTF2A1L",11.3990408213073,9.97497637899892,11.6811224606523,12.1346041151144,10.8679635505916,14.0459062025505,10.6229351777325,11.2172437894187,10.3562350737075,11.870620514294,12.8929348487651,11.6494061290348
"MMP21",9.92816072391555,8.89989390551242,10.4413269480071,9.59072485199214,9.29980348615002,9.74083733788005,9.7283288195505,9.7318574353796,9.81096333423487,9.88033069726344,10.551247358884,9.35119877597666
"TMEM190",54.6450152383389,89.1142162590912,65.5018907787791,54.726799345607,86.8567655313452,63.8813941317535,79.8785608353417,73.4393948145435,90.0254193139378,77.9613788134197,56.6150576486668,59.7785151512565
"GAS2L2",82.9735906806926,105.860882367079,103.010107682615,101.196874053433,95.840478770106,95.6225211057205,93.2228253568033,84.4426012263713,95.2741912214465,96.4247129540123,86.7037332752276,116.21978575335
"KCNG4",43.9081557834207,39.7345647717835,64.2774854302719,53.8293299068078,52.5338166916644,45.8499201124326,48.9338839872343,48.5136931801951,34.2985629941164,65.8632512380881,57.0983203252671,42.0169899340765
"PXT1",16.0446517602752,15.8004213810343,20.082834525712,17.1785568932148,14.5903776639605,20.9590361557678,15.3006807406963,13.4446094674961,14.8959667335657,21.035858494088,22.7192009966054,20.5277708952676
"WFDC11",27.6620592098544,27.6983085129549,38.858420931805,34.5673222796457,28.3981313162125,38.3268074158925,27.2342939380626,29.5139372407676,31.6906104450319,35.0857665138355,34.7734438764237,41.7307082212796
"SPRR4",184.766013421412,175.474226854338,235.008471785221,228.612734097068,253.45583737754,282.957022340058,169.473808780866,160.565518985387,198.156214356537,241.207001895247,258.931635861347,214.303038022396
"HSH2D",144.273961685798,119.971196237743,149.140807532727,221.631241479395,130.680077295662,178.719849398978,84.8285774235863,84.9325331202504,75.5527998010434,246.766668951991,107.202634264233,303.977222490696
"JMJD1C-AS1",53.3529409073129,44.8862967962119,37.5515959826745,37.0466505543935,45.5934832725421,35.9058579204188,34.5447300779126,26.9966362647957,30.7731867689746,53.6940734265615,31.0528728901265,36.1458728254639
"PPP1R3B",28.7627104851631,41.325833402923,43.0389189000171,38.0909106998297,43.3923830486392,39.0682164036693,36.7484705256442,35.8894984313474,37.3323594119385,46.9569942052925,39.4309465769543,40.3613148289132
"RFX6",12.5815238313437,11.0282803073754,12.6437861631159,13.4847380180061,12.6709576149633,12.9409891729601,11.1414096119959,11.1108886875487,10.9274328609448,13.8893373602393,12.4801919115465,12.4702369040661
"DIRC1",11.7050240937529,12.1770287502706,10.1664407294961,9.05409970606161,10.2773777361037,11.1093850288976,11.076427735838,10.7758038206947,10.7331646041296,11.1267708012447,9.1914561654706,10.3555690620876
"DNAJB7",9.40694007519311,12.0822365800749,10.2184834629798,9.28750329829928,10.0741236096863,8.95528805774296,9.65496694543158,10.3492701956883,9.35310840582225,9.430871987242,10.4229859698561,9.49197750829866
"UCN3",105.822155844506,95.9959920036058,81.4383017617332,91.1093638584894,113.999943409551,109.423177036226,119.888803873161,90.6496538582993,98.9881586096604,89.3478645764565,74.1508025372097,93.7085051322598
"TUBA3FP",80.989360175939,67.9386583923888,97.9206640091062,88.2144962742411,87.524696871831,90.8861055245656,77.0903323693334,84.2412374105388,74.0398552197612,88.5842310363782,85.3027439127456,86.7880256965106
"CYB5D1",356.267056379667,287.589430992049,210.197878323144,172.297787069149,197.274814646903,172.074359774632,237.359872212233,255.507216547276,190.332918332382,204.360801660861,215.651432168557,292.240137828058
"RHOXF1",50.0326632067944,60.8407660445085,61.2667099114694,70.924406407945,84.5692439579441,85.39038235452,78.6898748652018,69.3836628408344,82.1036187126866,71.4803765385941,66.4484284921534,76.969907798373
"ADAMTS17",26.2462205162859,18.0081169361725,34.0940363659698,36.6042215645906,15.8807120441905,29.1709689939025,26.6574076956572,26.8548709391181,23.7483073903205,47.0654249871418,35.0607708600409,37.0807157057782
"DHH",25.2965338641226,31.7074126483862,23.9362600808661,23.0799936509272,24.3841827109231,21.5667788076722,28.1897596457029,25.738756123001,39.1356570926474,24.891868436086,27.7784098539498,22.5509763413635
"C2orf15",11.1869520336868,11.6349181297479,8.91968104275798,11.7628857246951,11.3768580653395,10.3681960852708,9.85239208257778,10.6465160411576,9.34327900676835,8.51020881644622,9.62766379676694,8.94517547810631
"KCNH8",18.722469638614,18.9148875316141,22.3171162898316,15.8633261568798,18.2411278870915,18.0072646790526,16.4778488298121,17.6651129661908,15.5632184476955,17.0885142363608,17.5491004846299,19.6856580849225
"SLCO6A1",23.1760120385152,22.8646467322369,24.2244037326513,21.0312028758624,27.5224410563834,27.0380746964591,27.6305841118254,28.950792479399,25.9614664846207,26.4277582205251,26.7884237619268,23.9469970095045
"PP2D1",13.4108933995586,11.3776860531616,11.005975086978,10.4074973931352,13.1937562511206,10.3479365647879,10.9955789098081,11.6763252709887,10.9778700531842,11.0203976910154,10.9993851249284,11.0877570797464
"KLC3",369.112663980659,341.997321775054,263.072877717556,242.625198662716,344.462030859138,361.530154938723,369.476918827621,333.104839944468,313.978574158475,287.729067932579,286.867666571335,257.668663396349
"HDAC9",12.1527738500146,17.5556186164975,14.485733583428,14.4971840945489,17.2441206082385,16.4915874782469,15.9650189806282,15.6051044002404,13.3529056810944,14.969413575169,15.7486636820135,15.0132566111014
"ZNF625",28.4160250994591,29.2605831925786,22.9847495498436,24.9527463476073,25.6126607183157,23.6995668411343,30.9224917300848,27.0123163222551,29.3555852649284,25.5692072905228,25.2137694040704,27.2342939380626
"ZNF563",38.930136417004,38.2569209730374,38.7871381332236,36.1130776845228,35.8372489523756,35.2988000956005,40.1150537442233,36.1054713587397,46.9653280090264,34.7158797561832,41.4478660748242,36.8038015453458
"GPRC6A",56.9751863089212,62.7951453699155,64.6804004609463,75.8394837221641,88.318587510658,58.3393493074555,61.5706583212373,64.3737014394276,57.6991718075999,74.0533777170971,67.0507115896438,56.0621033261135
"RAET1E",23.7297407022179,23.413495751947,22.4634035094772,19.5735997224217,24.769451199894,21.8813073835186,25.4189963037763,22.1297860627568,23.849593936789,26.2466242290196,19.9619833553757,20.1887323553874
"ZNF417",10.2881666289726,9.1515575570993,9.82038843545218,11.6224254027851,9.28620261300882,11.3096713636348,10.04341396812,8.71981069633779,8.8401295798718,10.4184354111544,8.70240334226054,9.76984263110558
"C8orf31",36.3544410730338,28.1015565564154,31.1331958238076,32.4907313666864,38.8383134738984,31.0211107564086,31.4917989107574,28.7875279374638,26.8175017573886,36.5476551348607,39.2751621860117,31.1331958238076
"ZNF547",13.6336051878067,14.9115794152601,16.0054300824647,15.2619447618896,14.3908283671794,19.7388345305346,23.2274826341248,31.294216424543,20.2491597962622,16.7384663160014,17.3888308596485,17.4558948832854
"SIGLEC10",24.7960837540296,29.2060109778131,32.0248119064883,28.9227713631403,40.0969675033865,42.6459005435259,24.4920214568239,32.0820521369142,30.7783065849127,26.5836134301004,31.1160950520688,36.1577868575717
"WFIKKN1",106.983729245383,106.456773462944,80.4176261666268,83.0921393461161,80.9922346377495,83.9914301149352,97.7305115472181,76.7877715505549,84.7905196918697,84.2051283851565,65.8376431908628,86.9172513083618
"SENP1",34.6215507628509,38.5733851648095,36.0658581861722,33.0042039026102,40.8269939162188,30.9729712956573,40.0254897642824,48.0739136990634,41.3615500083207,33.9719001827156,35.6824937845542,32.9079017226975
"NXNL2",9.8960931350052,9.48028947085343,12.5604049008353,9.59157798009758,10.0567493983037,9.92753150399097,9.75781817731386,9.35265132738489,9.08424527250183,10.3878260465635,10.9445174988287,10.4442248988426
"LINC00205",36.8441300610979,48.1318744944303,33.45917383356,37.7537588899914,45.7835914483723,42.3721729657991,37.8892278461989,34.778069475323,34.6778877081225,35.9732717580487,38.7299930401841,32.9081404532254
"FBXO39",34.9563903612848,39.0479441430576,38.8032911100368,42.8571707383553,35.2591253744505,42.8940685031262,38.8812829326867,32.4042746173588,30.4442586267322,38.0868149251524,38.3050080148461,42.2942637529569
"ZNF619",62.274395667305,83.2640148870515,110.276797104715,109.621255351301,76.1067822499047,101.690953253633,77.5958911028677,88.2796137933402,94.6464228917412,105.303915452324,98.5612357919269,110.276797104715
"FAM71D",25.6168157992945,18.4316132491043,25.0497071636901,21.0080120391156,24.0873865595838,24.0419714786467,22.0539452383172,19.9649631357419,18.1041530499972,24.0419714786467,27.9413708232186,21.6172550683216
"RAB42",95.5780726801189,91.0515112641173,98.1451046756032,97.7835834988842,107.40946931562,110.341378872659,96.1098997107526,94.0743374138928,93.4123961384535,95.8610155624652,90.4536858776902,89.7122553384804
"PTCHD1",34.0017146547208,34.779943888701,30.1652656629238,26.2896979974728,32.428324753186,30.1716253570174,31.1958051473328,30.8317068189124,24.3726618519481,34.1436363811127,32.4322864701963,27.6891922910668
"LINC00311",18.9082771198402,16.0729986321298,17.524485417715,19.3189696900721,20.6170400010819,23.8619362907197,18.8859653180614,18.8905627742311,19.2643383345919,19.4290588650702,19.6968336933026,19.4830786486815
"MAGEB6",8.4361341335672,8.21726731113737,9.03590666053603,9.61498741345764,9.04577252612581,9.47704724532285,8.74317538957536,8.82735619212436,9.74201974353447,9.02498330367797,9.15290346043575,8.62445656445796
"RUSC1-AS1",42.8416600997328,62.6620312629691,75.0093381317957,76.4431642164246,42.6250763742096,79.2631410152957,45.4719220042812,44.2134410860259,43.1790627717525,70.7654731848801,74.7235902563122,71.0980680072364
"CACNG6",202.093637648593,170.904100053569,241.400305391793,220.669814937979,205.237942422565,194.197883479769,196.889562914701,187.808194471908,185.694689703391,238.539352160926,232.663066374166,228.812354356267
"LMNTD1",60.9343776871361,51.9570785538966,72.4671361978059,76.7506201240925,69.4334901602984,76.0033301116346,55.2362210185989,61.3155161470528,60.8713888159267,89.0252076780898,77.8792710833198,60.9881575210308
"LINC00334",32.163988497712,40.3810167079268,35.5247373766874,32.8969042272787,35.6687766079186,25.9189271940817,33.4616078435731,31.3217276463698,31.9127354795241,33.2244723130834,35.746910319352,31.1298780498312
"AMER1",33.4900290648922,36.7615343789984,49.2514749512725,47.9413390710624,38.4263667358758,39.6762848784449,30.4459315405488,25.6737317522461,25.2050285256919,36.991252451238,39.3014116002522,44.7464813480347
"TBATA",47.9417734608716,52.6498101524697,40.1368037016679,35.4144618382097,49.1197021681132,40.4163667045039,40.4916614881176,47.3417846347254,41.6562510368918,42.1154232264875,41.5359492901486,39.9887596227046
"EXOC3L2",281.445857962523,284.949038422083,251.102147536107,228.30657862338,459.396452208641,289.57287786039,272.149243019322,251.023745392276,323.013215017951,218.405653782018,234.156211187419,252.180765423772
"TNFRSF13C",94.032622430819,101.668480035026,133.298993325097,130.759519087341,148.89543400493,130.288620754595,85.8645330532606,85.0239193293045,99.7471113665964,156.281388797227,143.844238432762,140.078755073014
"ANKRD30BP2",16.1458805787281,15.0604167549136,16.8926985386965,17.0719022189032,17.5139837865871,18.9895239265347,15.4408975708817,18.0459808399735,16.2065059872207,18.118716842189,16.9107998020107,17.8418651469219
"B4GALNT2",37.0391014281038,43.6895527840883,48.2584116106683,40.2409305787889,43.5572804985021,42.5101726732685,36.8264817606834,39.8468758600424,38.3725346393557,45.9531543077033,49.4689132117985,42.5101726732685
"FMR1NB",11.4244672226935,12.3939323616362,11.1408018956787,10.5842550439676,11.4386442053024,10.2652886137468,11.3817494711095,11.1487518866926,11.5273927741872,11.1031514019338,11.2687586424154,10.7328080493339
"GCSAML",82.2505895716355,216.454150618217,134.54370025803,90.6572165058968,206.607396346496,386.926399989141,220.531211226427,118.956054567653,151.073893267513,53.4570649964823,79.0136567127738,127.220481792343
"SIGLEC11",45.3887017989672,46.6133836397233,32.7107921464405,32.833760880176,53.7322612465805,30.7362618981429,42.2650932545989,40.3407900940224,37.7107387261973,37.3439318439797,29.6009050514304,36.9322936343072
"MAGEB18",11.2545240196841,9.75651212483734,8.24012168848257,8.38570982654216,10.7369862058491,8.93185371475304,9.59616168037456,9.09973145425373,9.68137484418257,8.99030510827082,8.95463464187945,8.89749567220653
"IFNL2",25.9033070494714,26.9114351524437,28.291359168739,25.0805768637878,33.1028964745544,21.7852245693796,26.3864367176656,23.0391632984738,24.405290240392,26.3062802603557,26.2360813970241,25.601866510664
"IFNL1",53.2391757693314,49.1907202149278,49.3419727732563,54.1984149873788,59.3040179475564,59.1701152901268,66.3473253729297,56.5417368316953,54.6504325293471,72.5622095450999,54.1956806322959,52.7567194596246
"C4orf36",14.1392238227598,13.4236815115818,12.6523547054515,13.4891417194945,13.5815888325483,13.9176162058731,12.6541468213254,13.3725929734757,12.0355939193805,13.2015075146878,12.531524355067,12.7216007215577
"GRK7",19.3294671819536,16.5865458148296,16.2752162883428,19.1298902670196,17.0462952543213,18.3263592799625,16.3902767903113,16.5466806977887,18.8014673433344,18.1718706233029,17.8462210279785,16.0780907430036
"MMEL1",90.4703912205621,93.5805678543027,123.591266202664,100.412858214997,187.753874192711,228.367562097756,105.01604562848,104.171761796461,272.387178345183,125.859959713037,257.947860472762,159.070135367925
"NLRP6",15.5626873184365,22.0746702953426,27.5987895615896,32.8215766012723,28.2323831404018,25.0386609343195,24.5917652277889,21.5925860515283,19.8043378635494,25.3482335834837,27.4986150509589,22.5509763413635
"RTL3",36.8970303544005,49.8189797634367,66.2861875254753,67.222605339594,49.0192634936539,75.1412473549403,38.7254534761325,53.8787201530577,45.7349916640042,92.6827822442746,69.3135358715659,61.7263162685479
"ZIC5",25.6567939909543,34.2697713968559,27.7686877309767,35.0876955489069,40.6954807107364,35.8034557241654,29.2326796392348,30.0203689778647,26.8916659233375,34.7705832436315,29.8338356993075,29.5730915798267
"TEDDM1",18.8679421957309,19.4259450137701,27.0980410485854,21.5034327346229,21.0235546525789,26.1447634127058,18.1468165126003,13.9554003146031,15.7640589667012,23.8302969336307,24.9999058053793,22.1088778039403
"LOC149373",74.6789464266589,74.6722817074267,78.95334857749,58.3470135742738,80.6176392034833,67.732437306686,62.9980720097776,67.502198996083,55.7748518788555,110.254333943937,78.5149778626744,71.7463038322545
"CCDC27",52.6490002823533,51.8366994265246,41.0755689385562,48.404352037642,65.7413192694466,49.3286556123806,45.1531616044388,51.384736399809,49.60404534475,52.0158457570157,39.5184069871295,44.0085498389268
"CFAP161",12.105557948765,13.2316859684157,13.2870503600488,11.2901689410139,13.9566879955417,15.1879282450501,13.892380669471,12.7601547454127,21.1191207460156,14.0086145949038,16.3418684097072,14.4715958078339
"C5orf17",25.0684620596991,18.70487614563,21.963013849579,25.5055046330215,27.2746056429152,19.9725956315921,21.7011957773416,18.8714627473213,17.5534489382674,20.1813331800717,24.1064889801868,23.3882931785346
"LINC00208",38.9541333240699,39.4033832923797,38.3163096846956,40.2926500602404,38.5288857246603,42.6184976712486,37.176542562355,31.3142938534773,33.5315582901765,48.4031077015332,33.8091324098811,35.62267018152
"CBLL2",35.7599682625991,35.9511883509643,43.2117586677179,33.4666563127217,38.833761186631,34.3182795001114,30.8895698956197,32.3507419486745,31.0849909555922,35.7327983671203,35.6297040008179,33.3642297981408
"SGCZ",17.9013946464603,16.6195702710867,20.0055210708005,18.9227901177562,15.0076391031596,15.746899339351,15.6001015139473,13.7334839894042,17.7726237718823,13.7760186417943,17.9855931744904,16.162482961123
