"","GSM609366","GSM609367","GSM609368","GSM609369","GSM609358","GSM609359","GSM609360","GSM609361","GSM609362","GSM609363","GSM609364","GSM609365"
"PRR35",116.76185094847,135.160867215531,118.774327087517,126.072213029667,123.339113938701,112.888707874177,116.303709984219,131.344999250532,146.840807098292,135.868679349948,134.028724850791,119.049328841865
"APOBEC3D",28.2036349816052,27.2696807045407,33.9518710765086,32.0340514978969,26.2460014613828,38.3975117021958,30.0818147041031,28.283242173787,33.4311287727936,37.2894603865441,34.4431398199893,35.4542257787879
"LINC00315",59.4833984597203,71.6259437021284,118.8282951166,108.864457281037,86.9057070483079,123.407290714304,81.9760942323823,78.2761494101885,86.7438883944209,106.43723059099,131.512838186934,114.480395254264
"C4orf45",20.7521701571876,27.9992225591621,29.2389197520174,26.5177305431523,20.8198257926412,24.1179658847981,21.7205426694584,26.9877302918312,25.3749758827706,24.9354655579622,23.22402337437,22.5284471154092
"BEND2",12.6780352915851,12.6052404995329,13.0322752967159,14.687282365191,12.6444057145529,13.4532417364266,12.0595867195224,12.2482997836663,15.2701406982775,14.3226362802208,13.8116878496144,13.331200642295
"CCDC26",24.5229394094659,22.2142368714905,20.4251063196786,23.7926748789664,21.0772653369834,20.3015365386185,18.454667135534,98.7209443466623,15.9381687256485,25.5692072905228,21.8679086363293,21.3277220519872
"B3GALT5-AS1",22.7674641292854,19.4947036558441,19.7856136634442,22.7881845197588,17.7338780299945,18.3595005978158,20.9248793455886,18.9662920462142,23.0605689905068,21.1581963102706,21.2043343910177,20.1333907916013
"SPIC",11.641536396795,12.117628832892,10.1103709244187,11.4514829169138,10.7034109196575,10.6228787826925,12.6709576149633,11.6618370643145,10.380208908086,11.1226742182204,10.693667681789,10.8685574913563
"IGSF22",80.1359586114222,71.9532348738013,94.7581453072413,63.6803833638877,83.1643496103396,59.2126993175917,67.7781117588741,81.1285641473941,76.1052760553988,47.1453211402917,64.4405579781827,49.5662008414629
"DCST1",52.5513707563999,59.2106206844454,53.2266675579727,60.0973183240496,52.8009333541668,52.2010362099873,59.2481857691162,82.3485426384116,51.9583347700162,57.2273871632177,62.9432025625866,56.4851783324703
"WDFY4",47.9894135921257,48.8298564962189,54.4975917706236,60.8763830065228,43.7978868625484,55.3367579801146,49.6714662104902,39.404852041053,47.6127965388111,47.3712187357801,59.0507651358859,46.6132917503574
"CSNK1G2-AS1",52.9711481394814,62.8115126431416,73.07445560135,63.1144703547577,67.6126029509198,84.7226910898244,64.5489211107005,68.6721723546085,68.7201125397206,74.5500768189924,81.3936322511457,77.1810005752258
"C10orf91",50.1926011413544,49.1527926329297,46.979551196611,47.3191432604158,39.0510248594244,49.0334534226914,49.778071380721,46.6314202403286,45.0717639485908,60.4113748969576,43.6514405137544,41.4534249107861
"ZNF99",9.41285281324375,11.1090951188559,10.2809971738862,11.2603271811466,8.79898149676933,9.70959055008427,9.00527141503936,9.95235004522247,9.14772779669481,10.5091030741317,10.1859822908769,9.405322250283
"SIGLECL1",19.9049422134831,21.0147517830152,20.7918427116784,19.6784739766026,17.1529040195334,21.1349461441463,20.5477797836762,18.4908861443678,24.5107810478956,20.2449036666787,19.9386368653988,18.5091233992346
"LDHAL6A",48.6404210756112,32.5927183965367,41.9700446520685,43.6243829804979,29.6117060646485,36.6312810248021,39.641761674283,38.9160970405399,39.0847163335196,38.7506582428455,41.5165995977407,39.3273974009057
"MRGPRX2",29.1208068556606,35.7327571530449,43.8669189425882,56.7845170939934,31.408895998255,45.2770169794302,29.5203072691743,38.5330610895724,37.8125978888416,38.1960886744593,45.5356487077755,50.2887070392989
"KLF17",32.6380030301869,38.3415077268675,37.6526944598082,47.9819651910436,32.551427925146,40.6545867850395,32.5614532310174,39.4859014808002,37.8568739606468,43.5966827767594,47.6162469285549,42.011172767921
"CCDC105",41.7601802809244,42.0557455443395,43.4625401927938,59.5448006575729,42.8757710828084,46.9093156921211,41.6223990775955,46.0787219084157,56.4399186348492,52.2693376621757,48.0395152409535,51.5009502584907
"CCDC122",11.8848553310284,10.5403980415515,10.7854733694873,11.3020529796461,11.5752821756396,11.1905787432344,12.0955794876403,12.2603102405563,10.481686938759,11.9584187592645,12.0587962199617,12.9261234944805
"C11orf42",67.0403687792231,62.32862506792,62.0781393249602,65.1860427012835,62.7829058418387,61.6465469449062,63.5906782323296,62.40261578709,72.8430852767195,50.9095877485575,62.5348622139759,74.9843747548748
"DKFZp434L192",11.8919314831364,11.4122871206182,12.119948219228,11.4413356610954,10.5952049142788,13.0622910382484,12.7183290510726,10.1888815068098,13.297634526042,11.1408018956787,11.9993010475137,11.9249327736231
"ZNF486",61.1401265391237,52.6893000766116,52.0638120896692,52.7333252968635,52.8433305903644,63.004409012227,55.9295467989938,62.1430124391972,60.3345031988543,49.1783162780051,40.858543002182,53.0239791770007
"EXD1",11.0720008290434,12.9054742016086,13.4426946700078,13.9544876734122,11.9203354242168,12.8551780306397,11.5918579435851,12.563354423239,12.9726030581447,13.6361941170083,13.3492899522695,15.3504663660652
"NBPF4",43.3320345405539,28.0574858711016,36.5592312676846,35.8964353986005,31.8764078239288,29.6644741325835,28.772928888816,30.024179511982,26.9991916344604,27.2941782086577,31.3722027892668,29.3541279551851
"ZNF663P",26.7549364490518,20.7110441939504,21.135059972065,21.430700088704,21.3853038118855,24.8609147708268,18.8450553597988,21.6534022591908,20.282128538838,22.8120395664653,21.2328192658261,21.5957627126279
"LINC00955",13.8640287381327,12.2445939283988,13.1419484401044,13.0227603183163,11.7948908514977,12.5504267534055,12.2895226032931,13.8835357513962,12.2325007660002,12.7947397536984,12.3291764553002,13.7151425121863
"LOC162137",43.5390716418743,49.4269048656299,40.0099382232284,45.6767414087626,45.4468259935659,38.5766897095426,42.4837043575259,48.063797247669,41.6739431829819,40.7768717984114,42.0301263680494,42.0377645859705
"C10orf126",11.0118533575033,8.43282253568193,9.85879060126805,9.34768325227887,11.4277893410896,9.71974149763598,9.30030332625514,9.13803039335482,10.4192063935519,9.62127616768725,10.3662285214574,9.73060777677702
"LINC00479",49.8139137100067,52.6826714140316,55.5870793482165,49.4772088167758,41.3739763799079,43.0915891607633,47.2467851784158,50.4990767884043,55.0944234004465,49.004628789565,46.6070301947074,44.0927780439145
"C9orf62",48.6983462006764,49.2942341450029,61.8795455325623,61.0390149508917,63.1276809801633,54.0565864597878,65.1097633614997,76.7337347657306,52.5691036947269,76.830309646564,63.977580560981,55.5769268041398
"C9orf84",10.0820295092489,12.1143483507494,13.3980243789353,12.9884180996558,12.2424186214869,12.8811316996733,10.1257302128999,11.3773516742484,11.1254792655394,12.5240943757817,13.3190822318401,13.3201458842768
"SLC22A24",28.2524304428491,39.3133435704225,44.1322612517505,47.0021660684136,28.4738839168404,47.3372827533054,34.8777514688134,42.1648859193758,46.517348755387,44.9263220022168,40.8794370507945,39.6368038207353
"FMO9P",14.7754095605171,14.6364675994305,14.2694681328195,15.1743943524947,14.784806993724,13.6118545838581,14.2439168709482,15.0660795825213,14.8662061289981,15.8703565433055,15.591008972645,14.6845301963393
"C7orf33",23.0089516202871,24.2202140160343,23.7511073697756,35.2694140849215,18.4617564463003,22.7753425536032,23.0863944072324,22.515847424233,20.3307446312281,24.4880374125508,25.4423581444212,25.0171997455464
"ACER1",45.647493594628,48.2617624986255,68.5540019504288,86.7453669122875,48.5674977851725,63.134683983911,57.1757828888631,55.0758439882756,52.1840768811589,66.4414680755058,73.1559343881074,54.3811288802423
"TAAR1",11.9972561685522,11.5017487809855,11.6573900060475,11.9345546443403,9.72309759895474,13.6256916133239,9.45973552300579,10.9639725943958,10.6051359120849,11.2138187688261,12.9897689358111,11.8054678540351
"OSTCP1",12.754700026789,14.4017621345263,13.8888960589229,13.5998617532347,10.8985762665144,13.2301087651952,16.1931699395292,12.719119797526,12.6626541605047,15.9361778922331,12.9553841545508,14.1159233671224
"LINC00305",11.8192735375509,11.6754732195759,13.9090758878139,14.8147044701866,11.6511680360974,13.8237515248592,10.6986014436409,11.8116640287195,11.6035887500767,13.5273191162648,13.485141950691,14.9132924338613
"LRRC28",27.9856768215203,23.7729995631725,38.788319056525,32.1566428932138,17.909199704772,26.2466885951315,25.4063647826815,27.7754773325701,24.5107810478956,35.0975724310207,36.7674391423036,32.6407092079366
"LOC171391",72.8475653780857,85.9086189077049,119.156987248402,149.443103516633,89.3671024223794,116.863519135435,77.4780160091869,83.085687277175,95.2781482966794,124.659097592399,128.928486645111,111.093971656633
"GPHB5",54.4572981868303,57.7829448029964,57.8591935179929,56.5336378497184,59.4991148113171,60.3207085065794,54.3716612038601,61.131349184934,68.7838521371162,57.5201393187136,63.3150815894753,60.0776042630352
"DCD",40.0279579348094,44.0805150262341,35.5877077528202,40.8060566675687,34.2573250674718,52.2308431910456,36.3482377146815,42.4604487334295,45.1773285836837,41.6665129055068,35.320125546797,36.4566616956425
"ZNF564",114.874280325938,125.860483325462,82.1818605757685,75.3411290327822,101.933019149413,84.9837473831395,148.0478511138,120.936811607971,147.491468257038,54.8603802210379,86.5055890556785,129.529420265892
"SNX21",17.2437256353417,21.473593601373,19.8078286582449,17.8057282540114,21.3293401696904,25.0540388240072,18.2583715234822,23.4985109646865,22.5457249192223,16.3294698473178,18.7826511366201,17.5650732889867
"SPINK6",22.4274275790358,28.5372411839834,39.6011916674041,37.2916537053866,26.0309197455467,30.2148513663292,22.4152772533014,26.7058506056603,24.6810348442115,32.5851896830431,39.7395405278154,32.2808499287438
"ZNF121",1107.3270723015,1315.58554826534,1676.72209879917,1427.25952990871,1713.43721117886,1059.60901663427,1096.29553393966,869.932010879136,1140.19465642144,774.800877693489,910.266777756744,934.430701033576
"BRICD5",55.8177428897493,59.9405685044584,38.3812792946547,47.3798215253512,43.2813412328402,48.1985163871014,37.0181386455486,62.0424098723354,55.9723902920735,41.1132893763316,47.3798215253512,45.3145552473134
"NBR2",259.007256563266,193.690124469441,118.766458511659,144.949604827921,102.069285840878,150.740559981931,119.575252702559,238.463943259107,125.285258161685,141.477641528458,137.532333194605,135.743688196582
"FRMD4A",23.4569187108776,26.6873662641737,25.8032426860897,31.3180564526465,26.5665876058296,28.1778091488551,22.7172646570335,25.0562704198123,27.7591392367355,28.9550510238991,30.6624278510352,28.5951427195965
"ASH1L-AS1",294.585550029028,315.442354319817,473.531702903263,425.904986544176,337.511941548732,403.350117226431,436.04807560775,543.304606134807,326.17889996158,301.747648924743,395.63577660743,427.205805087577
"XG",11.8285087924823,12.1333973552832,15.0751124231618,15.6627120768388,13.0019451408713,14.2404896383747,14.9347419382066,16.0976264772335,12.4151021175054,14.4093475782274,14.3122953271791,17.3132765319789
"ZHX1-C8orf76",139.659079232292,150.76322770265,214.446669068242,144.566772158088,130.787894096871,150.374193957695,139.224971105949,198.872680371908,106.097302036877,144.124716419429,127.746096358153,151.293926567557
"MIR31HG",36.7188417158002,47.4766385659875,47.9507622122405,48.5078595602382,46.9667691265037,44.2405525389398,41.9962466823619,47.6711264164589,47.4589604269178,49.9545258455159,50.095442945726,57.3330332150858
"CCDC60",99.7266871124315,100.287639651459,144.855530932442,150.294904846864,82.9348719037831,100.551325457162,88.3195270249236,105.093287612673,102.965335675106,123.749547530177,135.517654497278,113.293478058053
"NLGN4Y",11.1085378512118,11.1801277875663,11.5680824744837,12.0504336794766,11.3741621382513,11.3256712864464,11.2063153567612,11.1433357191017,12.4886025055549,11.6242628513779,11.9751717136363,12.7316759978
"WDR78",11.3681860208366,12.6419232745313,15.2608489248788,16.4433274692592,17.9365844620236,15.953536270716,13.7162318135799,12.5371372470783,20.1624079393152,13.9659722777838,13.3308477713569,13.777216658749
"MBLAC1",119.007662207818,111.765480658897,158.765749550628,173.921447927543,104.87589774043,155.590999642574,121.924071119926,121.693112119422,124.709589695775,170.537243202705,155.080117492714,144.694023979388
"C3orf33",11.5668902664057,11.8663496795517,13.5801595834764,15.2403115150666,12.5179647350227,14.9169985506026,12.4657761995245,11.6598291342166,12.3429985542793,13.313526986888,15.0464176454238,13.5734857528896
"FAM126B",243.463277792761,239.97230433371,204.365014438138,141.39564887574,204.845696633713,206.36785687865,190.728901471682,223.775215117126,171.806506652169,118.880439631402,100.68122256242,213.36596067018
"C11orf53",80.1477546200016,61.0192476968073,77.0663633625386,75.4156206411371,81.912097761209,90.9477577110009,67.2912534638651,82.0807420750828,80.8148263452568,69.3701006165206,83.75521034224,76.0251438013653
"C5orf46",35.9212699877543,30.9685239179449,39.7351105183104,35.5635094015264,29.7690632384662,34.3566093744336,27.9999411535208,30.9685239179449,34.9398702337433,40.9444403391233,34.2913341209123,34.0985464414101
"IZUMO1",15.8050679975963,24.7266339649357,15.1710190315342,12.6463874645798,11.8335618271602,16.5230531244106,15.0893883904082,13.4988511163984,17.9192191424991,17.685302109483,17.1821195362259,16.5027737756723
"CABP4",243.141774546861,265.911379414714,156.874833758107,191.345137871518,310.91031969606,198.651531545149,263.660060576086,268.247448075775,219.754230529365,186.914382995348,170.100855896132,172.10203544982
"GRIK1-AS1",24.8417054199222,18.5813787569567,31.4311981004715,30.4958152895851,20.4189424766193,27.3493002866405,20.276802669307,28.0549865880189,28.0445359503737,29.6506780396607,26.8476149181243,27.1139337751238
"ZCCHC13",30.9820021862384,32.4224148962664,31.3269366182196,36.3525325273155,24.8084578721908,28.7121587129677,30.6967099965419,35.5288280312345,29.9389992265296,36.716365235114,36.746296495383,32.027482736967
"LINC01869",134.12357491813,132.708108111935,96.7066366984544,102.48688541877,120.386425998509,98.8291638127746,107.520428829976,112.391849663841,125.83100058592,103.156486729018,101.03766496944,87.6855393927044
"LOC101929497",32.3316028452411,18.7332135005796,15.1845529449113,13.6343538826894,18.3963202894083,13.5543773948173,19.7515697981472,24.3538072755599,16.991649113058,14.4597475634688,14.6950945563222,14.6819200092638
"BAALC-AS2",74.2318942550864,80.1630168090056,71.0468156220002,85.920331055479,60.2877817413434,83.1594848491519,64.7595640234644,76.4358697198382,72.9741238867193,99.5137520572813,63.7494830955554,52.2180650066167
"ZNF396",51.3774031666197,72.6347012103549,54.158816770331,51.3642604210122,53.8019355784457,62.589662552181,66.5011061568094,56.4858510946077,52.0054859481028,55.8314447461088,52.8485056400096,51.3757706269588
"C1orf210",19.7216248900378,16.9155564225352,14.4329579010027,15.0837304249896,16.5915632075005,14.7220099972117,16.6425716813516,16.7724907275188,16.0420319615119,15.9443524465586,14.6352778562343,16.453598872301
"C9orf43",91.0326664903853,97.1584326069997,67.0539254828745,140.044295373135,36.8711764965683,42.2906951899813,43.6646636501244,23.7258370588347,24.3745599151954,53.0900694640613,28.14679365903,47.9638091850044
"FLJ25758",43.1922810391692,48.2635896086543,57.1901904983939,54.7458096817836,47.3874326553934,52.6726524731708,54.7255615821034,58.6408637631139,57.5691033874905,58.8192651449993,62.2000326266338,53.910488640802
"FAM160B1",14.7328723360256,19.3448983113706,19.240198029599,19.7722299357041,20.076546500421,16.7923627827827,20.1273847378829,19.3862433475988,18.3996177671801,21.6537769619861,25.0149404539019,26.3863313692948
"SVOPL",66.9073625023213,71.7683053528473,109.995657139,105.437651554699,88.2762295193585,255.783719299385,135.93616685681,172.392170129144,166.906394510097,249.423917155189,506.419159687781,243.420550189973
"LOC91370",29.6814371786606,35.722137568124,36.0979459771456,39.1105717609406,32.7459856607162,34.461339199437,30.3434829403601,35.2022010645282,33.9951995693043,34.6990710514718,32.8734803036186,32.4805669061464
"LRRC18",35.9597912803482,32.2571658459942,29.9082234763154,31.6367961774288,32.7718411980812,31.9231060849291,37.4395788675203,32.7930307624555,37.5415751713724,33.1538298848546,35.413095677101,31.6132890481161
"SLCO4A1-AS1",89.0090647133019,80.1440022445167,120.421249174497,98.5568656903204,89.9557199563534,106.717452011581,84.6718964931268,82.3246994075283,102.224762796717,96.6225912667267,105.945655699306,111.169049115751
"CALHM1",47.5726448985244,42.8881453359639,43.5052585427812,49.9314373411485,60.4808361122126,49.7110853120601,48.0104569794824,46.1685032216195,55.0335765042699,48.1243651208649,46.3907691217426,42.3686883405307
"CNTNAP4",24.4047957942463,19.2564689235231,25.2616804020956,26.5627102990595,24.0272996722188,30.5961617737829,24.8891577296447,26.1898253169142,22.1970223017208,25.9622693311974,29.2094676133769,23.4868981165555
"LINC00656",71.5327532553287,69.9634754451888,93.557386444926,92.2497839335773,67.068499574786,85.5620255267751,62.0767433845186,65.4172853773638,57.1793422806601,86.2007973458687,96.100199175992,78.1735110135881
"PADI2",32.612930928545,31.397427960417,38.0441409468435,42.741607906896,32.2050063217028,35.5106459606123,32.1390829739854,39.6784922381377,33.2424644495203,39.5559266979813,41.1042668704017,34.7937193234674
"CST9",35.5522171101813,30.4891859008713,27.5111638207669,31.6804437858366,33.8556130410942,29.5603979817699,30.9344495577277,36.1413187718613,42.3099170754332,27.3905550232374,31.4800144508554,27.3488481069016
"LYG2",23.5194038286647,25.9263512248029,27.2821665106583,24.3021223923045,26.0451092755828,23.9220308240315,22.4053156273157,26.6216559489323,25.3164766926925,20.488199642352,25.5297675345873,26.0872165537848
"OSGIN2",136.590929734297,104.972495745197,142.42975658105,125.054495265953,43.409017874819,107.599494280997,109.184025530378,97.2978734782133,115.590485965744,113.692078446933,87.6496858475831,217.826616610574
"GGNBP2",97.6604129359619,105.693080908269,105.356261918217,107.267976220627,105.004079957472,118.291683147103,95.3493062110554,94.5615666847465,100.734791558942,103.056627689339,103.056627689339,103.551251674689
"WAPL",241.285084479022,237.173682205694,122.077641251734,142.416077339535,96.2305691897707,108.250079030475,195.862576270026,170.36366966161,149.988703391778,146.947896977414,159.559768261621,200.294201689942
"BEST1",28.7367772201192,25.5464874444209,31.3250366852792,33.6928605856119,29.7719151649723,47.4555202832607,28.6405076036505,32.5872414223069,31.7265819858533,31.2813166990287,30.1946486390376,26.6038787369876
"DNAJC14",41.9652197686325,33.9645068755305,62.8339507162744,41.1308930664381,28.0141547546438,46.2832767675317,30.8639967399398,35.8292826488254,40.6987687066917,69.3824749997657,52.3438219386668,44.4240236507132
"HILPDA",58.7031930888278,53.309018610385,114.850253114519,80.5930524493849,57.4585255075754,137.475409046725,57.9214801492464,60.0409751734869,57.9908153270459,93.2429429070325,119.831921724039,140.30584916194
"ZNF808",25.7593767026773,25.200707006015,17.5076209968075,19.0936356674858,25.0254530653803,30.5659922646662,25.5530922303234,26.5341290733219,30.70373468351,26.8043202479085,21.8668633422811,33.2290402419869
"OSCAR",31.9442807389448,29.1038975399214,31.7500033941574,31.5584035447452,25.0592719089053,32.0210945276023,21.874684638011,42.6636890168274,27.7669740570866,39.2318487489851,37.1290326763922,31.0473383033237
"NAALAD2",10.389944322107,10.324171714949,10.3238124814391,10.1563278326549,11.4985717063382,11.8200833689585,9.90204076747204,10.2425990840289,10.5952049142788,10.8223507537054,10.5808858183818,10.3144701401565
"PIK3AP1",24.7617914606612,25.4130148103447,37.5164910362145,27.9151760008023,23.0256155232552,23.8388827681433,24.4171918228324,27.1734844729685,21.0110183454911,28.1596803804684,21.4691529543021,26.4448483491645
"ACSM5",21.3565356182453,26.9315196466242,28.7376309134202,26.5148928451001,26.8048259637075,27.50933056073,30.1375714279983,23.8857242669244,25.9810980826888,25.6391753816048,27.742935668692,26.7004107518749
"APOBEC4",31.4423871921307,21.4188525791176,32.6359701056416,28.8933527879349,28.4118577464564,27.853457076985,26.425968031151,22.6868146024444,29.3064911870901,31.337890751656,27.8093590745689,26.712779222339
"WDR20",47.7994733597491,55.2325579326628,81.3573596498112,72.6250517793232,45.255670752026,39.4589605179988,40.2766992625795,52.0344077237654,36.776147360867,46.4870261767852,21.5911053280381,47.6680580331791
"GPR62",68.5140277716676,79.6261075834879,101.702704927598,108.685647921785,62.6030946348265,93.1239664192833,69.0895058421032,93.8344718475203,72.9010461673062,105.498376028884,95.4322877566458,89.886433310066
"MYO18B",33.1477223727915,33.0028677203484,20.3281187901186,19.1290558308885,22.332898484901,21.6691799215007,27.3422198769883,22.6990856522303,22.1808756531335,19.8042136454116,19.7192431203628,17.9037290606908
"TTC30B",17.4083355480427,13.2650769732183,13.9578776144358,13.2800354892393,11.20225628025,12.7459302865662,13.7000581156607,12.7365859502237,14.3289416944959,12.5513084229129,12.5582384169366,12.8642488702867
"LENG9",38.1227511817223,34.6590880574524,44.423087171726,50.6602908943229,47.0728800265573,43.2226757031614,44.0508903846897,43.3556737409767,47.9799331025631,47.693885132492,45.6767414087626,47.6428951157178
"LOC100287896",13.1134368556917,11.8086209275888,12.7214927463202,14.493456090795,12.6433567692315,13.63472533468,10.3869369277162,11.8087117090183,12.8619125551869,13.0537742068621,14.0374412547958,14.8478814953289
"SERPINB8",94.2607293334622,71.0113971007452,114.857563124777,137.223279523992,77.8134665328345,107.07938508078,73.7832068324947,66.9476935847196,70.2719310116057,103.757404946377,98.9958154023431,141.912417777944
"ZNF57",30.4290172599616,44.024334243438,66.6266225055229,78.1091956472365,29.1069574029977,63.7630902726324,49.594175338867,95.5621792479944,73.9289325246948,42.0352020911804,119.312916863683,111.835804719216
"PALM2",29.2295762298015,22.7426778011868,15.4425663047656,14.0522364375609,15.2163191196384,14.250248791169,20.1073409891722,15.8692845484783,17.9758199223317,14.9782156383146,13.6447200510053,13.4064311260771
"RPRML",66.5000239459318,79.4291669866005,55.7094466510727,54.2154953280017,61.6365076346856,55.5873743734187,71.1776737541855,66.4104059819318,61.5251925647545,56.5607889927849,54.2758698422535,53.949945530023
"NEK4",45.7266338038756,57.1266115789632,52.4828128106718,63.4221323597135,95.8506519744186,66.1769487917619,46.6494347509173,51.0314922093064,39.9490903246401,78.9762162592279,53.5844981437773,55.9721093629447
"C17orf47",24.5906919167727,23.64402147604,26.7049582381816,23.8015338090364,21.237622428155,29.1068305403246,20.6859542499846,22.9709797941431,20.0988959783799,29.6896674321382,25.8056275520916,33.6729752923097
"FAM151A",27.4484021850585,35.5757201738415,37.7859911509601,48.3566448897869,27.2619580651343,34.7376804831162,37.3999434085887,31.8612208803824,35.4505801671812,50.6086808188602,37.2999708784572,31.0685436705864
"HNRNPDL",1851.25877680553,1880.82488885739,2138.31277670232,1962.70656083982,623.747538536037,1901.58152964046,1551.68262580873,1315.33033377711,1057.76282307222,2143.31275502276,2698.39725402672,2523.22630449895
"SCARA5",45.1665686242852,35.8866357343528,43.9783241378843,42.0756359165729,38.3294399961157,36.4831242862064,40.2667068102223,57.0294935970752,39.5000828997997,41.4676112272974,39.9159247523752,37.5279500084687
"OR2L13",9.98942240604362,11.4203244820013,10.4147249818155,12.5330111629883,11.8453218782641,12.7262693907159,13.6714390376303,10.7667200631013,11.8418550041362,12.5328545681145,11.1657210334928,10.8913936324467
"CALHM3",41.3564604566299,51.6474813866066,45.5038163071115,50.8932147435303,34.9836963201643,40.5763101799299,46.409902483261,43.3714502926819,34.7516543318928,47.1820417229447,39.8707292810658,43.6269006183777
"GLYATL2",36.6393778489285,41.9738994128883,51.2159581493866,43.685402595713,40.2643305866281,42.1137974865957,36.2360205049336,36.3512698695333,38.8413875858101,46.3384126000129,51.0495258413485,50.1797354953472
"SLC6A11",11.5340176253001,13.2438141079026,11.5725769939654,13.5673253396021,12.543283692265,11.0547550705074,11.6963331453726,11.7058930446855,12.3260671188324,12.0742656523343,11.6306716491761,12.1703728851063
"CLCNKB",64.1851404731185,77.9855195884981,91.584445127096,87.7107492763854,81.8843148334157,63.5889143113451,72.985978797473,80.7742670306403,89.7666226827167,89.8846726013546,86.5649954027658,80.5500935304326
"UBE2DNL",21.096447702942,23.5150491249531,25.2842688803284,29.7748627137783,25.5278605024451,30.5926328133972,25.7907722659853,26.8859330930616,23.8926808888391,23.4262066691724,26.0235204811391,22.7940559981992
"EFCAB13",14.7872488028555,13.8132550683519,18.7061999945407,20.227933309801,18.3019688893035,20.6621045490009,15.5256867641213,14.2622625656668,14.993870709515,21.0780515698028,18.9000735942778,21.4317330005374
"WFIKKN2",26.7623382878344,37.8638291938093,55.4208420572954,45.6753006161453,37.6279289707022,41.5308539099065,36.4579054980038,42.027442045894,36.9823259062998,42.0377645859705,48.4620043287923,46.0701438970773
"KLHL30-AS1",49.879638975805,49.4326148842054,46.0693104431282,39.3323693073609,48.4035205083703,35.0885291102901,47.1740887236704,64.5653159096779,42.6097239548542,40.1813190854671,41.0959327260999,33.1408097237694
"CASS4",20.5725558585238,19.3887863903362,17.7279827673169,17.1002392626509,34.6133905665391,21.4265347801287,19.8775241260896,22.3010640200059,26.1808200905895,16.1271801043772,14.8125036048472,17.3249210274758
"SYT16",11.7401300278692,9.98668559231801,9.12731717497876,12.0295313536615,9.80349825042225,9.43620945923928,10.5445392063909,9.89219771424631,11.8975888967771,10.8271972182543,11.041099849761,11.0496406057599
"RAB39A",49.5627646405634,57.5042157219453,44.9988480666274,48.3953425296161,48.3953425296161,40.7094679141521,56.1192918854526,55.0252798749802,55.7298260417492,47.038657871039,49.6286096205493,48.3190066266945
"FNDC9",15.3478012017091,16.7218204922452,21.9787563993305,19.3101964588611,16.7088334490722,18.8246732191217,16.5124387964143,18.1542171856686,23.9890461937906,19.1663506350916,22.1574063112051,20.0753282610234
"TRIM72",65.6994310543115,62.1566167774799,69.0921628336855,75.4779035213163,72.0511968377487,69.8238906362898,62.277600170578,71.3864645774729,78.9222895280126,112.509032893896,74.4197143101749,91.2107508364393
"CLDN19",253.548905064134,230.656211175455,245.96160910683,294.990674858168,190.595263906358,206.070051694306,215.37827623449,232.561239237621,233.981094727642,273.703755710808,234.183008580337,213.514898123507
"LOC389199",65.9379018984765,68.4571652613707,45.2234369822567,38.2360681453012,57.6414276823253,47.887417895761,53.5318265751273,58.5397246205122,75.7784140921159,41.8784243598059,45.3771339123957,47.6915506374979
"CLDN20",28.9603297638389,23.3174980396959,26.3554470565178,25.0344034770904,27.7513599870769,26.6563851515553,22.8170159085196,24.9607997132763,24.8799449980181,25.4292376390987,25.8488872100123,26.4858562031498
"ITGA11",99.1623687341134,105.772224049441,87.9258641588883,84.6191819795595,87.9041035565465,86.2494966406535,74.5362535535139,107.010899625692,107.820942678931,88.0192960832282,85.2000795877245,86.3378333694901
"CIDECP",80.0944195187002,80.0229967773722,116.771482471212,116.680047383603,50.9112729118254,114.8580669978,96.0781412840917,59.0780212746798,79.4384354514998,126.343869778609,123.27860563767,139.391404628638
"VWA5B2",35.0931907842084,31.4493761924765,35.78799731146,39.7867912158175,40.6935094453564,38.1167604381954,32.8821008456792,41.9915825678316,38.0336572352491,40.0099382232284,35.2635225575586,33.7535698349229
"HMGCLL1",38.4352923513182,26.7487422653298,26.0200043115569,32.9353301743634,25.8713837037394,27.3867971973954,27.5431852225663,28.6696900405737,29.1220668309402,23.5310950549751,30.1946486390376,28.0828585749501
"S100Z",43.5059113248109,56.8730081184063,43.8609370461242,44.4394073264435,39.6107892967314,41.4009000514611,39.8322335101621,153.32365222987,46.8351429357024,124.695257208982,43.8129810091612,43.9711626646196
"LOC101927746",16.7708124638246,13.7415939546573,14.426173751473,13.9131810588405,13.3580092199843,12.89993912989,12.2540359262571,14.1042556225964,13.8745177781005,12.8085133454154,17.8954403720132,13.6215093982027
"LINC01580",37.0204978621961,47.426053985612,37.4942482770606,34.5929119886852,35.4570930350048,39.2736777183598,37.6996537734121,34.6987864745422,38.5898845329287,37.6887854582238,35.5976917034086,37.4714034989725
"HYDIN",15.2478043010286,16.2694754815898,15.9639602326651,17.1330290442181,19.4320012125845,16.8059678238497,14.7574392425017,16.5867064620353,16.7479483514915,17.9470545884604,16.1305520741412,14.8044031982019
"PLA2G4D",27.9245591559694,29.091003878309,31.7362803735347,27.910029535321,31.204535126324,28.8387619939796,30.1535656844554,25.6480719204821,27.2694727655064,34.0460245056723,31.6613396114468,28.1697611477983
