"","GSM368649","GSM368650","GSM368651","GSM368652","GSM368653","GSM368654","GSM368655","GSM368656","GSM368657","GSM368658","GSM368659","GSM368660","GSM368639","GSM368640","GSM368641","GSM368642","GSM368643","GSM368644","GSM368645","GSM368646","GSM368648"
"LINC02204",44.1151494434881,37.3114556302926,39.9415958685676,49.9766005633,40.6508936001185,39.9025090692497,42.3026898003754,36.2432878628841,38.5796462703208,32.7836422265709,32.3531126693568,39.3472508911987,37.3058772100133,36.7610668385509,41.9694389667193,52.7500825190986,36.1295463827023,35.8481712862352,44.8109381137371,46.1914136362551,40.534118154907
"PRICKLE2-AS3",21.1752908149744,18.6472228581825,19.0523306260094,20.715343198737,18.9706317859734,17.5232691258106,22.6534157908377,19.8916537717214,19.3338525245881,20.1000585095809,20.5164068500046,20.1931501618221,18.4633715402783,20.7462512362938,19.0527435230017,24.8107362770317,23.2794018702582,19.4861724900759,21.8236847827134,18.344614373496,18.6486985886589
"LINC01722",36.2382519144649,32.196182991554,30.5975537244404,29.6323118568636,32.9117290292869,29.5781072399077,31.3349638905004,29.1056025142213,29.7755884379831,28.7566014880834,31.0574573050418,31.3394821493312,31.0574573050418,30.6779923365243,30.5871349355376,31.2934987630611,32.2848313626109,31.0574573050418,30.1929293169751,31.6082224979828,28.712548147086
"TTLL7-IT1",62.972711641596,52.7052934841572,49.5983173182637,54.8407267295023,56.7344990144321,46.8918084851931,68.7740225451479,62.5062823357818,60.3725937547918,66.9986509541484,61.7945616934227,60.8025735395613,56.1964232938773,61.2021484624496,55.737422990695,57.2776487012147,67.3341380400565,56.2080717575295,47.7294081027148,52.1800912161391,44.9316105148844
"LOC101929662",45.8859746379281,41.2082789622051,42.6061245389664,39.6973857863475,37.7456257351384,38.0320145075895,49.8061412693856,56.7207203438927,40.8744532860191,42.9938651605731,44.6614504784881,42.6061245389664,44.7381676609523,43.331016597313,53.0829739212761,40.6844086254617,47.9698502352614,44.0632331033005,36.9424519173743,37.4415809791388,36.511958983531
"LINC00326",38.1966563494457,35.2340378393154,32.6374810360916,34.0311052199918,35.7077259577526,36.0032037153057,36.2060034236449,38.0153247191481,36.7295932047762,41.0303050203033,33.9171568205434,39.986729935995,32.3877236529765,35.1719422984621,35.0320542254506,39.3081867991931,37.7960503873883,38.2902840943362,32.8277151630792,32.5024875142237,26.6849695934539
"LOC101927829",20.2766556962115,20.6725325102633,20.1016005984277,19.719685404479,20.9851335025312,20.2766556962115,20.5856792377707,21.3383487888665,18.7645914691771,20.3398218603598,20.2513523436313,20.7608073425055,21.684102197866,20.2766556962115,18.8964095217631,19.9674686666555,22.8487737441687,26.7384347938415,18.5496140261733,19.6756512160921,19.0152372534109
"LINC00895",19.0106635151442,22.5833239091803,18.8816479678454,20.5387726585644,19.0769034076904,19.3212968138877,19.5065881074848,23.3256209723963,20.2428155883899,21.5308133701924,19.8870605657184,22.9182874226069,27.2067344082775,20.5622645729132,20.5387726585644,22.6313431930486,19.2354353654299,27.9549308401587,18.267692258793,16.8209748656675,18.3557447517432
"LOC101928196",23.2643318427294,23.2281348952942,23.0787995941347,22.5100672204545,23.6491250326059,23.2103505929343,22.6001163630968,23.7589257454734,23.2281348952942,24.4863824242462,24.8478755622195,21.7206859103398,21.734905388169,24.5200522612045,21.6386595263418,26.2481028066098,21.8542175676098,21.955307192685,25.1662560021323,23.2281348952942,21.2043134709642
"CD81-AS1",73.4044742031227,80.8205405302022,76.8766844766514,74.4367742093724,82.4758010465451,77.1703153860973,79.0194765623025,75.9928414691581,71.8457974231806,82.4289484585202,79.0194765623025,71.4883643289678,89.5187466324694,80.2247792888474,86.7962677792097,74.3920633442023,76.9182527677327,102.275311429951,82.0933969060598,74.4792189168719,95.7938948468044
"LOC101927636",19.1509988783412,19.4260769792435,19.6575419235766,18.5931267130863,18.6437681674141,17.979321255764,18.5391124426988,19.7407756514717,18.79787442776,19.6487292789635,19.3099397533162,18.4360282443276,19.8372478211158,19.9509371490429,19.8372478211158,20.238877848999,21.2108315455189,20.5041322672951,20.066687167474,19.3099397533162,19.3099397533162
"LINC01647",58.1774177095499,73.0923590689161,68.2093980704441,58.6579006772632,54.5377710971537,62.4739317636451,63.3572301855535,72.8648406522984,62.610169593386,61.2240476109877,59.7798842070069,68.7464077083051,66.7445384584625,73.536664061996,66.8436540695991,65.1485409847239,63.9811280532239,76.7628396685535,56.1785621950533,48.6824075286993,54.3710797241897
"LOC101929224",23.5643589635854,22.4095570838032,21.8577720852651,21.0958024975053,26.6443956116394,21.3610940732999,19.7309217437622,21.35806993851,22.6851852264339,20.0985608744255,20.7831097122637,27.8303787004288,18.1955285439273,21.1127548536483,19.7023181338096,20.1644289490412,20.778486194941,20.1565143246783,29.6300081118839,19.3685366937725,28.3448224592568
"LINC01393",20.7967018102663,20.1879522292102,18.8009059622171,17.0368744975559,22.4723019127649,18.8686070001616,18.8529793426988,19.0523306260094,18.4023262822966,19.1241579007732,19.0100637460928,18.0537626277448,20.2832433641606,19.6924552755279,20.5387726585644,19.4790176729401,22.8850242185612,22.4208516926303,19.9059153070793,19.4288493085742,20.2023403989308
"LINC02065",59.2017081093531,80.923823710295,64.5242199770004,58.0750123053536,62.9958711641157,55.4013827496176,66.9093198956758,72.2174953778894,79.8641074038935,74.5020319135302,62.2440887336671,64.8210022646085,68.504344031309,77.9139541690803,61.8737255500767,77.1371766261974,78.0310423190067,77.8605048054284,55.6938532985509,59.1052818740995,68.4712112940074
"LY6E-DT",143.775131131417,145.688458743035,130.494854972067,104.057696229694,105.455895407409,131.807291668332,145.274623296151,156.166814287774,135.092778444085,130.576550973294,158.641861848516,142.540644131664,139.249552353022,143.514769306048,130.494854972067,119.956070819085,125.065692029048,123.72728835598,113.404406747936,107.72076285637,117.782443455649
"LINC01981",19.726340294325,20.3065651425472,19.6463966576373,19.506705731558,18.599532751624,17.6592746261168,19.45217769682,18.5103639304509,19.7166509631527,19.7166509631527,19.1647470970666,19.7166509631527,20.0942106845706,20.8008316013893,19.4584187681016,19.7166509631527,21.1002224863031,19.7856192447293,22.0138114569939,21.1518758171856,19.7166509631527
"SIGLEC16",72.93279309946,75.6640580533166,61.5102858509803,71.4392550568686,71.0884234630116,68.5535416651427,70.4430814632791,69.9426643931047,81.5123766934513,66.6347398873895,70.0459907592132,74.3653778066503,86.4434823068267,94.418535930911,63.7909419797764,61.2423441414282,85.5172186912262,66.0226062533671,63.5056584855123,125.065692029048,134.221620780641
"LINC01592",18.8847127370797,17.6966648399125,17.3050582549721,17.041190954421,17.8781572652813,17.2796660926987,18.7872751618686,16.8209748656675,16.7536654166481,17.5911728973758,18.2341573428078,17.9388492190592,17.4133088011515,17.4471435205919,17.1601058738937,18.9498649411475,20.3831876686251,17.8459153048048,17.1206452916445,18.9470557859982,18.314682091439
"LOC105370746",71.3183229103242,83.2467538930913,80.2753238025809,80.4954877155138,87.3574111632959,70.9006523961649,70.0355728152949,69.6945832720734,72.6521017272344,71.1027042462035,76.047912647067,67.8027885928901,79.6976094047207,75.4567355398363,74.6475733433515,84.070449646151,75.023946315142,82.0218594105863,74.2487483713135,77.2705464786809,81.3115867386582
"CSPG4P5",97.6153156012535,82.1523029009312,87.3268693956653,75.8748543993034,90.7694732789587,84.1620957119742,94.3701437828917,91.4152945482479,83.290090441917,76.4970281822768,90.6216134235043,78.7754431952168,69.0354862045031,88.8809430140227,78.6447302397442,86.6000727157372,94.7014460429342,75.3418605241811,69.385730353421,73.2033165712788,70.2361477212078
"PHF2P1",18.3264721091341,18.4254778723337,19.3647145471072,17.0925708908127,19.3819965229119,17.9677578487338,18.3625419995346,19.1465937745243,18.5210299885334,18.0291862176413,18.6227012995023,18.3625419995346,17.6339739053651,18.5564278959061,18.3625419995346,20.1292870376844,18.1171837826967,18.3625419995346,16.6010114927576,17.3357739781701,17.2367100479228
"MIR4296",22.8151099054704,21.8438011328841,22.6483794919535,19.3418124724249,20.3489641741703,22.9256957970058,22.9552423447315,25.7360265048769,22.5763863742867,20.9537163816512,24.9404955796038,20.8872568601909,22.7256465345,27.7078022680697,23.731102432685,20.4384583307604,24.6477881971081,21.6954066830266,20.764303841726,22.6483794919535,21.4209755174303
"LOC101927647",31.3481509212168,24.2543256842739,25.0021550190013,26.3890960615235,29.3369494555497,23.7759738584309,27.3416494632473,30.7893502583529,29.2859514720357,25.3225551329051,25.8716243581452,26.7170913615542,22.260090379988,26.3233372082509,25.8711290315263,26.0996694718719,28.3126864717587,23.4899353993429,24.6112483502541,26.467409340418,26.3891672794255
"C1orf167",86.0217056182764,103.199738275198,102.740401663971,83.8264154564435,83.8448902936749,81.4198668618532,92.5997559136939,89.8081731696483,75.9871517805773,90.2766732447668,99.6849428723869,75.6808488507733,81.6344355652807,80.2245161628465,77.5568328873446,80.235964275049,83.109032398085,108.628048125213,99.0632653022192,84.3812815888747,86.0217056182764
"LOC284798",77.186039313344,73.8510712828164,94.866066082827,77.3399767678876,79.6507345766599,75.95879015967,83.6680013473793,104.680093780188,83.5804341811226,85.3258281749154,91.2514901321235,94.86642862109,101.912146216712,90.9889182007455,79.8688617208099,83.2989291071791,79.8526469547495,86.9705344747734,70.0346679297215,82.1918691161956,64.9525474413581
"LOC100505635",68.5303220662151,64.9693819594004,60.1724019522092,61.9555345480377,66.9078488662477,65.5127764858358,59.7929390482651,80.2140982741749,66.2088959775514,68.1176240948623,65.8752950816978,59.2373598196861,80.9414660713511,73.9312075950508,82.4594817858897,70.1479619270077,80.8424782122573,73.1455957016712,65.1560485427798,56.2965481856905,54.3456055831035
"LINC00838",38.5912424858861,40.7403368149403,37.5818896932804,32.685012434921,36.4562594136466,39.3361048112984,37.1600542794815,36.829896474834,33.8819657469932,36.1239793682801,39.534105319092,33.5980237101515,36.1907513271667,32.2214357413715,34.1862561801328,36.4457425097129,37.8186936649928,35.0414227114549,30.5486164306211,32.7582801216199,34.4503700374978
"C14orf39",12.712129325816,11.686145631343,12.7731748984931,11.4188131767714,12.1806794156106,11.4795827154393,12.3307361549792,12.8977464182196,11.999845134283,13.5146222341413,12.0363080760541,13.0537811545022,12.2044345169272,11.7457097600176,12.0269468133536,14.3868123340789,12.2682052760461,12.5099765256786,12.1124831011731,11.7061979852196,12.0775520111754
"TRIM64EP",18.8076594921656,19.0903430681733,16.7731359728177,15.9104108812609,16.4844413136556,17.4482307383053,18.6832225203983,20.2822984807582,18.5103335155431,19.5237185077206,18.7115133548938,17.9269930059271,18.0871869093744,18.1305361371703,17.6525423372737,17.9336082781985,18.2226356292286,20.246144453344,16.7320245286222,15.7314340504812,17.2946743439632
"DOCK4-AS1",26.0777768381034,21.1123188500844,20.3782703525622,19.7391147457755,22.2404776509308,19.9280920776947,25.6272611394118,23.3382898909167,25.3723829997792,21.8381222717882,22.3347324946546,21.8381222717882,21.2177453108454,20.4682497134043,21.5234785296033,22.2249296683668,28.6493045788103,18.5149962586957,22.928887561376,20.2923187186626,20.5387726585644
"LOC101927495",30.9356277040878,33.9911700135253,31.2343192425488,31.4476016860525,30.0963978442077,27.646608001362,31.2968654979747,30.899575240305,29.3984512245348,28.4163478804154,29.6752277825621,29.2467298580798,30.66171982525,25.5653056320033,31.3636950512257,37.3807350567598,31.6359594193954,24.0632177909233,30.0963978442077,29.7382101951431,30.0293457780549
"LOC284898",106.214070840629,98.9315389205885,95.7995401642552,96.7947809508816,93.7982214611826,101.557209952094,110.613561915388,94.6907926346625,96.1006407303315,98.3827853389118,110.334026311677,99.1975291238616,99.3681904998696,103.198832525973,100.417317773096,87.7134539578589,106.909284301726,98.5610614393877,80.9340433013222,82.7181256460058,89.1552042210909
"LINC00163",98.1058016153085,105.378228681734,110.569506328605,102.413511501039,97.4147356756689,99.4192012104546,91.5149348594649,102.836033056297,92.311619799494,90.9344740695917,97.7052713926079,97.2835140863662,96.7280813685758,97.7052713926079,94.2432951101548,95.555710741159,106.673961517125,95.6877822384315,93.412170706923,100.409888269706,97.9702399498657
"LIPC-AS1",24.972884797475,27.403855620432,22.1022107459287,22.7340615081805,24.1717612477657,28.2146151408372,26.011163479011,23.3564866986844,23.2455884366728,27.5887603178725,24.703118249685,25.9063222233662,23.444746435927,25.5356007775697,24.4793170240341,24.2026020589845,26.5357878961827,24.9663403294402,23.2053194882587,22.7032353054994,21.8381222717882
"P4HA3-AS1",81.2730583374775,75.8021366830201,70.0748875790904,72.9764426161636,67.0312176857815,78.5390198660788,90.5105040271919,82.2997235024712,82.5605202128057,75.8021366830201,85.1993167357607,75.2378441147569,72.7980189583574,75.3154577121933,73.365562639744,75.8021366830201,71.6481994518538,75.8021366830201,71.2736695347487,79.1329001975852,71.2923961814055
"LINC01788",54.6727264737422,36.751405460022,30.7308087846019,34.5598474354352,39.1984517660948,53.5910551190103,59.9043787759817,53.4681899914021,79.9144579249679,60.8142843101784,87.7918734926734,61.8628016568765,23.5834578905548,24.7434711779553,26.3767215199852,26.8469102029489,29.0995637343963,27.5810630364976,30.7834035569191,28.6475220288573,30.0187013184318
"LINC02085",17.9690725326529,19.4870730636528,19.3678355519364,20.0107442877141,19.9909001595588,16.4858471269157,18.5767249318801,19.8116297940357,18.9020562474352,18.9020562474352,20.882446678185,18.9856186026885,20.8093154340377,18.8060201440595,18.9020562474352,18.9020562474352,19.9612933652745,20.7977853047978,18.5888351256392,18.0506285145734,16.5795828146458
"LOC101927159",109.997691896839,90.7558824033849,102.910904077275,92.8539923305669,100.691517404796,99.4763270137756,108.401253258933,110.851155977339,96.0942746381946,106.208214621358,104.682349275196,99.2947599140239,94.5503729123842,102.643432989279,110.098537080916,95.5512077950241,100.691517404796,104.843750127286,101.560344589681,82.0627380140261,96.8498004884827
"PPP4R3C",14.1864780776161,13.0555762824312,13.9208531879892,13.4152491967489,13.0945294060137,13.4152491967489,13.6978260121541,13.6868071351033,13.0665079932156,13.5261373963208,13.0178234258999,13.7171941841258,14.0296348832183,12.9836617344304,14.7695489360998,14.6512457354673,13.4229479051496,15.5040295086851,12.4566271344672,12.8859124242504,11.8639534460154
"LOC101927815",59.2798346454613,51.4443676270364,53.6808527724234,54.9378423371202,53.2797887791149,53.2797887791149,59.5378962702044,55.4543716857229,55.222918261709,52.0048569708142,51.6678223035153,60.8191674945874,53.0442096467026,55.1657513174761,48.4445750493738,57.8062600404728,51.4636493003852,56.9574534693764,45.3732778004292,49.329960956419,48.6840952316555
"LOC101929172",113.550872612063,108.63592467556,108.154064395369,83.0537578409751,100.338874067917,87.2025072257026,106.799971327649,103.02348140361,104.708818252994,85.469503415234,99.4176505285262,93.9585579339392,103.752193808055,99.5675187972679,93.2242759028356,115.883699800178,104.552691433705,101.923750085447,98.6478042641929,81.7292501875628,98.6479442667988
"GLYATL1",14.5817347935968,14.5817347935968,14.8514430361286,14.0328273681027,14.1183322475338,15.0708882690434,14.6454950758286,14.7328355445406,15.5752128927798,14.3736776132909,16.7450782019336,14.7001936698858,16.565744155959,14.3233652816544,12.7665189648239,14.6858882444019,15.3200956587956,14.9871104692882,12.9100807906197,14.5054701104632,13.7456828656729
"LINC01359",184.425798344759,149.873326628219,170.492407260299,182.026874475423,201.228726481973,154.486382620263,206.385677178411,164.872241774965,172.124739390551,149.889380438852,152.234878510159,175.329146076602,163.580257552711,180.142020242763,166.878624321253,219.867944288681,220.241560194646,176.371572499007,148.818477093307,141.442974047989,174.826442860197
"LOC101928833",38.5213435710995,34.4084250773925,33.0595179147724,27.7513511599895,30.8817012470141,33.2638992157887,38.2916815160875,37.6105491307737,37.49634845675,32.7533416216081,35.4109970921297,37.2372710317021,32.9169044879628,33.4139874929789,33.13210238624,36.7880210869836,38.8308065326948,35.8357795499099,31.8571493268627,37.2703051233172,31.1025172140973
"LINC01494",52.5496536631704,54.9926355225661,53.4275000459822,48.2355262568802,50.6761487927066,51.1982102381021,51.3333113055524,60.3712746236867,50.5313480956312,50.1438415494197,61.2667967736583,53.0001117571294,55.2138444746438,54.9122770671097,56.0396041638427,49.1262959221894,50.9996066583884,60.070448853305,49.9650341857345,40.0537430070177,46.941795165768
"CHL1-AS1",43.4841160986051,44.2261079011557,40.1781937171668,44.2346264515564,40.7546470756255,40.2160549482487,46.760242496855,43.6644974832777,42.0943959692379,42.5746704032193,43.8109219360133,44.6784702314918,42.4436422429419,43.724888963941,42.8153079871963,44.1575323404595,41.4818615776374,44.1196320616594,38.479209869436,42.5038289908281,42.8153079871963
"ZNF90",22.5487700192349,24.1668276421386,25.8930878322453,24.3391385568763,22.9905410354673,24.1275825521707,25.0912553079014,24.0478289598346,21.0194686649703,24.3596680969599,22.5808851690322,25.4639720272303,27.4556335470596,25.3647443622786,23.6815644408515,23.3275070689622,24.9109444401663,24.80648176314,19.1637335630873,21.9291368701381,22.7332709443013
"LOC101928298",17.7740654259798,18.7810731540447,18.9519731066738,17.4693766143478,18.8959204222642,17.7740654259798,18.7702848517453,19.7822866517484,18.6176109100737,17.057991901596,17.0138941593779,17.7740654259798,19.8844409073031,17.4635526837506,17.100057578999,17.0482637582815,18.3949323527753,19.1820113160469,15.2655708034196,16.3161063358984,14.7679287758274
"LINC01526",58.1932040822602,60.0964092931571,54.1599761166591,53.0944348477143,53.2535467351915,46.5791591931007,54.9759554465029,51.2857027487169,53.2535467351915,53.2535467351915,52.9095601989081,45.5999505016599,49.7747207725143,55.3216664658534,56.6349932730398,47.8837296119259,56.455770458822,60.2751945782189,46.5142399256034,51.7865019519221,60.9731507875972
"DEFB122",27.9818268315221,26.8735339149519,26.6959960378452,25.8586426463486,24.7896652041685,26.5811509024655,30.1298900530272,25.6421584762672,24.9870647127066,27.6395045264602,29.5191099817648,27.5119413621565,27.4993028245636,28.523517254696,28.434053970064,24.8107362770317,29.4888893363789,30.3725357108283,25.2452706711941,24.5214888776229,26.4278516010649
"LINC00555",44.3439708450299,51.9892421558265,54.3278396276363,43.7611867319985,49.040569362553,46.2005778250024,51.2096029783513,57.7666973466312,49.2771898640531,46.3326545150409,50.6468020005736,47.6738926602454,45.866563499491,47.6738926602454,42.3987650132065,49.6670207240643,52.9775752268198,39.494902874808,43.9826307520386,42.9663948473271,44.1226257045883
"LOC101928739",17.44562809056,17.039257628653,17.026186683522,14.916650063283,16.8906003441993,16.354069597795,16.8100852158385,18.8147337132174,15.9111074702145,17.5274935725749,15.9003103025863,19.2701978465681,18.9426612430034,17.026186683522,16.292523469809,17.026186683522,19.9755518252068,17.5294046420885,15.2484636801005,15.8000290037649,16.5434213914005
"DCAF4L1",22.4454310436558,21.8843724469471,21.4684843507911,22.7431645092417,19.8535732651161,18.6638832119321,21.8761405560901,21.2251526203007,19.6007680761144,22.0604526370471,21.6758452299252,20.2982806845423,20.0423104342951,21.076394432014,20.2400683784864,20.8448625102797,21.6449102581813,20.8429840452975,16.8471221396174,19.0937185789073,20.8448625102797
"ZNF491",108.223945482343,104.417082752398,107.384249519938,99.823523466524,110.639598382547,105.620645041176,104.721226192505,101.552787654081,121.12210765455,92.6746900648534,120.738496286678,99.2105785706506,113.272302316104,100.103694883107,109.843108895358,105.637231080363,91.5342359260432,100.548983761182,115.017796991224,115.355637848388,113.188780235859
"LINC01107",113.367643808632,98.4651845608179,88.5628421322899,79.3334711060057,75.322172884019,78.9553690105129,95.3976802176294,96.20255004452,88.9724530505323,90.8490791245174,98.3723167397239,90.0748928428543,97.8651525419533,91.5276498407084,83.4811133183711,99.4831626031779,132.589093017635,89.6785074044876,76.1280913889566,96.3919937255208,78.5620453250775
"LOC646383",32.2948028843034,34.7547128990062,32.6247010050278,30.7654545404893,30.2273161589157,30.4625902864838,33.0023787171664,38.7965323445425,32.1597281759931,29.7884919109414,36.1560975529988,27.942372861445,33.5048098617593,32.8757077454039,29.5172352590429,37.1462707889934,36.3701888061632,34.4699355235161,33.5921453500983,30.9526442792994,27.0930289023347
"LINC00951",103.265496979948,99.7581630358581,112.226146250157,100.409888269706,100.409888269706,92.0087699060084,106.774137052583,102.56284951564,100.409888269706,100.409888269706,95.8014409056526,104.207384262106,100.409888269706,102.813713716996,92.8804771917744,105.067198568788,112.120917087374,113.881446515169,98.6699283769053,98.8858227626389,96.7609703982073
"LINC02297",11.3864920901182,11.4822859269317,11.2941471107881,11.5357801034647,11.5347556361002,11.8529784649671,11.6230252781889,11.387089592011,11.8070911186096,11.4604743924946,11.597921044479,12.3866671057915,12.0398024346209,11.911380266512,11.6813491917405,11.135955490318,12.5283942891626,11.4934050926933,11.4857419827491,10.9796516399914,11.6062142722498
"ZNF578",73.8115428335024,51.53374903983,60.593132671262,57.5558724833841,58.4959428412658,63.767814677795,55.1539965587217,73.5488585178979,55.7466614872553,86.2419402296318,61.7189675992287,60.8354361182666,48.710128009129,57.5558724833841,57.5558724833841,58.5001234622851,60.1688598891591,58.7921403921311,56.5791409813816,45.8545221499965,42.8992287823626
"LOC574538",26.1053000476777,32.8427689532845,24.1224559224632,23.1150381827012,26.1104232453285,24.4071547202896,24.6378328399289,24.4071547202896,26.0718323890087,24.4071547202896,26.6489185581743,24.4071547202896,22.965582140189,25.8103670657277,23.6037056755471,24.4071547202896,22.1812616522438,22.0809994052734,27.2850222087928,23.454728103567,24.4071547202896
"SLC7A11-AS1",161.734368014933,96.8984927589349,119.165073028651,116.251633716346,127.566592032179,118.212967523023,131.528722561242,104.763719940395,111.286349219236,116.416681895274,140.4198463745,118.091259269038,116.416681895274,123.679711124924,126.927671263373,110.140686884041,164.320233646167,107.195869920954,116.200696182743,106.246320699629,94.3326335674042
"LOC100507156",224.537420100813,173.724482333078,183.141790746636,194.04075125741,195.04497366284,195.385375343585,201.378205569851,195.898232446943,193.584198571084,191.530861732518,202.031492397755,182.620931882254,218.537213714428,198.938107700679,174.662149426453,178.517289666385,190.469011361133,185.998276415068,199.708672768197,187.803770310628,171.055944258786
"LOC339685",65.0868784449036,64.4427423973527,72.4720382904017,59.3842781305538,69.0908380105576,60.9875831181284,67.2350451897309,78.4558704977789,63.6966632069659,60.2219261316731,69.5785109460363,66.2473492171148,66.2473492171148,71.2017298506109,68.7911692610612,73.9788950621523,69.0746199891406,71.4222994531076,59.4020021714867,61.4283979401181,63.1128353802262
"LOC105377468",42.1429487188184,43.4160676519405,39.614017576777,40.9111834418655,39.984698853777,38.6891376020119,39.2647082114633,44.363896592215,42.2377487908455,39.0211936474969,37.9889201968239,41.7446132446666,41.3138762471901,43.1015563495038,39.3897429528107,40.9504856068268,41.0062476641425,41.6667435642659,38.5709122377054,41.5711815519049,42.8515513748369
"LOC101927914",64.5930451499178,81.5705441098907,81.7450121150895,60.7587250049734,67.8402552981413,68.6545472748686,80.3892740090825,63.2354582951278,71.3889634017843,71.3889634017843,71.7603047944379,59.0323135961958,81.0195661871364,78.5810481741786,83.3389608249091,80.2789791072802,82.6507961181546,72.3950988257233,63.9499400964319,61.2554241826824,70.8899417830987
"CNGA4",57.3817615653169,63.3307650543575,47.8934274409642,51.4484424768472,52.9290532327231,49.4649169864257,59.5559003478738,69.5832796044156,53.3125132581221,61.7481681450352,58.8339312192058,54.9695062531211,64.3113398216378,54.5908886835699,54.0993808942998,47.3593637016341,57.6962610178746,51.2880789610185,54.0993808942998,39.5637189513827,48.4768560298783
"LOC101928446",50.9289182475647,47.2102015971804,44.8199204983841,39.1757996507708,50.9913128133024,38.3495082649228,40.9512073949708,49.3201137323007,42.2087444844105,51.7902241860745,41.5575378191321,48.2539805781189,43.894914780422,47.1581266422962,40.3759109154397,47.3815468149621,61.8731339432077,42.9249711769358,37.5168093507319,47.8546590684665,35.7557273262418
"LINC01579",33.4162271490813,33.7396613467855,31.9599687040192,28.9924498344952,33.860808227691,30.8151988194673,35.9815027513304,27.2894119744321,32.3856213111971,28.1228807007251,29.466153582265,29.0825856736383,34.0187712709025,32.8873721929286,28.1453369875798,30.1989244071358,36.3012733634999,30.9720065222593,30.4337063800868,29.2865726452065,30.1496883975018
"LINC01813",15.0435827756731,13.941947105056,15.4575281919615,14.0780255995267,15.5575044606225,14.6695283379897,14.6979782857103,14.4047602558862,14.7799891530709,14.9906758162364,16.4298285723121,14.6251705525903,15.5819608800808,14.4047602558862,15.2718611340137,13.8528659993917,15.7604529071444,16.9611186440742,13.918077105705,13.0003649933474,15.3191822600059
"BCORP1",23.6620096495125,23.1647731880389,25.2621458758604,24.2060381794751,23.6631648075244,22.4743832760108,26.2175524021,24.6575341650035,23.5020739122149,25.0688436146696,23.6464044652425,24.5586841689465,24.9265807338534,24.652940629963,24.4963773129513,24.9983314927206,25.584431189932,28.3679722994947,26.5966839673319,24.4454428395547,22.9414022547764
"FAM169B",84.2614548703798,77.5568328873446,80.7125398638606,63.1159009741998,81.9969890490825,69.0461050618554,86.2053759601972,78.6214165509943,80.3975412448593,77.4247890679952,75.9951839905139,77.2083962032306,99.024280361236,81.657176752949,77.5568328873446,84.3036739136236,90.4701887871158,82.7042488168507,63.1128353802262,69.2910125030043,71.2812043886152
"NAV2-AS5",65.3976973570674,54.5991098211894,60.0695138930072,51.0920472846215,51.6908613055753,52.4865279781194,70.182324631717,58.307195434323,52.4213441967091,57.5728819668251,54.4333466240936,48.8422720272027,63.2350181562776,52.3559785990405,46.7008351538881,57.5021770240261,58.6718087339389,65.0988045610197,40.9855197547155,47.0807605062774,43.5271472811729
"CASC2",87.4712179311642,99.0068678444258,89.128616375252,89.0797254449417,90.1638740697212,76.4934334324032,83.0914946097667,80.5904351883479,82.3207559379855,82.7377749576671,77.6222695947388,80.2177507191953,80.3252015606294,87.1972214488366,76.6665631139531,89.3164526378183,80.4131285765341,91.0071066053515,72.1116757726228,66.9807969844677,73.1101254860685
"OR7D2",27.5162529431622,27.3360711583933,24.6622691474319,58.0750123053536,27.6341605814404,22.9336580658417,28.7457406388358,28.0676238082986,28.9926747258825,31.0911994980091,25.7122395272962,38.6956653298932,31.0720288706601,26.8060011599692,45.59995050166,29.5211198624274,31.8997315229266,39.8711098155578,28.2791396935834,24.8866170663508,28.70476404151
"LOC286177",17.2686003851279,17.2386586219298,16.2785365820968,17.6370800581531,17.1013802835192,16.1749310144246,17.0573490722992,18.8050372873692,17.6370800581531,17.6370800581531,16.8809009620642,19.0888146476037,18.1160529308242,18.3487801650444,17.566735296333,19.5206759450954,18.3113234455784,19.4991402149342,16.5117475158703,16.8237294304219,18.1439556598479
"C15orf54",27.2722775844867,29.7454916455899,29.7482328847659,27.9825796819001,28.9144421175727,26.6175845512502,30.3033739118469,25.4916908744621,27.8879986897343,24.0464785428743,28.0953219762263,28.3936355198665,28.8698304161132,28.2416121204524,33.6111717671137,27.8862792109817,29.0291517242186,30.3182349483214,28.3232750634739,30.3363715899908,27.7582483509962
"MIR4313",159.481479239134,117.632724606123,106.573548371678,117.024566082236,127.086898787242,108.258324807827,173.736887872259,169.465126899075,119.093519926887,127.134408338742,119.093519926887,139.372441648152,128.678837947106,134.955345141401,112.063923498717,121.634823091634,126.774040863463,104.584747107527,74.6690167378878,77.4939124212495,87.1482515178611
"ZNF501",16.7384527107141,21.4812420152546,18.603129113124,18.5174087485123,18.5065174300371,18.1602423795505,16.7042991714736,16.855156955221,15.8182049735494,16.1711236730266,15.5299049703872,14.732204951133,15.9553297094444,15.6519726664961,14.7392956905348,18.0611715702366,16.0713207338287,17.4809481794777,17.7115205615029,20.0435586850777,22.8173622461719
"LOC285819",58.3644161518978,58.4209777093989,56.5491552709893,57.185120913476,64.5885772769899,56.0501820181663,48.8712496104292,54.9873775463545,52.3114313952247,51.5896112716775,55.0676048485668,54.5404276417492,66.5501984651723,56.0501820181663,61.6275548351744,52.7696435540805,59.7287392778115,54.5404276417492,52.3948992891207,63.4843521532872,62.3036656694875
